,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"21,000",1970,2017,퇴계로2길,00015,00006,11140,01,0,4103337,남창동,0205,0044,11140,11200,1,경서,11,15,11140-1,50.15,205-44,11140,1,,
1,"130,000",2010,2017,소월로2길,00030,00000,11140,01,0,4103213,남대문로5가,0827,0000,11140,11800,1,남산트라팰리스,11,2,11140-1119,142.23,827,11140,21,,
2,"154,500",2010,2017,퇴계로,00072,00000,11140,03,0,3101011,회현동1가,0206,0000,11140,12100,1,남산 SK LEADERS VIEW,11,2,11140-1099,176.26,206,11140,21,,
3,"102,500",2011,2017,소공로,00035,00000,11140,04,0,3101004,회현동1가,0208,0000,11140,12100,1,남산 롯데캐슬 아이리스,11,7,11140-1142,113.46,208,11140,16,,
4,"32,000",1975,2017,소공로3길,00029,00008,11140,01,0,4103205,회현동1가,0146,0001,11140,12100,1,삼풍,11,27,11140-9,69.13,146-1,11140,7,,
5,"135,000",2010,2017,소공로,00046,00000,11140,05,0,3101004,회현동2가,0087,0000,11140,12200,1,쌍용남산플래티넘,11,23,11140-1123,166.24,87,11140,13,,
6,"23,400",2016,2017,퇴계로49길,00014,00000,11140,01,0,4103354,충무로5가,0036,0002,11140,13300,1,충무로엘크루메크로시티2,11,15,11140-1261,22.75,36-2,11140,11,,
7,"50,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,1,11140-37,57.63,842,11140,3,,
8,"48,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,2,11140-32,59.97,843,11140,1,,
9,"55,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,2,11140-37,65.37,842,11140,2,,
10,"16,900",2014,2017,난계로,00151,00000,11140,01,0,3100018,신당동,0160,0005,11140,16200,1,신당아르브,11,3,11140-1217,18.08,160-5,11140,7,,
11,"74,500",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,4,11140-28,84.88,844,11140,10,,
12,"60,000",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,4,11140-1141,59.74,851,11140,12,,
13,"64,700",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,4,11140-1141,84.85,851,11140,2,,
14,"58,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,4,11140-37,57.63,842,11140,7,,
15,"61,900",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,6,11140-28,84.88,844,11140,1,,
16,"44,000",2001,2017,왕십리로39길,00030,00000,11140,01,0,4103231,신당동,0845,0000,11140,16200,1,한진해모로,11,6,11140-1012,59.76,845,11140,10,,
17,"52,500",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,6,11140-28,59.94,844,11140,6,,
18,"81,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,6,11140-28,114.88,844,11140,15,,
19,"71,500",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,7,11140-28,84.88,844,11140,12,,
20,"60,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,9,11140-32,84.96,843,11140,4,,
21,"50,500",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,9,11140-37,57.63,842,11140,17,,
22,"60,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,10,11140-37,84.88,842,11140,1,,
23,"55,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,11,11140-28,59.94,844,11140,11,,
24,"89,500",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,11,11140-1144,84.96,852,11140,13,,
25,"69,000",2005,2017,다산로36길,00110,00000,11140,01,0,4103057,신당동,0850,0000,11140,16200,1,신당푸르지오,11,11,11140-990,84.39,850,11140,20,,
26,"65,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,12,11140-32,84.96,843,11140,15,,
27,"51,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,13,11140-32,59.98,843,11140,5,,
28,"79,500",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,13,11140-1141,117,851,11140,9,,
29,"49,200",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,13,11140-37,57.63,842,11140,18,,
30,"57,750",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,15,11140-37,65.37,842,11140,11,,
31,"88,300",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,15,11140-1144,84.95,852,11140,9,,
32,"82,300",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,17,11140-28,114.88,844,11140,6,,
33,"50,700",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,17,11140-32,59.97,843,11140,7,,
34,"71,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,17,11140-28,84.88,844,11140,14,,
35,"83,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,18,11140-28,114.88,844,11140,13,,
36,"90,000",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,18,11140-1144,118.47,852,11140,1,,
37,"46,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,18,11140-37,57.63,842,11140,5,,
38,"80,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,18,11140-28,114.88,844,11140,17,,
39,"54,800",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,18,11140-28,59.94,844,11140,10,,
40,"55,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,19,11140-28,59.94,844,11140,9,,
41,"57,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,19,11140-37,65.37,842,11140,9,,
42,"102,000",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,20,11140-1144,118.47,852,11140,8,,
43,"66,500",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,21,11140-28,84.88,844,11140,2,,
44,"55,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,22,11140-32,59.98,843,11140,19,,
45,"52,000",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,23,11140-32,59.97,843,11140,17,,
46,"74,500",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,24,11140-28,114.88,844,11140,2,,
47,"72,000",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,24,11140-1144,59.88,852,11140,8,,
48,"80,800",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,24,11140-1141,117,851,11140,12,,
49,"42,000",1993,2017,다산로36길,00109,00000,11140,01,0,4103057,신당동,0840,0000,11140,16200,1,현대,11,24,11140-40,66.6,840,11140,2,,
50,"78,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,24,11140-28,84.88,844,11140,16,,
51,"82,000",2002,2017,다산로,00032,00000,11140,01,0,3101014,신당동,0844,0000,11140,16200,1,남산타운,11,25,11140-28,114.88,844,11140,17,,
52,"60,000",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,25,11140-1141,59.98,851,11140,2,,
53,"87,200",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,26,11140-1144,84.95,852,11140,6,,
54,"51,000",1993,2017,다산로36길,00109,00000,11140,01,0,4103057,신당동,0840,0000,11140,16200,1,현대,11,27,11140-40,79.11,840,11140,11,,
55,"70,000",1999,2017,동호로10길,00030,00000,11140,01,0,4103078,신당동,0842,0000,11140,16200,1,약수하이츠,11,28,11140-37,84.88,842,11140,10,,
56,"89,300",2011,2017,청구로,00064,00000,11140,01,0,3101008,신당동,0852,0000,11140,16200,1,청구e편한세상,11,28,11140-1144,84.95,852,11140,14,,
57,"53,100",1999,2017,청구로1길,00023,00000,11140,01,0,4103298,신당동,0843,0000,11140,16200,1,삼성,11,30,11140-32,59.97,843,11140,5,,
58,"60,000",2011,2017,퇴계로90길,00074,00000,11140,01,0,4103396,신당동,0851,0000,11140,16200,1,래미안하이베르,11,30,11140-1141,59.74,851,11140,9,,
59,"35,000",1994,2017,다산로,00274,00000,11140,02,0,3101014,흥인동,0003,0004,11140,16300,1,aaa,11,6,11140-26,69.39,3-4,11140,17,,
60,"17,000",2014,2017,퇴계로75길,00007,00000,11140,01,0,4103379,흥인동,0119,0000,11140,16300,1,동대문 와이즈 캐슬,11,13,11140-1220,15.55,119,11140,14,,
61,"70,800",2008,2017,청계천로,00400,00000,11140,12,0,3100021,황학동,2545,0000,11140,16500,1,롯데캐슬,11,1,11140-1039,114.9,2545,11140,21,,
62,"59,800",2008,2017,청계천로,00400,00000,11140,12,0,3100021,황학동,2545,0000,11140,16500,1,롯데캐슬,11,2,11140-1039,84.9,2545,11140,32,,
