,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"22,500",1976,2017,긴고랑로1길,00055,00000,11215,01,0,4112088,중곡동,0190,0026,11215,10100,1,중곡2단지,3,3,11215-100,55.87,190-26,11215,2,,
1,"31,500",1995,2017,긴고랑로15길,00032,00000,11215,01,0,4112084,중곡동,0609,0000,11215,10100,1,삼민,3,6,11215-84,59.4,609,11215,6,,
2,"37,300",1999,2017,용마산로,00174,00000,11215,01,0,3005028,중곡동,0292,0000,11215,10100,1,에스케이,3,8,11215-87,66.96,292,11215,13,,
3,"41,800",2003,2017,긴고랑로14길,00069,00000,11215,01,0,4112083,중곡동,0647,0002,11215,10100,1,삼보글로벌102동,3,15,11215-2567,84.84,647-2,11215,3,,
4,"34,600",1999,2017,용마산로,00174,00000,11215,01,0,3005028,중곡동,0292,0000,11215,10100,1,에스케이,3,17,11215-87,58.43,292,11215,14,,
5,"44,800",1999,2017,용마산로,00174,00000,11215,01,0,3005028,중곡동,0292,0000,11215,10100,1,에스케이,3,17,11215-87,84.6,292,11215,5,,
6,"50,000",1999,2017,용마산로,00174,00000,11215,01,0,3005028,중곡동,0292,0000,11215,10100,1,에스케이,3,27,11215-87,113.24,292,11215,1,,
7,"73,300",2001,2017,구의강변로,00106,00000,11215,01,0,3104003,구의동,0199,0018,11215,10300,1,삼성쉐르빌,3,3,11215-29,144.51,199-18,11215,19,,
8,"84,900",2004,2017,구의강변로,00064,00000,11215,01,0,3104003,구의동,0589,0010,11215,10300,1,아크로리버,3,3,11215-106,150.6416,589-10,11215,16,,
9,"58,000",1996,2017,광나루로56길,00032,00000,11215,01,0,4112040,구의동,0611,0000,11215,10300,1,구의현대2단지,3,4,11215-25,84.88,611,11215,3,,
10,"56,900",1992,2017,구의강변로,00042,00000,11215,01,0,3104003,구의동,0546,0007,11215,10300,1,구의강변우성아파트,3,5,11215-24,84.76,546-7,11215,17,,
11,"69,800",2001,2017,구의강변로,00106,00000,11215,01,0,3104003,구의동,0199,0018,11215,10300,1,삼성쉐르빌,3,8,11215-29,156.73,199-18,11215,3,,
12,"53,000",1997,2017,광나루로56길,00029,00000,11215,01,0,4112040,구의동,0631,0001,11215,10300,1,현대프라임,3,10,11215-33,59.82,631-1,11215,16,,
13,"79,200",2004,2017,구의강변로,00064,00000,11215,01,0,3104003,구의동,0589,0010,11215,10300,1,아크로리버,3,10,11215-106,132.0263,589-10,11215,13,,
14,"63,500",1996,2017,광나루로56길,00032,00000,11215,01,0,4112040,구의동,0611,0000,11215,10300,1,구의현대2단지,3,11,11215-25,84.91,611,11215,21,,
15,"58,300",1996,2017,광나루로56길,00032,00000,11215,01,0,4112040,구의동,0611,0000,11215,10300,1,구의현대2단지,3,13,11215-25,84.75,611,11215,5,,
16,"90,000",2009,2017,강변역로4길,00056,00000,11215,01,0,4112003,구의동,0547,0007,11215,10300,1,광진해모로리버뷰,3,14,11215-2776,179.75,547-7,11215,14,,
