,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"80,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,1,11200-3024,84.92,811,11200,17,,
1,"79,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,1,11200-3024,84.92,811,11200,16,,
2,"89,900",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,1,11200-3024,127.44,811,11200,11,,
3,"76,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,1,11200-3024,84.92,811,11200,4,,
4,"76,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,2,11200-3024,84.9,811,11200,9,,
5,"76,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,2,11200-3024,84.92,811,11200,15,,
6,"75,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,5,11200-3024,84.92,811,11200,4,,
7,"79,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,6,11200-3024,84.92,811,11200,14,,
8,"78,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,6,11200-3024,84.92,811,11200,3,,
9,"80,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,6,11200-3024,84.95,811,11200,18,,
10,"120,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,7,11200-3024,157.29,811,11200,9,,
11,"78,900",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,8,11200-3024,84.9,811,11200,15,,
12,"78,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,9,11200-3024,84.9,811,11200,14,,
13,"82,700",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,10,11200-3024,84.92,811,11200,8,,
14,"90,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,12,11200-3024,127.44,811,11200,6,,
15,"80,000",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,18,11200-3024,84.93,811,11200,5,,
16,"79,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,20,11200-3024,84.92,811,11200,11,,
17,"82,500",2014,2017,마장로,00137,00000,11200,01,0,3005009,상왕십리동,0811,0000,11200,10100,1,텐즈힐(2구역),6,21,11200-3024,84.92,811,11200,16,,
