,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"12,300",1997,2017,송도로320번길,00016,00006,29200,01,0,4289301,송정동,0593,0000,29200,10100,1,모아,1,1,29200-9,59.52,593,29200,7,,
1,"10,600",1998,2017,송도로212번길,00031,00008,29200,01,0,4289295,송정동,0202,0000,29200,10100,1,대화,1,2,29200-3,59.91,202,29200,10,,
2,"11,500",1998,2017,상무대로,00137,00002,29200,01,0,2009004,송정동,0918,0003,29200,10100,1,라인2,1,2,29200-5,59.87,918-3,29200,13,,
3,"10,600",1998,2017,송도로212번길,00031,00008,29200,01,0,4289295,송정동,0202,0000,29200,10100,1,대화,1,3,29200-3,59.91,202,29200,11,,
4,"13,000",1998,2017,상무대로,00137,00002,29200,01,0,2009004,송정동,0918,0003,29200,10100,1,라인2,1,3,29200-5,84.99,918-3,29200,2,,
5,"11,500",1997,2017,송도로320번길,00016,00006,29200,01,0,4289301,송정동,0593,0000,29200,10100,1,모아,1,5,29200-9,59.52,593,29200,4,,
6,"5,750",2014,2017,광산로,00077,00003,29200,01,0,3163002,송정동,0754,0002,29200,10100,1,송정뜰안애,1,5,29200-325,16.8123,754-2,29200,6,,
7,"6,000",2014,2017,광산로,00077,00003,29200,01,0,3163002,송정동,0754,0002,29200,10100,1,송정뜰안애,1,6,29200-325,16.8123,754-2,29200,6,,
8,"9,500",2000,2017,송정로,00077,00000,29200,01,0,3163023,송정동,0238,0000,29200,10100,1,금강3차,1,7,29200-89,59.94,238,29200,7,,
9,"6,800",2014,2017,광산로,00077,00003,29200,01,0,3163002,송정동,0754,0002,29200,10100,1,송정뜰안애,1,9,29200-325,24.5631,754-2,29200,8,,
10,"10,600",1997,2017,용보로27번길,00046,00000,29200,01,0,4289458,송정동,0425,0002,29200,10100,1,라인1,1,10,29200-4,59.82,425-2,29200,6,,
11,"10,400",1997,2017,용보로27번길,00046,00000,29200,01,0,4289458,송정동,0425,0002,29200,10100,1,라인1,1,11,29200-4,59.82,425-2,29200,2,,
12,"15,200",1998,2017,상무대로,00137,00002,29200,01,0,2009004,송정동,0918,0003,29200,10100,1,라인2,1,14,29200-5,77.15,918-3,29200,2,,
13,"10,800",1996,2017,도산신송길,00031,00000,29200,01,0,4289073,송정동,0965,0001,29200,10100,1,상아,1,16,29200-8,59.88,965-1,29200,6,,
14,"10,600",1997,2017,용보로27번길,00046,00000,29200,01,0,4289458,송정동,0425,0002,29200,10100,1,라인1,1,17,29200-4,59.91,425-2,29200,4,,
15,"12,400",1995,2017,송정로65번길,00028,00000,29200,01,0,4289320,송정동,0230,0008,29200,10100,1,대덕9,1,21,29200-1,59.925,230-8,29200,8,,
16,"10,800",1997,2017,용보로27번길,00046,00000,29200,01,0,4289458,송정동,0425,0002,29200,10100,1,라인1,1,23,29200-4,59.91,425-2,29200,8,,
17,"7,900",2017,2017,광산로,00061,00000,29200,00,0,3163002,송정동,0763,0012,29200,10100,1,펠릭스골드,1,23,29200-378,21.3604,763-12,29200,4,,
18,"20,400",2004,2017,송정로,00080,00000,29200,01,0,3163023,송정동,0223,0000,29200,10100,1,온세계아이조움,1,26,29200-88,84.5844,223,29200,6,,
19,"11,500",1997,2017,내상로,00080,00000,29200,01,0,3163005,송정동,0266,0000,29200,10100,1,신한화,1,26,29200-90,59.88,266,29200,9,,
20,"8,800",1994,2017,도산로,00003,00000,29200,02,0,3163007,도산동,1138,0001,29200,10200,1,무등파크맨션,1,2,29200-11,59.88,1138-1,29200,8,,
21,"11,700",1995,2017,도산로9번길,00035,00000,29200,01,0,4289072,도산동,1136,0001,29200,10200,1,호반1,1,3,29200-15,59.95,1136-1,29200,5,,
22,"10,900",1998,2017,도산로,00028,00000,29200,02,0,3163007,도산동,1081,0000,29200,10200,1,서경,1,9,29200-12,59.79,1081,29200,4,,
23,"11,800",1997,2017,도산로,00026,00000,29200,02,0,3163007,도산동,1077,0001,29200,10200,1,우미,1,9,29200-13,60,1077-1,29200,10,,
24,"12,400",1998,2017,도산로,00028,00000,29200,02,0,3163007,도산동,1081,0000,29200,10200,1,서경,1,11,29200-12,59.79,1081,29200,7,,
25,"12,800",1998,2017,송도로162번길,00011,00006,29200,01,0,4289291,도산동,0782,0000,29200,10200,1,호반2차,1,12,29200-92,59.95,782,29200,4,,
26,"17,500",2000,2017,송도로182번길,00055,00000,29200,01,0,4289293,도산동,0790,0000,29200,10200,1,대주피오레1차,1,16,29200-93,84.98,790,29200,6,,
27,"16,900",2000,2017,송도로182번길,00055,00000,29200,01,0,4289293,도산동,0790,0000,29200,10200,1,대주피오레1차,1,16,29200-93,84.98,790,29200,8,,
28,"19,200",2006,2017,송도로320번길,00001,00016,29200,02,0,4289301,신촌동,0706,0002,29200,10400,1,신촌동명지로드힐,1,10,29200-221,84.6119,706-2,29200,4,,
