,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"61,000",2001,2017,법원북로,00034,00000,26470,01,0,3137014,거제동,1481,0000,26470,10100,1,거제1차현대홈타운,9,1,26470-34,128.09,1481,26470,27,,
1,"23,900",2004,2017,화지로,00084,00000,26470,01,0,3129048,거제동,0768,0001,26470,10100,1,유림아시아드타워,9,1,26470-251,59.983,768-1,26470,24,,
2,"24,000",2003,2017,거제대로,00128,00000,26470,01,0,2006004,거제동,0739,0001,26470,10100,1,성원맨투로빌,9,1,26470-124,65.972,739-1,26470,7,,
3,"34,500",2001,2017,법원북로,00034,00000,26470,01,0,3137014,거제동,1481,0000,26470,10100,1,거제1차현대홈타운,9,2,26470-34,59.93,1481,26470,14,,
4,"22,800",2004,2017,화지로,00084,00000,26470,01,0,3129048,거제동,0768,0001,26470,10100,1,유림아시아드타워,9,2,26470-251,59.983,768-1,26470,5,,
5,"43,950",2003,2017,해맞이로109번길,00033,00000,26470,01,0,4211401,거제동,0815,0049,26470,10100,1,경성골든빌,9,2,26470-163,74.04,815-49,26470,1,,
6,"64,000",2002,2017,법원북로,00013,00000,26470,01,0,3137014,거제동,1475,0000,26470,10100,1,쌍용,9,2,26470-40,122.458,1475,26470,11,,
7,"25,500",1996,2017,거제천로255번길,00053,00000,26470,01,0,4211039,거제동,1466,0019,26470,10100,1,대호,9,4,26470-18,79.11,1466-19,26470,5,,
8,"9,700",2003,2017,명륜로,00014,00000,26470,01,0,3130023,거제동,0150,0008,26470,10100,1,청마마이우스,9,4,26470-156,35.0625,150-8,26470,13,,
9,"73,000",2005,2017,거제천로,00233,00000,26470,01,0,3006041,거제동,1468,0001,26470,10100,1,거제동월드메르디앙,9,5,26470-1000,181.7434,1468-1,26470,18,,
