,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
842,T10,제주특별자치도교육청,제주시,학원,1337,도남GNB학원,20010614,20010614,개원,,,240,80.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63221,제주특별자치도 제주시 연삼로 352,/ 3층 (도남동),20210604
843,T10,제주특별자치도교육청,제주시,학원,1870,도남피아노학원,19950220,19950220,개원,,,64,9.0,예능(대),예능(중),음악/,음악,,Y,N,63204,제주특별자치도 제주시 도남로 56,/ (4층) (도남동),20210604
844,T10,제주특별자치도교육청,제주시,학원,3000010614,도련지앤비영어전문학원,20140617,20140617,개원,,,120,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63316,제주특별자치도 제주시 삼봉로 57,/ (3층) (도련이동),20210604
845,T10,제주특별자치도교육청,제주시,학원,3000011991,동윤영수전문학원,20210129,20210129,개원,,,189,27.0,입시.검정 및 보습,보통교과,,보습,,Y,N,63222,제주특별자치도 제주시 구남로7길 35,/ 2층 (이도이동),20210604
846,T10,제주특별자치도교육청,제주시,학원,1822,동화음악학원,19980804,19980804,개원,,,76,21.0,예능(대),예능(중),음악/,음악,,Y,N,690837,제주특별자치도 제주시 동화로1길 45-4,/ (1층) (화북일동),20210604
847,T10,제주특별자치도교육청,제주시,학원,2624,드림지앤비어학원,19991228,19991228,개원,,,454,190.0,종합(대),,보습/실용외국어(유아/초·중·고)/,,,N,,690825,제주특별자치도 제주시 승천로 14,(이도이동),20210604
848,T10,제주특별자치도교육청,제주시,학원,3000010372,드림하이학원,20130109,20130109,개원,,,150,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63231,제주특별자치도 제주시 남광로4길 17,/ (1층) (이도이동),20210604
849,T10,제주특별자치도교육청,제주시,학원,3000011090,디딤돌광양학원,20161219,20161219,개원,,,144,18.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63197,제주특별자치도 제주시 동광로1길 3,/ (2층) (이도일동),20210604
850,T10,제주특별자치도교육청,제주시,학원,4142,디딤돌보습학원,20070316,20070316,개원,,,120,32.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63134,제주특별자치도 제주시 비월길 22,/ (2층) (연동),20210604
851,T10,제주특별자치도교육청,제주시,학원,3000011172,디딤보습학원,20170313,20170313,개원,,,200,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63204,제주특별자치도 제주시 도남로10길 20,/ (2층) (도남동),20210604
852,T10,제주특별자치도교육청,제주시,학원,3000011960,디바샵댄스학원,20201115,20201115,개원,,,210,35.0,예능(대),예능(중),,무용,,Y,N,63300,제주특별자치도 제주시 동화로 34,/ 2층 (화북일동),20210604
