,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
5469,R10,경상북도교육청,포항시,학원,3000015898,초곡김샘수학과학학원,20190909,20190909,개원,,,128,59.0,입시.검정 및 보습,보통교과,보습/입시/,보습,,Y,N,37558,경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-14,/ 3층 (흥해읍),20210604
5470,R10,경상북도교육청,포항시,학원,3000016027,초곡아이리시어학원,20191128,20191128,개원,,,45,50.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,37558,경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-6,/ 3층 (흥해읍),20210604
5471,R10,경상북도교육청,포항시,학원,3000016671,초등전문위드학원,20210330,20210330,개원,,,64,32.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37926,경상북도 포항시 남구 동해면 연오로7번길 1,/ 303호 (동해면),20210604
5472,R10,경상북도교육청,포항시,학원,11786,최강국어수학영어논술전문학원,20090203,20090203,개원,,,82,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,790885,경상북도 포항시 남구 연일읍 유강길9번길 52,/ 2층 (연일읍),20210604
5473,R10,경상북도교육청,포항시,학원,3000016386,최강사탐학원,20200821,20200821,개원,,,160,32.0,입시.검정 및 보습,보통교과,,보습,,Y,N,37615,경상북도 포항시 북구 성실로 38,/ 상가동 205호 (장성동/ 현진에버빌2단지아파트),20210604
5474,R10,경상북도교육청,포항시,학원,3000015388,최강수학학원,20181205,20181205,개원,,,80,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37572,경상북도 포항시 북구 법원로 175,/ 3층  302호 (양덕동),20210604
5475,R10,경상북도교육청,포항시,학원,3000015865,최강이해법학원,20190827,20190827,개원,,,70,35.0,입시.검정 및 보습,보통교과,,보습,,Y,N,37768,경상북도 포항시 남구 상도로 46-1,/ 2층 (상도동),20210604
5476,R10,경상북도교육청,포항시,학원,13843,최상수학과학단과학원,20110127,20110127,개원,,,56,28.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,791804,경상북도 포항시 북구 삼흥로74번길 23,  2층 (두호동),20210604
5477,R10,경상북도교육청,포항시,학원,1000007640,최선미패션디자인학원,20020105,20010105,개원,20120903,20130531,30,30.0,직업기술,산업기반기술,의복/,의복,,Y,N,791051,경상북도 포항시 북구 죽도로 25,  3층 (죽도동),20210604
5478,R10,경상북도교육청,포항시,학원,3000011119,최영희플라워공예디자인학원,20120731,20120731,개원,,,68,15.0,기예(대),기예(중),공예(종이접기/꽃꽂이/꽃기예)/,공예(종이접기/꽃꽂이/꽃기예),,Y,N,791030,경상북도 포항시 북구 용당로 115,/ 2층 (대흥동),20210604
