,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"19,600",2016,2017,북성로,00120,00000,47130,04,3305026,성동동,0340,0001,47130,10400,1,성동라이프2차,7,1,47130-1070,66.1718,340-1,47130,3,,,
2,,"18,000",2014,2017,금성로247번길,00015,00000,47130,01,4715169,노서동,0169,0008,47130,10700,1,동부이끌림6차,7,10,47130-999,80.955,169-8,47130,3,,,0
3,,"11,000",1986,2017,동성로,00007,00000,47130,04,3305016,성건동,0416,0002,47130,10800,1,보우207동,7,12,47130-886,74.52,416-2,47130,5,,,0
4,,"3,000",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,3,47130-14,24.34,2935,47130,1,,,
5,,"3,400",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,4,47130-14,24.34,2935,47130,5,,,
6,,"14,700",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,7,4,47130-16,84.954,2942,47130,3,,,
7,,"10,900",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,7,4,47130-16,59.998,2942,47130,13,,,
8,,"21,000",2004,2017,충효1길,00022,00005,47130,00,4716174,충효동,0044,0003,47130,11400,1,삼정그린뷰경주본가1단지,7,6,47130-132,84.2023,44-3,47130,5,,,0
9,,"11,000",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,7,11,47130-16,59.998,2942,47130,8,,,
10,,"3,750",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,12,47130-14,24.34,2935,47130,2,,,
11,,"3,200",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,16,47130-14,24.34,2935,47130,9,,,
12,,"14,500",1995,2017,충효2길,00032,00000,47130,01,4716175,충효동,0057,0001,47130,11400,1,삼보마을1차,7,17,47130-17,84.99,57-1,47130,7,,,0
13,,"21,500",2004,2017,충효1길,00022,00005,47130,00,4716174,충효동,0044,0003,47130,11400,1,삼정그린뷰경주본가1단지,7,19,47130-132,84.2023,44-3,47130,5,,,0
14,,"11,000",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,7,20,47130-16,59.998,2942,47130,10,,,
15,,"11,800",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,7,20,47130-16,59.998,2942,47130,6,,,
16,,"27,500",2015,2017,충효1길,00008,00000,47130,00,4716174,충효동,3022,0000,47130,11400,1,경주 충효 신원아침도시,7,21,47130-1020,81.71,3022,47130,8,,,0
17,,"21,500",2004,2017,충효1길,00022,00010,47130,00,4716174,충효동,0044,0006,47130,11400,1,삼정그린뷰경주본가2단지,7,24,47130-133,84.2023,44-6,47130,5,,,0
18,,"38,800",2010,2017,태종로,00399,00000,47130,06,3305061,충효동,0053,0001,47130,11400,5,이안,7,27,47130-924,149.5675,BL-53-1,47130,10,,,0
19,,"3,300",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,28,47130-14,24.34,2935,47130,9,,,
20,,"3,300",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,7,31,47130-14,24.34,2935,47130,1,,,
21,,"20,400",2016,2017,동방중앙길,00054,00009,47130,00,4715339,동방동,0031,0003,47130,11800,6,비룡벨로스텔라4차,7,1,47130-1078,83.0054,BL 31--3,47130,2,,,0
22,,"21,400",2016,2017,동방중앙길,00054,00009,47130,00,4715339,동방동,0031,0003,47130,11800,6,비룡벨로스텔라4차,7,1,47130-1078,84.7281,BL 31--3,47130,8,,,0
23,,"21,800",2016,2017,동방중앙길,00054,00009,47130,00,4715339,동방동,0031,0003,47130,11800,6,비룡벨로스텔라4차,7,1,47130-1078,83.0054,BL 31--3,47130,7,,,0
24,,"21,400",2016,2017,동방중앙길,00054,00009,47130,00,4715339,동방동,0031,0003,47130,11800,6,비룡벨로스텔라4차,7,1,47130-1078,84.7281,BL 31--3,47130,7,,,0
25,,"20,200",2016,2017,동방중앙길,00054,00009,47130,00,4715339,동방동,0031,0003,47130,11800,6,비룡벨로스텔라4차,7,1,47130-1078,79.996,BL 31--3,47130,2,,,0
26,,"18,000",2010,2017,능원길,00022,00000,47130,01,4715250,도지동,1018,0000,47130,11900,1,코아루그랑블,7,22,47130-932,84.9983,1018,47130,2,,,0
27,,"9,200",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,7,1,47130-49,39.72,295,47130,5,,,0
28,,"10,500",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,7,1,47130-50,46.68,893,47130,1,,,0
