,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
28,,"18,500",1998,2017,황성로,00060,00000,47130,00,3305067,황성동,0277,0006,47130,12400,1,황성현대5,5,22,47130-47,84.6,277-6,47130,18,,,
29,,"34,000",2009,2017,광중길,00073,00016,47130,01,4715107,황성동,1163,0000,47130,12400,1,현진에버빌1차,5,22,47130-913,120.127,1163,47130,8,,,0
30,,"20,000",2006,2017,용담로116번길,00049,00041,47130,01,4715898,황성동,0886,0001,47130,12400,1,세잔베르체,5,22,47130-856,82.4066,886-1,47130,11,,,0
31,,"16,500",1992,2017,황성로27번길,00024,00000,47130,01,4716325,황성동,0533,0002,47130,12400,1,황성현대2차,5,24,47130-45,84.945,533-2,47130,5,,,0
32,,"11,000",1992,2017,용담로92번길,00007,00004,47130,00,4715900,황성동,0447,0000,47130,12400,1,유원,5,26,47130-36,78.095,447,47130,11,,,0
33,,"39,500",2016,2017,강변로,00540,00000,47130,05,3305004,황성동,1170,0000,47130,12400,1,e편한세상 황성,5,26,47130-1061,102.1593,1170,47130,6,,,0
34,,"19,700",1998,2017,황성로,00060,00000,47130,00,3305067,황성동,0277,0006,47130,12400,1,황성현대5,5,27,47130-47,84.6,277-6,47130,3,,,
35,,"14,700",1998,2017,황성로,00060,00000,47130,00,3305067,황성동,0277,0006,47130,12400,1,황성현대5,5,27,47130-47,59.985,277-6,47130,6,,,
36,,"12,300",1995,2017,용담로116번길,00063,00000,47130,00,4715898,황성동,0545,0000,47130,12400,1,"신흥로얄맨션2차(102,103동)",5,31,47130-33,59.98,545,47130,17,,,
37,,"12,700",2004,2017,용담로,00024,00003,47130,01,3305082,황성동,0343,0005,47130,12400,1,동보에이스3차,5,31,47130-137,59.9825,343-5,47130,7,,,0
38,,"9,000",1993,2017,승삼2길,00008,00000,47130,01,4715730,용강동,1291,0000,47130,12500,1,계림시영,5,12,47130-52,49.2,1291,47130,14,,,0
39,,"26,300",2009,2017,광중길,00073,00006,47130,02,4715107,용강동,1380,0000,47130,12500,1,현진에버빌2차,5,12,47130-917,84.98,1380,47130,12,,,0
40,,"11,650",1995,2017,토용길6번길,00010,00000,47130,00,4716220,용강동,1328,0006,47130,12500,1,대신3,5,16,47130-53,59.88,1328-6,47130,1,,,0
41,,"8,000",1993,2017,승삼2길,00008,00000,47130,01,4715730,용강동,1291,0000,47130,12500,1,계림시영,5,22,47130-52,49.2,1291,47130,3,,,0
42,,"23,000",2009,2017,광중길,00073,00006,47130,02,4715107,용강동,1380,0000,47130,12500,1,현진에버빌2차,5,22,47130-917,84.933,1380,47130,4,,,0
43,,"12,000",1995,2017,토용길6번길,00010,00000,47130,00,4716220,용강동,1328,0006,47130,12500,1,대신3,5,22,47130-53,59.88,1328-6,47130,8,,,0
44,,"10,700",1993,2017,승삼2길,00018,00000,47130,01,4715730,용강동,1291,0001,47130,12500,1,우주용강타운,5,24,47130-59,65.79,1291-1,47130,11,,,0
45,,"10,800",1993,2017,승삼2길,00030,00000,47130,01,4715730,용강동,1291,0002,47130,12500,1,장미타워맨션,5,24,47130-61,59.85,1291-2,47130,3,,,0
46,,"13,000",1993,2017,소금강로29번길,00028,00000,47130,00,4715677,용강동,1348,0000,47130,12500,1,대신맨션2차,5,26,47130-55,84.985,1348,47130,10,,,0
47,,"15,000",1993,2017,소금강로29번길,00028,00000,47130,00,4715677,용강동,1348,0000,47130,12500,1,대신맨션2차,5,30,47130-55,84.985,1348,47130,12,,,0
48,,"27,000",2010,2017,다불로,00049,00000,47130,01,3305013,용강동,1384,0000,47130,12500,1,삼환나우빌,5,31,47130-926,84.95,1384,47130,2,,,0
49,,"14,900",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,2,47130-64,59.99,681-1,47130,2,,,
50,,"14,650",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,4,47130-64,59.99,681-1,47130,10,,,
51,,"45,800",2010,2017,백률로,00007,00000,47130,01,3305089,동천동,0989,0000,47130,12600,1,푸르지오,5,4,47130-920,125.12,989,47130,13,,,0
52,,"14,650",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,4,47130-64,59.99,681-1,47130,12,,,
53,,"6,400",1991,2017,동천로82번길,00003,00000,47130,01,4715364,동천동,0783,0000,47130,12600,1,보우532동,5,10,47130-121,65.13,783,47130,6,,,0
54,,"14,500",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,11,47130-64,59.99,681-1,47130,9,,,
55,,"5,900",1989,2017,동천로,00051,00000,47130,00,3305017,동천동,0817,0005,47130,12600,1,보우523동,5,13,47130-120,55.98,817-5,47130,5,,,
56,,"7,000",1990,2017,양정로240번길,00017,00003,47130,01,4715822,동천동,0807,0003,47130,12600,1,"보우535,536동",5,13,47130-146,58.95,807-3,47130,5,,,0
57,,"14,100",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,14,47130-64,59.99,681-1,47130,2,,,
58,,"46,500",2010,2017,백률로,00007,00000,47130,01,3305089,동천동,0989,0000,47130,12600,1,푸르지오,5,17,47130-920,149.024,989,47130,6,,,0
59,,"14,200",1994,2017,초당길55번길,00010,00000,47130,00,4716169,동천동,0944,0001,47130,12600,1,삼성101동,5,25,47130-68,59.73,944-1,47130,13,,,
60,,"15,000",1994,2017,초당길55번길,00010,00000,47130,00,4716169,동천동,0944,0001,47130,12600,1,삼성101동,5,30,47130-68,70.53,944-1,47130,9,,,
61,,"16,800",1992,2017,대안길35번길,00012,00001,47130,01,4715279,동천동,0702,0012,47130,12600,1,우주로얄맨션,5,30,47130-72,84.93,702-12,47130,15,,,0
62,,"27,400",1997,2017,백률로57번길,00022,00000,47130,00,4730228,동천동,0681,0001,47130,12600,1,경주우방타운,5,31,47130-64,134.89,681-1,47130,8,,,
63,,"9,300",2002,2017,구매3길,00029,00000,47130,01,4715118,시래동,1006,0000,47130,13000,1,국태그린빌,5,19,47130-153,59.9369,1006,47130,4,,,0
64,,"7,000",1995,2017,동해안로,02233,00000,47130,01,3000101,감포읍 감포리,0605,0000,47130,25029,1,남호비치타워,5,4,47130-80,63.1,605,47130,2,,,0
65,,"5,000",1990,2017,감포로7길,00036,00001,47130,01,4715032,감포읍 감포리,0624,0009,47130,25029,1,오대,5,4,47130-81,57.3,624-9,47130,1,,,0
66,,"9,500",2001,2017,피일길,00086,00009,47130,01,4716237,안강읍 옥산리,0597,0005,47130,25328,1,안강유성타운,5,31,47130-160,69.2981,597-5,47130,4,,,0
67,,"8,300",2001,2017,화전길,00071,00004,47130,01,4716307,안강읍 산대리,2028,0000,47130,25332,1,우성한빛2차,5,6,47130-164,56.812,2028,47130,4,,,0
68,,"4,300",1996,2017,구부랑두림길,00056,00000,47130,00,4715128,안강읍 산대리,2378,0000,47130,25332,1,안강에덴타운,5,11,47130-166,40,2378,47130,1,,,
69,,"4,200",1996,2017,구부랑두림길,00056,00000,47130,00,4715128,안강읍 산대리,2378,0000,47130,25332,1,안강에덴타운,5,11,47130-166,40,2378,47130,2,,,
70,,"3,400",1999,2017,피일길,00082,00000,47130,01,4716237,안강읍 산대리,1346,0009,47130,25332,1,한동그린타운,5,17,47130-161,39.9738,1346-9,47130,4,,,0
71,,"7,400",1993,2017,구부랑길,00073,00000,47130,01,4715127,안강읍 산대리,2380,0000,47130,25332,1,안강우방타운1차,5,20,47130-90,59.985,2380,47130,2,,,0
72,,"11,300",1993,2017,구부랑길,00074,00000,47130,00,4715127,안강읍 산대리,2380,0000,47130,25332,1,안강우방타운2차,5,23,47130-115,84.995,2380,47130,2,,,
73,,"5,850",1998,2017,피일길,00086,00017,47130,00,4716237,안강읍 산대리,1346,0003,47130,25332,1,한동화성타운,5,23,47130-124,59.97,1346-3,47130,1,,,0
74,,"4,200",2000,2017,화전중앙길,00014,00002,47130,01,4716315,안강읍 산대리,1885,0000,47130,25332,1,우성한빛타운1차,5,25,47130-162,39.99,1885,47130,5,,,0
75,,"4,300",1996,2017,구부랑두림길,00056,00000,47130,00,4715128,안강읍 산대리,2378,0000,47130,25332,1,안강에덴타운,5,27,47130-166,40,2378,47130,3,,,
76,,"25,200",2016,2017,대곡용명길,00024,00001,47130,01,4715265,건천읍 건천리,0421,0016,47130,25631,1,드림스페이스(102동),5,11,47130-1059,70.24,421-16,47130,10,,,0
77,,"18,000",2016,2017,용명공단길,00007,00006,47130,00,4715905,건천읍 건천리,0242,0010,47130,25631,1,해밀튼카운티,5,19,47130-1090,72.1725,242-10,47130,8,,,0
78,,"8,000",1993,2017,송계길,00004,00003,47130,01,4715698,외동읍 구어리,0200,0000,47130,25932,1,벽산천마,5,4,47130-105,82.77,200,47130,13,,,0
79,,"6,000",1993,2017,송계길,00004,00003,47130,01,4715698,외동읍 구어리,0200,0000,47130,25932,1,벽산천마,5,30,47130-105,82.37,200,47130,4,,,0
80,,"7,000",2006,2017,안현로,00428,00004,47130,00,3305037,현곡면 라원리,0453,0002,47130,36021,1,아진하이웰빙,5,10,47130-867,59.9404,453-2,47130,4,,,
81,,"9,000",2006,2017,안현로,00428,00004,47130,00,3305037,현곡면 라원리,0453,0002,47130,36021,1,아진하이웰빙,5,19,47130-867,59.9404,453-2,47130,2,,,
82,,"14,750",1998,2017,금장5길,00034,00000,47130,00,4715190,현곡면 금장리,0369,0000,47130,36027,1,신한토탈,5,5,47130-113,59.212,369,47130,12,,,
83,,"11,400",2001,2017,금장2길,00004,00000,47130,01,4715187,현곡면 금장리,0447,0001,47130,36027,1,우남리버빌,5,17,47130-182,46.915,447-1,47130,5,,,0
84,,"18,000",1998,2017,금장5길,00034,00000,47130,00,4715190,현곡면 금장리,0369,0000,47130,36027,1,신한토탈,5,18,47130-113,84.13,369,47130,10,,,
85,,"14,600",1998,2017,금장5길,00034,00000,47130,00,4715190,현곡면 금장리,0369,0000,47130,36027,1,신한토탈,5,19,47130-113,59.212,369,47130,11,,,
86,,"14,750",1998,2017,금장5길,00034,00000,47130,00,4715190,현곡면 금장리,0369,0000,47130,36027,1,신한토탈,5,26,47130-113,59.212,369,47130,12,,,
87,,"17,000",1996,2017,금장5길,00020,00013,47130,01,4715190,현곡면 금장리,0399,0002,47130,36027,1,삼성강변타운,5,27,47130-112,84.98,399-2,47130,14,,,0
88,,"13,000",1996,2017,금장5길,00020,00012,47130,00,4715190,현곡면 금장리,0399,0002,47130,36027,1,삼성강변타운,5,28,47130-112,59.94,399-2,47130,9,,,
89,,"23,800",2007,2017,안현로,00043,00009,47130,00,3305037,현곡면 금장리,0439,0000,47130,36027,1,세정스위츠리버,5,29,47130-895,84.7324,439,47130,10,,,
90,,"5,750",1999,2017,동해대로,00166,00011,47130,01,2000023,강동면 유금리,0378,0000,47130,37026,1,위덕삼성타운,5,1,47130-183,49.528,378,47130,3,,,0
91,,"7,200",1996,2017,강동로,00066,00026,47130,01,3305003,강동면 유금리,1020,0002,47130,37026,1,벽산반도,5,3,47130-114,59.48,1020-2,47130,7,,,0
92,,"7,400",1996,2017,강동로,00066,00026,47130,01,3305003,강동면 유금리,1020,0002,47130,37026,1,벽산반도,5,12,47130-114,59.48,1020-2,47130,6,,,0
93,,"4,300",1999,2017,동해대로,00166,00011,47130,01,2000023,강동면 유금리,0378,0000,47130,37026,1,위덕삼성타운,5,25,47130-183,39.9912,378,47130,3,,,0
94,,"4,300",1999,2017,동해대로,00166,00011,47130,01,2000023,강동면 유금리,0378,0000,47130,37026,1,위덕삼성타운,5,29,47130-183,39.9912,378,47130,2,,,0
95,,"6,000",2015,2017,모아동산길,00020,00000,47130,01,4715422,천북면 모아리,1146,0053,47130,38028,1,양지타워빌,5,14,47130-184,59.46,1146-53,47130,6,,,0
