부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
453682,48730,187000000,2014,2017-12-03,태완노블리안,59,7
453683,48730,99000000,1997,2017-12-06,남경타운,59,14
453684,48730,66000000,2000,2017-12-08,한국,49,3
453685,48730,190000000,2010,2017-12-14,윤창타워,84,9
453686,48730,67000000,2000,2017-12-21,한국,49,10
453687,48730,98000000,1996,2017-12-01,남선하이츠,84,15
453688,48730,123000000,2004,2017-12-09,도항주공1단지,51,4
453689,48730,113000000,2004,2017-12-28,도항주공1단지,51,2
453690,48730,100000000,2003,2017-12-06,칠원동성,59,9
453691,48730,115000000,2003,2017-12-06,칠원동성,84,6
453692,48730,113500000,2003,2017-12-10,칠원동성,84,6
453693,48730,85000000,2003,2017-12-11,칠원동성,59,10
453694,48730,81000000,2003,2017-12-11,칠원동성,59,2
453695,48730,84000000,2003,2017-12-12,칠원동성,59,7
453696,48730,111500000,2003,2017-12-14,칠원동성,84,6
453697,48730,97000000,2002,2017-12-15,금안썬타워,59,8
453698,48730,87000000,2003,2017-12-16,칠원동성,59,1
453699,48730,150000000,2003,2017-12-20,칠원동성,84,1
453700,48730,83000000,2003,2017-12-29,칠원동성,59,4
453701,48730,103000000,2003,2017-12-29,칠원동성,84,1
453702,48730,150000000,2003,2017-12-29,칠원동성,84,2
453703,48730,115000000,2003,2017-12-29,칠원동성,59,2
453704,48730,86000000,1993,2017-12-20,신영장미맨션,83,9
453705,48730,180000000,2006,2017-12-01,GS메트로자이,84,6
453706,48730,178000000,2006,2017-12-02,GS메트로자이,75,12
453707,48730,150000000,2006,2017-12-05,GS메트로자이,59,12
453708,48730,180000000,2014,2017-12-05,부영벽산블루밍2차,59,1
453709,48730,180000000,2006,2017-12-11,GS메트로자이,75,15
453710,48730,190000000,2006,2017-12-14,GS메트로자이,84,18
453711,48730,190000000,2006,2017-12-17,GS메트로자이,84,4
453712,48730,183000000,2006,2017-12-17,GS메트로자이,84,11
453713,48730,160000000,2006,2017-12-19,GS메트로자이,75,1
453714,48730,175000000,2014,2017-12-23,부영벽산블루밍2차,59,11
453715,48730,260000000,2014,2017-12-23,부영벽산블루밍2차,84,12
453716,48730,80000000,1993,2017-12-12,수정그린,83,4
453717,48730,103500000,1993,2017-12-20,수정그린,83,9
453718,48730,40000000,1991,2017-12-08,선두,61,5
453719,48730,88000000,1998,2017-12-16,칠원대동,59,4
453720,48730,46000000,1991,2017-12-29,선두,55,5
453721,48730,90000000,2001,2017-12-04,칠서에이스2단지,59,12
453722,48730,91000000,2001,2017-12-09,칠서에이스1단지,59,6
453723,48730,89000000,2001,2017-12-20,칠서에이스1단지,59,9
453724,48730,83000000,2001,2017-12-26,칠서에이스1단지,53,3
453725,47770,63000000,1991,2017-12-07,구룡맨션,69,2
453726,47770,213000000,2017,2017-12-15,스마트타워,84,3
453727,47770,235000000,2017,2017-12-15,스마트타워,84,18
453728,47770,209000000,2017,2017-12-15,스마트타워,79,15
453729,47770,221000000,2017,2017-12-15,스마트타워,84,15
453730,47770,219000000,2017,2017-12-15,스마트타워,84,12
453731,47770,217000000,2017,2017-12-15,스마트타워,84,11
453732,47770,217000000,2017,2017-12-15,스마트타워,84,10
453733,47770,217000000,2017,2017-12-15,스마트타워,84,9
453734,47770,203000000,2017,2017-12-15,스마트타워,79,8
453735,47770,215000000,2017,2017-12-15,스마트타워,84,8
453736,47770,203000000,2017,2017-12-15,스마트타워,79,7
453737,47770,203000000,2017,2017-12-15,스마트타워,79,6
453738,47770,201000000,2017,2017-12-15,스마트타워,79,4
453739,47770,213000000,2017,2017-12-15,스마트타워,84,4
453740,47770,213000000,2017,2017-12-15,스마트타워,84,4
453741,47770,201000000,2017,2017-12-15,스마트타워,79,3
453742,47770,213000000,2017,2017-12-15,스마트타워,84,3
453743,47770,213000000,2017,2017-12-22,스마트타워,84,3
453744,47770,219000000,2017,2017-12-22,스마트타워,84,13
453745,47770,219000000,2017,2017-12-22,스마트타워,84,12
453746,47770,217000000,2017,2017-12-22,스마트타워,84,11
453747,47770,217000000,2017,2017-12-22,스마트타워,84,9
453748,47770,221000000,2017,2017-12-27,스마트타워,84,17
453749,47770,87000000,1997,2017-12-05,신세계타운,84,5
453750,47770,190000000,2015,2017-12-05,영덕 우진 센트럴하임,84,3
453751,47770,190000000,2015,2017-12-05,영덕 우진 센트럴하임,84,2
453752,47770,60000000,1993,2017-12-06,홍안행복타운,67,1
453753,47770,177000000,2015,2017-12-06,영덕 우진 센트럴하임,71,3
453754,47770,195000000,2015,2017-12-08,영덕 우진 센트럴하임,84,9
453755,47770,193000000,2015,2017-12-09,영덕 우진 센트럴하임,84,2
453756,47770,50000000,1990,2017-12-13,궁전,67,1
453757,47770,69000000,1997,2017-12-13,신세계타운,59,7
453758,47770,178000000,2015,2017-12-14,영덕 우진 센트럴하임,71,5
453759,47770,65000000,2003,2017-12-18,마이다스빌,59,7
453760,47770,140000000,2015,2017-12-19,영덕 우진 센트럴하임,71,7
453761,47770,73000000,2003,2017-12-21,마이다스빌,59,10
453762,47770,280000000,2015,2017-12-21,영덕 우진 센트럴하임,124,17
453763,47770,38000000,2003,2017-12-27,마이다스빌,32,4
453764,47770,207000000,2015,2017-12-27,영덕 우진 센트럴하임,84,3
453765,47770,71000000,2003,2017-12-29,마이다스빌,59,3
453766,47770,155000000,2014,2017-12-04,동보팰리스,78,4
453767,47770,45000000,1990,2017-12-19,궁전,71,5
453768,47210,71000000,1984,2017-11-10,주공,59,2
453769,47210,78000000,1997,2017-11-11,동진타워,59,6
453770,47210,102000000,1997,2017-11-19,동진타워,83,2
453771,47210,87000000,1997,2017-11-20,동진타워,59,8
453772,47210,60000000,1984,2017-11-24,주공,49,3
453773,47210,86000000,2001,2017-11-01,경일미래타운,59,8
453774,47210,243000000,2007,2017-11-05,코아루,84,15
453775,47210,210000000,2007,2017-11-06,코아루,84,10
453776,47210,255000000,2007,2017-11-10,코아루,125,1
453777,47210,88000000,2001,2017-11-18,경일미래타운,59,7
453778,47210,198000000,2007,2017-11-22,코아루,84,4
453779,47210,60000000,1991,2017-11-13,로얄황제,84,2
453780,47210,208000000,2003,2017-11-20,청구,119,12
453781,47210,62000000,2001,2017-11-25,명성방산,45,5
453782,47210,58000000,1997,2017-11-27,화성임대2,59,3
453783,47210,63000000,1990,2017-11-30,영남행운,77,4
453784,47210,195000000,2009,2017-11-30,스카이타운,84,11
453785,47210,155000000,2003,2017-11-30,청구,76,15
453786,47210,103000000,1992,2017-11-01,현대,74,3
453787,47210,205000000,2005,2017-11-04,화성라온빌,84,4
453788,47210,245000000,2017,2017-11-11,센터리움,83,3
453789,47210,104000000,1992,2017-11-14,현대,74,13
453790,47210,72000000,1997,2017-11-14,현대동산,59,16
453791,47210,119000000,1992,2017-11-17,현대,84,15
453792,47210,130000000,1996,2017-11-20,현대2,83,13
453793,47210,44000000,1988,2017-11-20,현대궁전,56,3
453794,47210,63000000,1989,2017-11-22,개나리1차맨션,84,4
453795,47210,96000000,1992,2017-11-24,현대,74,12
453796,47210,76000000,1994,2017-11-03,현대강변타운2,59,8
453797,47210,129000000,2002,2017-11-03,화성리버빌2,59,5
453798,47210,150000000,2003,2017-11-06,영주가흥주공3단지,59,13
453799,47210,124000000,2002,2017-11-08,화성리버빌2,59,12
453800,47210,45000000,1992,2017-11-09,시영,47,2
453801,47210,45000000,1992,2017-11-11,시영,47,4
453802,47210,93000000,2003,2017-11-11,영주가흥주공3단지,45,13
453803,47210,108000000,2002,2017-11-13,화성리버빌2,59,1
453804,47210,265000000,2015,2017-11-13,영주가흥코아루노블,84,15
453805,47210,90000000,2003,2017-11-18,영주가흥주공3단지,45,3
453806,47210,70000000,2000,2017-11-20,화성리버빌1,42,5
453807,47210,233500000,2015,2017-11-21,영주가흥코아루노블,74,9
453808,47210,71000000,2000,2017-11-24,화성리버빌1,55,14
453809,47210,90000000,2003,2017-11-27,영주가흥주공3단지,45,12
453810,47210,200000000,2011,2017-11-27,가흥세영리첼,74,12
453811,47210,52000000,1992,2017-11-30,시영,52,1
453812,47210,60000000,1992,2017-11-25,철쭉,59,3
453813,48880,127000000,2002,2017-12-02,롯데그린빌라,84,4
453814,48880,277000000,2010,2017-12-11,유빌리지2차,118,9
453815,48880,170000000,2003,2017-12-15,대경넥스빌,84,5
453816,48880,98000000,1991,2017-12-20,현대,74,5
453817,48880,188000000,2012,2017-12-20,둥이프라자,84,8
453818,48880,175000000,2003,2017-12-20,상동주공,84,3
453819,48880,170000000,2003,2017-12-23,상동주공,84,8
453820,48880,140000000,1991,2017-12-25,현대,84,2
453821,48880,189000000,2003,2017-12-26,대경넥스빌,84,8
453822,48880,238000000,2017,2017-12-06,나라안길(104동),84,13
453823,48880,70000000,1994,2017-12-15,무지개바동,55,9
453824,48880,142000000,2007,2017-12-04,동원그린빌5차,84,2
453825,48880,50000000,1991,2017-12-05,대동주공,39,2
453826,48880,215000000,2017,2017-12-05,유빌리지 3차,83,5
453827,48880,136000000,2011,2017-12-07,하나로2차,57,6
453828,48880,83000000,1996,2017-12-08,신흥2차,59,2
453829,48880,57000000,1991,2017-12-09,대동주공,39,3
453830,48880,135000000,2003,2017-12-10,동성리젠시,104,5
453831,48880,220000000,2017,2017-12-12,유빌리지 3차,84,9
453832,48880,110000000,1994,2017-12-13,신흥1차,59,9
453833,48880,210000000,2017,2017-12-15,유빌리지 3차,84,8
453834,48880,96500000,1998,2017-12-16,베어스타운,59,10
453835,48880,52000000,1991,2017-12-16,그린맨션B동,71,6
453836,48880,158000000,2007,2017-12-18,하나로,84,4
453837,48880,130000000,2003,2017-12-20,동성리젠시,104,14
453838,48880,57000000,1991,2017-12-26,대동주공,39,1
453839,48880,109000000,1996,2017-12-26,신흥2차,84,2
453840,48880,84000000,1996,2017-12-27,신흥2차,58,4
453841,48880,65000000,1991,2017-12-28,대동주공,39,3
453842,48880,59000000,1991,2017-12-29,대동주공,39,2
453843,48880,65000000,1989,2017-12-14,세륭,65,1
453844,48880,83000000,1992,2017-12-22,남광빌라,72,14
453845,48880,173000000,2013,2017-12-26,거창코아루에듀시티,59,9
453846,48880,99000000,1994,2017-12-01,삼아,83,4
453847,48880,85000000,1998,2017-12-01,김천주공,49,6
453848,48880,78000000,1998,2017-12-04,김천주공,49,6
453849,48880,80000000,1998,2017-12-16,제일라이프주택,83,3
453850,48880,95000000,1994,2017-12-18,삼아,83,7
453851,48880,80000000,2005,2017-12-18,금천아뜨리에,53,7
453852,48880,97500000,1994,2017-12-22,삼아,83,4
453853,48880,68000000,1998,2017-12-31,제일라이프주택,59,2
453854,48880,144000000,1997,2017-12-01,대우,84,6
453855,48880,135000000,2005,2017-12-26,동원그린빌,82,4
453856,48850,90000000,2003,2017-08-11,송보파인빌,84,1
453857,48850,227500000,2017,2017-08-24,하동 미라벨,84,4
453858,48850,234500000,2017,2017-08-24,하동 미라벨,84,6
