부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
0,11350,450000000,2002,2017-07-01,한진한화그랑빌,84,11
1,11350,450000000,2006,2017-07-01,롯데캐슬루나,84,3
2,11350,320000000,2005,2017-07-01,월계역신도브래뉴,59,9
3,11350,385000000,1986,2017-07-01,삼호3,59,13
4,11350,389000000,1986,2017-07-01,삼호3,59,6
5,11350,248000000,1997,2017-07-01,초안2,59,8
6,11350,185000000,1992,2017-07-01,주공2,38,5
7,11350,395000000,1994,2017-07-01,서광,84,11
8,11350,330000000,1986,2017-07-01,미성,50,3
9,11350,348000000,1986,2017-07-01,미륭,51,7
10,11350,347000000,1986,2017-07-01,미륭,51,10
11,11350,450000000,2002,2017-07-01,한진한화그랑빌,84,10
12,11350,510000000,2002,2017-07-03,한진한화그랑빌,114,24
13,11350,490000000,2016,2017-07-03,꿈의숲 SK VIEW,84,11
14,11350,310000000,2006,2017-07-03,초안산쌍용스윗닷홈,59,2
15,11350,344000000,2004,2017-07-03,월계흥화브라운빌,84,1
16,11350,400000000,1986,2017-07-03,삼호3,59,11
17,11350,214000000,1998,2017-07-03,초안1,49,13
18,11350,177000000,1997,2017-07-03,초안2,39,11
19,11350,235000000,1998,2017-07-03,청백4,49,14
20,11350,192000000,1992,2017-07-03,주공2,44,15
21,11350,348000000,1986,2017-07-03,미륭,51,13
22,11350,341500000,1986,2017-07-03,미륭,51,7
23,11350,350000000,1983,2017-07-03,동신,91,7
24,11350,404000000,1998,2017-07-03,대우,99,12
25,11350,456000000,2002,2017-07-03,한진한화그랑빌,84,21
26,11350,538000000,2002,2017-07-03,한진한화그랑빌,114,16
27,11350,440000000,2002,2017-07-04,한진한화그랑빌,84,16
28,11350,470000000,2005,2017-07-04,풍림아이원,84,20
29,11350,380000000,1986,2017-07-04,삼호3,59,2
30,11350,388000000,1986,2017-07-04,삼호3,59,13
31,11350,223000000,1997,2017-07-04,초안2,49,11
32,11350,390000000,2002,2017-07-05,한진한화그랑빌,59,15
33,11350,435000000,2005,2017-07-05,월계역신도브래뉴,117,5
34,11350,335000000,2004,2017-07-05,월계흥화브라운빌,84,1
35,11350,384000000,2000,2017-07-05,한일2,84,7
36,11350,310000000,1987,2017-07-05,삼호4,50,5
37,11350,208000000,1995,2017-07-05,사슴3,39,14
38,11350,440000000,1998,2017-07-05,대우,134,16
39,11350,430000000,1998,2017-07-05,대우,134,15
40,11350,460000000,2002,2017-07-05,한진한화그랑빌,84,16
41,11350,395000000,2002,2017-07-05,한진한화그랑빌,84,1
42,11350,451000000,2002,2017-07-06,한진한화그랑빌,84,2
43,11350,500000000,2016,2017-07-06,꿈의숲 SK VIEW,84,4
44,11350,440000000,2000,2017-07-06,현대,84,25
45,11350,200000000,1995,2017-07-06,성원(사슴4),39,13
46,11350,310000000,1983,2017-07-06,동신,71,6
47,11350,560000000,2002,2017-07-07,한진한화그랑빌,139,23
48,11350,457000000,2006,2017-07-07,롯데캐슬루나,84,4
49,11350,390000000,2006,2017-07-07,초안산쌍용스윗닷홈,84,12
50,11350,393000000,2001,2017-07-07,우남그랜드,84,16
51,11350,237000000,1984,2017-07-07,삼창,56,4
52,11350,210000000,1995,2017-07-07,사슴3,39,10
53,11350,250000000,1986,2017-07-07,미성,33,4
54,11350,342000000,1986,2017-07-07,미성,50,6
55,11350,385000000,2002,2017-07-07,한진한화그랑빌,59,5
56,11350,468000000,2002,2017-07-08,한진한화그랑빌,84,19
57,11350,408000000,2016,2017-07-08,꿈의숲 SK VIEW,59,3
58,11350,515000000,2016,2017-07-08,꿈의숲 SK VIEW,84,13
59,11350,497000000,2016,2017-07-08,꿈의숲 SK VIEW,84,4
60,11350,400000000,2005,2017-07-08,풍림아이원,59,8
61,11350,394500000,1986,2017-07-08,삼호3,59,11
62,11350,380000000,1986,2017-07-08,삼호3,59,13
63,11350,304500000,1987,2017-07-08,삼호4,50,12
64,11350,350000000,1986,2017-07-08,미륭,51,12
65,11350,345000000,1986,2017-07-08,미륭,51,4
66,11350,398000000,1986,2017-07-09,삼호3,59,5
