부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
378530,44210,172000000,2006,2017-10-07,롯데캐슬,59,11
378531,44210,200000000,2006,2017-10-08,롯데캐슬,84,13
378532,44210,108000000,1994,2017-10-10,동신,61,4
378533,44210,101100000,2017,2017-10-10,서산푸르밸리,25,15
378534,44210,101100000,2017,2017-10-10,서산푸르밸리,25,15
378535,44210,101100000,2017,2017-10-10,서산푸르밸리,25,15
378536,44210,101100000,2017,2017-10-10,서산푸르밸리,25,15
378537,44210,101900000,2017,2017-10-10,서산푸르밸리,25,15
378538,44210,101900000,2017,2017-10-10,서산푸르밸리,25,15
378539,44210,101100000,2017,2017-10-10,서산푸르밸리,25,14
378540,44210,100000000,2017,2017-10-10,서산푸르밸리,23,14
378541,44210,99100000,2017,2017-10-10,서산푸르밸리,25,13
378542,44210,79000000,1996,2017-10-10,부영,49,12
378543,44210,74000000,1996,2017-10-10,부영,49,12
378544,44210,215000000,2000,2017-10-11,서산읍내현대,84,14
378545,44210,74000000,1996,2017-10-13,부영,49,14
378546,44210,80000000,1996,2017-10-16,부영,49,11
378547,44210,190000000,2007,2017-10-17,삼익참드림,84,10
378548,44210,213000000,2000,2017-10-21,서산읍내현대,84,9
378549,44210,195000000,2000,2017-10-21,서산읍내현대,76,3
378550,44210,78000000,1996,2017-10-22,부영,49,12
378551,44210,202000000,2006,2017-10-22,롯데캐슬,84,5
378552,44210,78000000,1996,2017-10-24,부영,49,14
378553,44210,307000000,2006,2017-10-24,롯데캐슬,136,7
378554,44210,210000000,2000,2017-10-29,서산읍내현대,84,13
378555,44210,110000000,1996,2017-10-29,부영,49,13
378556,44210,77500000,1996,2017-10-30,부영,49,4
378557,44210,74000000,1996,2017-10-31,부영,49,3
378558,44210,132000000,1996,2017-10-13,현대,59,13
378559,44210,215000000,2007,2017-10-16,동문동코아루,84,7
378560,44210,225990000,2007,2017-10-16,동문동코아루,84,9
378561,44210,290000000,2007,2017-10-17,동문동코아루,130,2
378562,44210,205000000,2011,2017-10-17,신한미지엔,84,12
378563,44210,175000000,2013,2017-10-18,서산동문동아더프라임,84,1
378564,44210,175000000,2013,2017-10-18,서산동문동아더프라임,84,1
378565,44210,278000000,2006,2017-10-19,서산동문동한라비발디,109,2
378566,44210,105000000,1991,2017-10-23,영진훼밀리,83,4
378567,44210,117500000,1991,2017-10-23,삼성,70,4
378568,44210,117000000,1991,2017-10-23,삼성,73,8
378569,44210,132000000,1991,2017-10-24,삼성,73,5
378570,44210,340000000,2007,2017-10-24,동문동코아루,130,14
378571,44210,220000000,2007,2017-10-27,동문동코아루,84,7
378572,44210,135000000,1996,2017-10-28,현대,59,6
378573,44210,50000000,1993,2017-10-10,동남,59,5
378574,44210,50000000,1994,2017-10-30,동남2,59,6
378575,44210,61000000,1993,2017-10-31,동남,59,4
378576,44210,255000000,2007,2017-10-03,석림한성필하우스,84,6
378577,44210,224000000,2007,2017-10-21,석림한성필하우스,75,3
378578,44210,85000000,1995,2017-10-24,석림주공2단지,37,11
378579,44210,283000000,2006,2017-10-25,석림중앙하이츠빌,121,6
378580,44210,138500000,2003,2017-10-14,센스빌,51,5
378581,44210,207000000,2003,2017-10-19,센스빌,75,7
378582,44210,148000000,2003,2017-10-19,센스빌,59,9
378583,44210,105000000,1993,2017-10-20,영진크로바,59,13
378584,44210,145000000,2003,2017-10-23,센스빌,51,8
378585,44210,120000000,1993,2017-10-30,영진크로바,84,20
378586,44210,278000000,2013,2017-10-10,서산 예천 푸르지오,84,1
378587,44210,290000000,2012,2017-10-11,예천한성필하우스,84,15
378588,44210,260000000,2012,2017-10-12,예천한성필하우스,77,4
378589,44210,314000000,2012,2017-10-14,예천한성필하우스,84,21
378590,44210,415000000,2012,2017-10-16,예천한성필하우스,151,4
378591,44210,278000000,2012,2017-10-19,예천한성필하우스,84,4
378592,44210,283000000,2012,2017-10-21,예천한성필하우스,84,16
378593,44210,293500000,2013,2017-10-23,서산 예천 푸르지오,73,15
378594,44210,256000000,2016,2017-10-26,서산예천효성해링턴플레이스,75,2
378595,44210,278000000,2012,2017-10-28,예천한성필하우스,77,16
378596,44210,225000000,2017,2017-10-28,e편한세상 서산예천,59,3
378597,44210,133000000,1999,2017-10-30,현대(예천),84,11
378598,44210,310000000,2013,2017-10-30,서산 예천 푸르지오,84,15
378599,44210,130000000,1998,2017-10-11,삼성2차,107,1
378600,44210,63000000,1993,2017-10-23,동아2,49,1
378601,44210,113000000,1998,2017-10-23,삼성2차,84,8
378602,44210,100000000,1993,2017-10-25,삼성1차,84,4
378603,44210,100000000,1993,2017-10-26,삼성1차,84,8
378604,44210,85000000,1993,2017-10-30,삼성1차,84,12
378605,44210,37000000,1998,2017-10-24,푸른솔,48,2
378606,44210,97000000,1993,2017-10-19,삼호,84,6
378607,44210,255900000,2017,2017-10-20,한성필하우스아파트,84,7
378608,44210,83000000,1993,2017-10-11,풍림,59,13
378609,44210,81000000,1993,2017-10-21,풍림,59,3
378610,44210,124000000,1993,2017-10-22,풍림,84,14
378611,44210,115000000,1993,2017-10-23,풍림,84,3
378612,44210,89000000,1993,2017-10-24,풍림,84,1
378613,44210,180000000,2003,2017-10-10,서산청구제네스,106,7
378614,44210,70000000,1998,2017-10-16,아진,59,8
378615,44210,130000000,2005,2017-10-16,산호옥마을,84,3
378616,44210,60000000,1998,2017-10-17,아진,39,7
378617,44210,105000000,2005,2017-10-17,산호옥마을,59,7
378618,44210,147500000,2003,2017-10-19,서산청구제네스,84,11
378619,44210,141000000,2003,2017-10-19,서산청구제네스,84,8
378620,44210,180000000,2003,2017-10-23,서산청구제네스,106,8
378621,44210,143800000,2003,2017-10-24,서산청구제네스,84,4
378622,44210,51000000,1998,2017-10-29,아진,39,15
378623,44210,118000000,2006,2017-10-11,늘푸른오스카빌,84,5
378624,44210,110000000,2006,2017-10-11,늘푸른오스카빌,84,11
378625,44210,100000000,2006,2017-10-12,늘푸른오스카빌,84,2
378626,44210,110000000,2006,2017-10-25,늘푸른오스카빌,84,5
378627,44210,130000000,2006,2017-10-27,늘푸른오스카빌,84,13
378628,44210,120000000,2006,2017-10-30,늘푸른오스카빌,84,4
378629,44210,100000000,2006,2017-10-30,늘푸른오스카빌,84,6
378630,44210,124000000,2006,2017-10-31,늘푸른오스카빌,84,14
378631,44210,62000000,1998,2017-10-10,개나리,59,10
