부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
285308,41360,270000000,2004,2017-06-01,호평현대아이파크아파트,74,5
285309,41360,371000000,2010,2017-06-01,호평파라곤,99,6
285310,41360,384500000,2006,2017-06-01,호평마을신명스카이뷰하트,132,15
285311,41360,260000000,2005,2017-06-01,호평마을중흥에스-클래스,84,4
285312,41360,284000000,2004,2017-06-01,호평현대아이파크아파트,84,2
285313,41360,315000000,2004,2017-06-02,호평현대아이파크아파트,84,17
285314,41360,255000000,2005,2017-06-02,호평마을우림필유,84,7
285315,41360,265000000,2004,2017-06-02,호평마을대주파크빌,84,16
285316,41360,263000000,2004,2017-06-02,호평마을효성백년가약,84,11
285317,41360,285000000,2005,2017-06-05,호평마을중흥에스-클래스,84,15
285318,41360,250000000,2005,2017-06-05,호평마을한라비발디,59,11
285319,41360,265000000,2005,2017-06-05,호평마을한화꿈에그린,84,2
285320,41360,258500000,2004,2017-06-05,호평마을대주파크빌,84,9
285321,41360,268000000,2004,2017-06-05,호평마을대주파크빌,84,3
285322,41360,267000000,2004,2017-06-05,호평마을대주파크빌,84,18
285323,41360,180000000,1997,2017-06-06,라인그린,59,15
285324,41360,287000000,2008,2017-06-06,호평임광그대가,84,12
285325,41360,275000000,2005,2017-06-06,호평마을동원로얄듀크,84,9
285326,41360,266000000,2004,2017-06-06,호평마을대주파크빌,84,7
285327,41360,275000000,2005,2017-06-06,호평마을중흥에스-클래스,84,19
285328,41360,275000000,2005,2017-06-06,호평마을중흥에스-클래스,84,11
285329,41360,289500000,2004,2017-06-06,호평현대아이파크아파트,84,5
285330,41360,303000000,2004,2017-06-06,호평현대아이파크아파트,84,17
285331,41360,274000000,2004,2017-06-06,호평현대아이파크아파트,74,15
285332,41360,278000000,2004,2017-06-07,호평마을대주파크빌,84,19
285333,41360,330000000,2006,2017-06-07,호평마을중흥에스-클래스로하스,132,3
285334,41360,251000000,2005,2017-06-07,호평마을한라비발디,59,9
285335,41360,297000000,2004,2017-06-08,호평마을금강,84,4
285336,41360,340000000,2010,2017-06-08,호평파라곤,84,16
285337,41360,340000000,2010,2017-06-08,호평파라곤,84,6
285338,41360,264000000,2004,2017-06-08,호평마을대주파크빌,84,3
285339,41360,245000000,2005,2017-06-08,호평마을중흥에스-클래스,72,6
285340,41360,345000000,2005,2017-06-09,호평마을중흥에스-클래스,121,16
285341,41360,320000000,2006,2017-06-09,호평마을중흥에스-클래스로하스,132,3
285342,41360,344000000,2006,2017-06-09,호평마을중흥에스-클래스로하스,132,12
285343,41360,284500000,2005,2017-06-09,호평마을한화꿈에그린,84,6
285344,41360,120000000,1984,2017-06-10,남양,51,1
285345,41360,266000000,2005,2017-06-10,호평마을동원로얄듀크,84,2
285346,41360,280000000,2005,2017-06-10,호평마을동원로얄듀크,84,18
285347,41360,278000000,2005,2017-06-10,호평마을한화꿈에그린,84,14
285348,41360,293000000,2005,2017-06-10,호평마을한화꿈에그린,84,11
285349,41360,297000000,2004,2017-06-10,호평마을금강,84,7
285350,41360,200000000,1997,2017-06-12,라인그린,84,20
285351,41360,495000000,2009,2017-06-12,호평두산위브파크,151,5
285352,41360,336000000,2006,2017-06-12,호평마을중흥에스-클래스로하스,132,15
285353,41360,133000000,1984,2017-06-13,남양,51,1
285354,41360,330000000,2010,2017-06-13,호평파라곤,84,3
285355,41360,285000000,2010,2017-06-13,호평파라곤,59,15
285356,41360,274000000,2005,2017-06-13,호평마을동원로얄듀크,84,13
285357,41360,262000000,2004,2017-06-13,호평마을효성백년가약,84,8
