부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
447579,47130,380000000,2002,2017-01-17,경주우방명사마을,145,5
447580,47130,170000000,1992,2017-01-20,장미동산타워,84,1
447581,47130,337500000,2015,2017-01-14,드림스페이스,88,6
447582,47130,190000000,2016,2017-01-03,가나아파트3차,82,5
447583,47130,190000000,2014,2017-01-23,동부이끌림6차,84,4
447584,47130,138500000,2016,2017-01-23,가나아파트3차,58,7
447585,47130,230000000,2016,2017-01-10,선파크,84,7
447586,47130,267000000,2015,2017-01-10,경주 충효 신원아침도시,84,3
447587,47130,69000000,1996,2017-01-12,대우1차,59,15
447588,47130,27000000,1997,2017-01-12,대신유니하우스,21,7
447589,47130,350000000,2010,2017-01-13,이안,149,6
447590,47130,118000000,1996,2017-01-15,대우2차,59,15
447591,47130,145000000,1996,2017-01-18,대우1차,84,11
447592,47130,308000000,2010,2017-01-20,이안,101,2
447593,47130,250000000,2010,2017-01-20,이안,84,5
447594,47130,158000000,1996,2017-01-23,대우2차,84,12
447595,47130,270000000,2015,2017-01-23,경주 충효 신원아침도시,84,5
447596,47130,129000000,1996,2017-01-30,대우1차,59,4
447597,47130,36000000,1996,2017-01-31,대신그린타운,24,2
447598,47130,256300000,2015,2017-01-02,경일리버뷰아파트,84,8
447599,47130,98000000,1991,2017-01-04,황성주공2차,39,2
447600,47130,130000000,1997,2017-01-05,청우4차(401동),59,15
447601,47130,157000000,1992,2017-01-05,황성현대2차,84,6
447602,47130,95000000,2002,2017-01-07,한길골든빌,48,7
447603,47130,115000000,1992,2017-01-09,청우2차(102동),66,6
447604,47130,256300000,2015,2017-01-09,경일리버뷰아파트,84,9
447605,47130,80000000,1986,2017-01-10,황성주공1차,31,4
447606,47130,140000000,1993,2017-01-12,삼보타운3차(106동),73,13
447607,47130,127500000,1995,2017-01-13,"신흥로얄맨션2차(102,103동)",59,11
447608,47130,85000000,1997,2017-01-13,청우3차(301~303동),44,13
447609,47130,83000000,1986,2017-01-17,황성주공1차,39,4
447610,47130,225000000,2010,2017-01-17,성호마루한,84,2
447611,47130,100000000,2002,2017-01-18,한길골든빌,48,12
447612,47130,100000000,2002,2017-01-19,한길골든빌,48,11
447613,47130,117000000,1991,2017-01-21,황성주공2차,47,1
447614,47130,160000000,1996,2017-01-23,한신,84,12
447615,47130,187500000,1997,2017-01-26,청우4차(401동),84,20
447616,47130,359000000,2016,2017-01-31,e편한세상 황성,84,8
447617,47130,305000000,2010,2017-01-03,삼환나우빌,128,1
447618,47130,236000000,2013,2017-01-03,용황kcc스위첸,72,13
447619,47130,350000000,2010,2017-01-05,삼환나우빌,148,9
447620,47130,112000000,1993,2017-01-10,우주용강타운,65,13
447621,47130,118000000,1993,2017-01-10,장미타워맨션,66,14
447622,47130,239000000,2009,2017-01-18,현진에버빌2차,84,4
447623,47130,157000000,1993,2017-01-20,경주청구,84,6
447624,47130,102500000,1993,2017-01-23,계림시영,49,10
447625,47130,78000000,2001,2017-01-25,경동하이츠7차,47,3
