부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
92733,28200,330000000,2007,2017-10-05,롯데캐슬골드,83,18
92734,28200,260000000,1991,2017-10-07,팬더,84,6
92735,28200,330000000,2007,2017-10-09,구월힐스테이트3단지,84,17
92736,28200,320000000,2015,2017-10-09,구월아시아드선수촌2단지,59,9
92737,28200,67500000,2012,2017-10-09,아트뷰,14,9
92738,28200,67500000,2012,2017-10-09,아트뷰,14,7
92739,28200,364000000,2007,2017-10-09,롯데캐슬골드,84,8
92740,28200,173000000,1980,2017-10-10,신세계,73,4
92741,28200,152000000,2017,2017-10-10,위너스타워,37,9
92742,28200,84000000,2014,2017-10-10,구월동 파라디아 빌딩,14,13
92743,28200,380000000,2007,2017-10-10,롯데캐슬골드,84,5
92744,28200,420000000,2007,2017-10-10,롯데캐슬골드,115,5
92745,28200,410000000,2007,2017-10-10,롯데캐슬골드,115,4
92746,28200,337500000,2007,2017-10-10,구월힐스테이트1단지,83,15
92747,28200,186000000,1980,2017-10-11,신세계,88,10
92748,28200,158000000,2017,2017-10-11,위너스타워,41,9
92749,28200,93500000,2015,2017-10-11,구월프라움시티,15,13
92750,28200,93500000,2015,2017-10-11,구월프라움시티,15,12
92751,28200,490000000,2015,2017-10-11,구월아시아드선수촌센트럴자이,101,8
92752,28200,95000000,2011,2017-10-11,뉴다인우리가,27,4
92753,28200,400000000,2007,2017-10-11,롯데캐슬골드,115,4
92754,28200,119000000,1984,2017-10-12,(구)현광,62,2
92755,28200,312000000,2015,2017-10-12,구월아시아드선수촌2단지,59,3
92756,28200,340000000,2007,2017-10-12,롯데캐슬골드,83,33
92757,28200,141000000,1983,2017-10-12,"희망(3,5동)",49,2
92758,28200,168000000,1980,2017-10-12,신세계,73,3
92759,28200,229000000,1991,2017-10-12,동아(260-5),83,5
92760,28200,244500000,1991,2017-10-13,팬더,84,10
92761,28200,184500000,2016,2017-10-13,두플라스,44,9
92762,28200,87000000,2015,2017-10-13,구월프라움시티,15,6
92763,28200,353000000,2007,2017-10-13,롯데캐슬골드,83,20
92764,28200,330000000,2007,2017-10-13,구월힐스테이트1단지,83,4
92765,28200,338000000,2007,2017-10-13,구월힐스테이트1단지,83,10
92766,28200,318000000,2007,2017-10-13,구월힐스테이트3단지,83,20
92767,28200,272000000,1991,2017-10-14,팬더,84,11
92768,28200,490000000,2015,2017-10-14,구월아시아드선수촌센트럴자이,101,21
92769,28200,419000000,2007,2017-10-14,구월힐스테이트1단지,115,6
92770,28200,140000000,1984,2017-10-14,해창(1-4동),55,5
92771,28200,78000000,2015,2017-10-15,나이스뷰,14,15
92772,28200,86000000,2016,2017-10-15,구월프라움아트,14,5
92773,28200,370000000,2015,2017-10-15,구월아시아드선수촌5단지,74,20
92774,28200,275000000,2015,2017-10-15,구월아시아드선수촌2단지,51,19
92775,28200,177000000,1983,2017-10-16,우정,55,5
92776,28200,79000000,2012,2017-10-16,아델라이,17,16
92777,28200,347500000,2007,2017-10-16,롯데캐슬골드,83,9
92778,28200,357000000,2007,2017-10-16,구월힐스테이트1단지,83,6
92779,28200,355000000,2007,2017-10-16,구월힐스테이트1단지,75,15
92780,28200,145000000,1984,2017-10-16,"삼보(다,라동)",67,2
92781,28200,164000000,1980,2017-10-17,신세계,73,6
92782,28200,430000000,2016,2017-10-17,구월 유승한내들 퍼스티지,84,20
92783,28200,355000000,2015,2017-10-17,구월아시아드선수촌5단지,74,5
92784,28200,360000000,2015,2017-10-17,구월아시아드선수촌5단지,84,1
92785,28200,323000000,2007,2017-10-17,구월힐스테이트1단지,84,1
92786,28200,228000000,1991,2017-10-18,팬더,77,8
92787,28200,477000000,2015,2017-10-18,구월아시아드선수촌센트럴자이,101,7
92788,28200,363000000,2015,2017-10-18,구월아시아드선수촌8단지,74,20
92789,28200,350000000,2007,2017-10-18,구월힐스테이트1단지,83,11
92790,28200,252000000,1991,2017-10-18,팬더,84,3
92791,28200,313000000,2007,2017-10-19,구월힐스테이트3단지,83,1
92792,28200,447000000,2015,2017-10-19,구월아시아드선수촌센트럴자이,84,18
92793,28200,277000000,2015,2017-10-19,구월아시아드선수촌2단지,51,25
92794,28200,437000000,2007,2017-10-19,구월힐스테이트1단지,133,7
92795,28200,173000000,1991,2017-10-20,동남,73,5
92796,28200,345000000,2007,2017-10-20,롯데캐슬골드,83,22
92797,28200,360000000,2007,2017-10-20,롯데캐슬골드,83,16
92798,28200,355000000,2007,2017-10-20,구월힐스테이트1단지,83,5
92799,28200,237000000,1991,2017-10-20,팬더,84,12
92800,28200,225000000,1991,2017-10-20,팬더,84,6
92801,28200,188000000,1980,2017-10-20,신세계,85,11
92802,28200,124000000,1984,2017-10-20,"삼보(가,나동)",66,5
92803,28200,146000000,1983,2017-10-21,희망(1-2동),59,5
92804,28200,68000000,2012,2017-10-21,중앙헤리티지,14,14
92805,28200,315000000,2007,2017-10-21,롯데캐슬골드,59,22
92806,28200,407000000,2007,2017-10-21,롯데캐슬골드,115,18
92807,28200,350000000,2007,2017-10-21,롯데캐슬골드,83,16
92808,28200,433000000,2007,2017-10-21,구월힐스테이트1단지,115,14
92809,28200,324500000,2007,2017-10-21,구월힐스테이트3단지,83,16
92810,28200,367000000,2007,2017-10-23,롯데캐슬골드,83,8
92811,28200,393000000,2015,2017-10-23,구월아시아드선수촌5단지,84,28
92812,28200,251000000,1991,2017-10-24,팬더,84,6
92813,28200,154000000,2017,2017-10-24,위너스타워,37,10
92814,28200,65000000,2012,2017-10-24,중앙헤리티지,13,15
92815,28200,450000000,2007,2017-10-24,구월힐스테이트1단지,133,10
92816,28200,138000000,1983,2017-10-25,"희망(3,5동)",49,5
92817,28200,68000000,2012,2017-10-25,중앙헤리티지,12,9
92818,28200,333000000,2007,2017-10-25,롯데캐슬골드,83,3
92819,28200,133000000,1996,2017-10-26,성문,59,14
92820,28200,156000000,2017,2017-10-26,위너스타워,37,12
92821,28200,280000000,2015,2017-10-26,구월아시아드선수촌2단지,51,28
92822,28200,309000000,2007,2017-10-26,롯데캐슬골드,59,7
92823,28200,152000000,1984,2017-10-26,이화,74,2
92824,28200,174000000,1980,2017-10-26,신세계,73,6
92825,28200,250000000,1991,2017-10-27,팬더,84,9
92826,28200,140000000,1984,2017-10-27,해창(1-4동),55,4
92827,28200,360000000,2007,2017-10-28,구월힐스테이트3단지,84,11
