부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
125979,26350,77000000,1987,2017-02-01,광하주택A동,42,1
125980,26350,169000000,1997,2017-02-01,벽산삼협,59,21
125981,26350,170000000,1997,2017-02-01,벽산삼협,59,18
125982,26350,210000000,1997,2017-02-02,삼한2,84,18
125983,26350,143000000,1997,2017-02-03,삼한2,59,1
125984,26350,119500000,1995,2017-02-07,경동,59,11
125985,26350,130000000,1990,2017-02-07,광하주택3,82,4
125986,26350,98000000,1994,2017-02-08,삼정그린코아,59,5
125987,26350,199500000,1998,2017-02-08,이진,83,7
125988,26350,149500000,1997,2017-02-09,LIG건영,59,5
125989,26350,100000000,1997,2017-02-10,벽산삼협,59,15
125990,26350,119000000,1994,2017-02-10,삼정그린코아,59,12
125991,26350,170000000,1997,2017-02-15,벽산삼협,59,14
125992,26350,65000000,1987,2017-02-16,광하주택A동,42,3
125993,26350,158000000,1997,2017-02-16,삼한2,59,17
125994,26350,120000000,1995,2017-02-18,경동,59,12
125995,26350,109000000,1995,2017-02-25,경동,59,1
125996,26350,156000000,1994,2017-02-27,삼정그린코아,84,18
125997,26350,161000000,1998,2017-02-27,이진,83,1
125998,26350,80500000,1990,2017-02-27,삼한그린맨션,59,4
125999,26350,80000000,1990,2017-02-27,삼한그린맨션,59,1
126000,26350,68000000,1988,2017-02-28,광하주택2,43,5
126001,26350,437000000,2002,2017-02-01,아시아선수촌아파트,84,1
126002,26350,305000000,1985,2017-02-02,삼익그린맨션,84,6
126003,26350,83000000,1991,2017-02-02,홍림센텀,35,5
126004,26350,250000000,1996,2017-02-02,센텀대림,59,4
126005,26350,297500000,2002,2017-02-03,우방신세계타운,77,16
126006,26350,300000000,2005,2017-02-03,센텀롯데캐슬3차아파트,59,10
126007,26350,265000000,2001,2017-02-03,우신,84,5
126008,26350,123000000,1994,2017-02-03,현대일성2,59,20
126009,26350,320000000,1986,2017-02-03,현대그린맨션,101,8
126010,26350,66000000,1986,2017-02-04,광우파크맨션,60,1
126011,26350,343000000,1986,2017-02-04,현대그린맨션,101,11
126012,26350,328000000,1979,2017-02-04,왕자,65,1
126013,26350,89000000,1991,2017-02-05,홍림센텀,35,3
126014,26350,140000000,1993,2017-02-06,에덴동산타운,83,8
126015,26350,300000000,2005,2017-02-06,센텀롯데캐슬2차,84,12
126016,26350,83000000,1991,2017-02-06,홍림센텀,35,5
126017,26350,200000000,1994,2017-02-06,현대일성2,111,16
126018,26350,406000000,2002,2017-02-06,우방신세계타운,154,16
126019,26350,257000000,1995,2017-02-07,대우금사,84,8
126020,26350,365000000,1979,2017-02-07,왕자,79,2
126021,26350,205000000,1993,2017-02-07,센텀SD,82,5
126022,26350,244500000,1996,2017-02-08,센텀대림,59,8
126023,26350,248000000,1996,2017-02-08,센텀대림,59,16
126024,26350,289000000,2001,2017-02-09,SKVIEW,76,5
126025,26350,240000000,2001,2017-02-10,SKVIEW,59,18
126026,26350,318000000,2002,2017-02-10,아시아선수촌아파트,59,15
126027,26350,272000000,1986,2017-02-10,현대그린맨션,84,14
126028,26350,135000000,1991,2017-02-11,현대1차,84,1
126029,26350,221000000,2001,2017-02-11,일동미라주아파트,56,2
126030,26350,170000000,1993,2017-02-13,센텀SD,114,16
126031,26350,83000000,1991,2017-02-13,홍림센텀,35,1
126032,26350,59500000,1979,2017-02-14,보훈,40,4
126033,26350,130000000,1986,2017-02-14,창신맨션,39,4
126034,26350,134000000,1986,2017-02-14,창신맨션,39,1
126035,26350,180000000,1996,2017-02-14,센텀대림,59,20
126036,26350,83000000,1991,2017-02-15,홍림센텀,35,5
126037,26350,280000000,2002,2017-02-17,우방신세계타운,77,24
126038,26350,292000000,2002,2017-02-18,우방신세계타운,77,7
126039,26350,308000000,2002,2017-02-20,우방신세계타운,84,21
126040,26350,300000000,2004,2017-02-20,센텀롯데캐슬아파트,59,14
126041,26350,385000000,2004,2017-02-20,센텀롯데캐슬아파트,84,17
126042,26350,84700000,1991,2017-02-20,홍림센텀,35,3
126043,26350,264000000,1996,2017-02-21,센텀대림,59,17
126044,26350,230000000,1986,2017-02-21,현대그린맨션,76,7
126045,26350,83000000,1991,2017-02-22,홍림센텀,35,5
126046,26350,253000000,2001,2017-02-23,SKVIEW,59,7
126047,26350,201000000,2001,2017-02-23,우신,59,3
126048,26350,270000000,2001,2017-02-23,우신,84,13
126049,26350,429000000,2002,2017-02-23,아시아선수촌아파트,84,7
126050,26350,163000000,1995,2017-02-23,현대3,84,9
126051,26350,114000000,1995,2017-02-23,현대3,59,11
126052,26350,133000000,1984,2017-02-25,대산,47,1
126053,26350,280000000,1986,2017-02-25,현대그린맨션,73,9
126054,26350,263000000,1996,2017-02-27,센텀대림,59,9
126055,26350,77000000,1986,2017-02-28,광우파크맨션,62,1
126056,26350,115000000,1995,2017-02-28,현대3,59,23
126057,26350,320000000,1979,2017-02-28,왕자,65,1
126058,26350,48500000,1979,2017-02-28,보훈,40,3
126059,26350,95000000,1988,2017-02-28,그린파크,43,2
126060,26350,424000000,2006,2017-02-01,센텀동부센트레빌,84,16
126061,26350,1040000000,2008,2017-02-01,더샵센텀스타,209,51
126062,26350,196000000,1981,2017-02-02,센텀삼익아파트,70,2
126063,26350,149000000,1980,2017-02-02,시영79년,40,5
126064,26350,130000000,1981,2017-02-02,센텀삼익아파트,49,2
126065,26350,270000000,2006,2017-02-03,센텀우신골든빌,76,10
126066,26350,457000000,2014,2017-02-03,더샵센텀누리,72,19
126067,26350,545000000,2005,2017-02-04,더샵센텀파크2차,84,31
126068,26350,195000000,1981,2017-02-06,센텀삼익아파트,70,4
126069,26350,245000000,2015,2017-02-06,센텀 에코하임,81,8
126070,26350,165000000,1990,2017-02-06,재송동코오롱,84,4
126071,26350,153000000,1992,2017-02-06,신동아,70,9
126072,26350,173000000,1981,2017-02-07,센텀삼익아파트,53,12
126073,26350,447000000,2006,2017-02-07,센텀동부센트레빌,84,15
126074,26350,156000000,1984,2017-02-07,재송그린,58,3
126075,26350,155000000,1980,2017-02-07,시영79년,40,3
126076,26350,154500000,1980,2017-02-08,시영79년,40,1
126077,26350,50000000,1997,2017-02-08,대원,58,5
126078,26350,125000000,1993,2017-02-08,센텀그린타워,84,1
126079,26350,179500000,1993,2017-02-09,영광그린파크(나),84,6
