부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
459530,47750,74000000,1990,2017-11-13,상일,78,4
459531,47750,190000000,2017,2017-11-17,천마리더스빌,84,9
459532,47750,48000000,1994,2017-11-20,신흥,84,3
459533,47750,190000000,2017,2017-11-21,천마리더스빌,84,4
459534,47750,45000000,1994,2017-11-23,무지개,55,3
459535,46800,110000000,1996,2017-02-03,신동현강변타운,84,8
459536,46800,130000000,2001,2017-02-08,수창아트빌,84,5
459537,46800,132300000,2001,2017-02-13,수창아트빌,84,5
459538,46800,70000000,1996,2017-02-16,미래3,47,11
459539,46800,69000000,2003,2017-02-22,성은,84,3
459540,46800,106000000,1996,2017-01-05,계명,59,11
459541,46800,110000000,1996,2017-01-10,신동현강변타운,84,9
459542,46800,80000000,2004,2017-01-17,건산주공,51,2
459543,46800,73000000,1996,2017-01-20,미래3,59,8
459544,46800,138000000,2001,2017-01-31,솔뫼타운,84,5
459545,47920,81600000,1997,2017-08-09,명성장원,59,9
459546,47920,68000000,1989,2017-08-09,"삼영주택(C,D동)",58,2
459547,47920,40000000,1995,2017-08-21,가든목화,59,1
459548,47920,160000000,2012,2017-08-21,글로벌시티2,58,7
459549,47920,63000000,1995,2017-08-29,명성,59,5
459550,46810,101500000,2007,2017-10-15,건우2차,59,11
459551,46810,87000000,1995,2017-10-31,건우1,58,11
459552,46810,52000000,1995,2017-10-31,건우1,39,4
459553,46810,190000000,2001,2017-10-27,중흥,117,15
459554,46810,220000000,2017,2017-10-12,남우천년예가,84,8
459555,46860,60000000,2002,2017-07-04,내교주공,51,14
459556,46860,149880000,2014,2017-07-13,남산 미르채,68,7
459557,46860,87000000,2002,2017-07-25,내교주공,51,5
459558,46860,149880000,2014,2017-07-27,남산 미르채,68,5
459559,46860,60000000,1993,2017-07-26,영진,59,5
459560,45750,85000000,2010,2017-03-14,신우,59,10
459561,45750,85000000,2014,2017-03-21,라오니아1,49,4
459562,45750,50000000,1991,2017-03-31,삼강맨션,73,5
459563,45750,50000000,1990,2017-03-12,백우맨션,78,2
459564,45750,40000000,1991,2017-03-29,명진로얄,59,4
459565,46900,75000000,1995,2017-05-15,계명,59,7
459566,46900,90000000,2000,2017-05-05,대일임대,84,13
459567,46900,140000000,2006,2017-05-15,세림아름누리,84,9
459568,46900,95000000,2000,2017-05-28,백두,78,14
459569,46900,60000000,1990,2017-05-29,진흥,70,1
459570,45770,110000000,2004,2017-07-05,강변,101,3
459571,45770,67000000,1995,2017-07-14,정명(대신파크),59,3
459572,45770,36000000,1990,2017-07-26,신천,49,3
459573,45770,207500000,2013,2017-07-11,광명메이루즈,77,10
459574,45770,85000000,1999,2017-07-28,대석,59,6
459575,46710,160000000,1992,2017-10-12,청전,131,18
459576,46710,127000000,1992,2017-10-13,청전,84,10
459577,46710,130000000,1992,2017-10-16,청전,84,9
459578,46710,82000000,1992,2017-10-19,청전,84,18
459579,46710,189000000,2012,2017-10-25,채움아파트,83,6
459580,46710,178000000,2015,2017-03-03,담양 별해리,59,3
