부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
74197,28200,355000000,2007,2017-03-01,구월힐스테이트1단지,84,17
74198,28200,344000000,2007,2017-03-01,롯데캐슬골드,83,32
74199,28200,341000000,2007,2017-03-01,롯데캐슬골드,83,22
74200,28200,140000000,1983,2017-03-02,희망(6-7동),49,4
74201,28200,70000000,2012,2017-03-02,중앙헤리티지,13,7
74202,28200,300000000,2007,2017-03-02,구월힐스테이트1단지,59,25
74203,28200,334000000,2007,2017-03-02,구월힐스테이트1단지,83,10
74204,28200,108000000,1989,2017-03-03,벽산,53,4
74205,28200,87000000,1988,2017-03-04,송정,40,5
74206,28200,60000000,2011,2017-03-04,M타워1,14,9
74207,28200,315000000,2007,2017-03-04,롯데캐슬골드,75,2
74208,28200,237000000,1991,2017-03-05,동아(260-5),84,10
74209,28200,207000000,1991,2017-03-05,팬더,77,11
74210,28200,248000000,1991,2017-03-06,팬더,84,10
74211,28200,350000000,2007,2017-03-06,롯데캐슬골드,84,3
74212,28200,335000000,2007,2017-03-06,구월힐스테이트1단지,84,3
74213,28200,95000000,1989,2017-03-07,벽산,53,6
74214,28200,235000000,1991,2017-03-07,팬더,84,3
74215,28200,180000000,1980,2017-03-07,신세계,85,7
74216,28200,150000000,1984,2017-03-08,해창(1-4동),63,5
74217,28200,340000000,2007,2017-03-08,구월힐스테이트1단지,75,8
74218,28200,335000000,2007,2017-03-09,구월힐스테이트1단지,84,26
74219,28200,93150000,2016,2017-03-09,두플라스,25,4
74220,28200,91170000,2016,2017-03-09,두플라스,23,4
74221,28200,336500000,2007,2017-03-10,구월힐스테이트1단지,75,25
74222,28200,70000000,1987,2017-03-11,현광5차(다동),36,5
74223,28200,255000000,2015,2017-03-11,구월아시아드선수촌2단지,51,14
74224,28200,318000000,2007,2017-03-11,롯데캐슬골드,75,1
74225,28200,350000000,2007,2017-03-11,구월힐스테이트1단지,84,4
