부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
397916,42790,50000000,1999,2017-05-11,신아,37,3
397917,42790,139400000,2017,2017-05-19,화천건영아모리움,51,9
397918,42790,167000000,2007,2017-05-04,대양,84,10
397919,42790,180000000,2007,2017-05-30,대양,84,1
397920,44770,100000000,2014,2017-09-20,골든팰리스,48,10
397921,44770,70000000,1996,2017-09-13,금강,59,13
397922,44770,75000000,1996,2017-09-25,금강,59,8
397923,44770,125000000,1992,2017-09-05,제일맨션,84,11
397924,43800,62500000,1993,2017-09-05,성원,43,15
397925,43800,50000000,1989,2017-09-21,화성,47,3
397926,43800,49000000,2005,2017-09-02,단양태양드림빌,50,8
397927,43800,45000000,1994,2017-09-29,평동한라,59,1
397928,45720,86000000,2000,2017-01-23,군상주공(2),59,3
397929,45720,65000000,1995,2017-01-06,대아월랑,59,14
397930,45720,50000000,1995,2017-01-09,대아월랑,59,3
397931,45720,68000000,1995,2017-01-13,대아월랑,59,4
397932,42790,123000000,1992,2017-07-28,낙원,59,14
397933,42790,40000000,1993,2017-07-09,로얄,54,3
397934,42790,25000000,1993,2017-07-10,로얄,59,5
397935,42790,30000000,1993,2017-07-24,로얄,59,5
397936,42790,60500000,1988,2017-02-15,동산,47,1
397937,42790,63000000,1988,2017-02-17,동산,47,4
397938,42790,63000000,1988,2017-02-28,동산,47,4
397939,42790,120000000,2007,2017-02-06,대양,59,7
397940,45730,193000000,2016,2017-04-06,미래드림2차아파트,84,2
397941,45730,170000000,2012,2017-04-18,에코리버,84,7
397942,45730,222000000,2016,2017-04-24,미래드림2차아파트,84,3
397943,43760,186000000,2014,2017-05-03,신성건설 미소지움 괴산,84,4
397944,43760,146000000,2014,2017-05-11,신성건설 미소지움 괴산,59,8
397945,43760,97500000,1998,2017-05-03,태광아파트,60,7
397946,43760,188000000,2014,2017-08-05,신성건설 미소지움 괴산,84,7
397947,43760,182000000,2014,2017-08-14,신성건설 미소지움 괴산,84,6
397948,43760,79000000,1991,2017-08-29,반석,76,4
397949,45740,185000000,2014,2017-10-23,장수타워팰리스,84,3
397950,45740,168000000,2014,2017-10-26,장수타워팰리스,71,6
397951,45740,190000000,2013,2017-10-10,유림팰리스,84,8
397952,45730,88000000,2001,2017-12-05,무주반딧불,58,6
397953,45730,96000000,2001,2017-12-09,무주반딧불,58,5
397954,45730,85000000,2003,2017-12-26,강변마을현대,67,3
397955,42810,94500000,2003,2017-05-16,내설악,59,9
397956,42810,83000000,2001,2017-05-12,신아,52,11
397957,42810,140000000,2004,2017-05-04,한백내린천아파트,84,4
397958,44790,72000000,2002,2017-03-02,주공1단지,49,11
397959,44790,84000000,1997,2017-03-25,세아,59,14
397960,44790,193500000,2004,2017-03-27,디엠에이스빌,84,8
397961,43800,67000000,1996,2017-10-12,두진임대아파트,49,14
397962,43800,56000000,1994,2017-10-13,평동한라,59,8
397963,43800,88000000,1994,2017-10-13,평동한라,84,10
397964,45720,78500000,2000,2017-03-13,군상주공(2),59,1
397965,45720,55000000,1992,2017-03-26,쌍용,83,3
397966,45720,135000000,2006,2017-03-27,진안군상고향마을,84,5
397967,42810,54000000,1992,2017-12-19,대삼아파트,59,4
397968,42810,66000000,2002,2017-12-22,대진,59,1
397969,42810,40000000,2004,2017-12-05,산호,46,3
397970,42800,60700000,1998,2017-11-07,경림,37,8
397971,42800,197000000,2013,2017-11-24,서희스타힐스,84,8
397972,42800,112000000,1992,2017-11-01,양구보배,84,2
397973,45720,60000000,2000,2017-05-10,군상주공(2),49,1
397974,45720,50000000,1991,2017-05-15,남광진솔,84,4
397975,45720,25000000,1995,2017-05-25,대아월랑,39,13
397976,43760,125000000,1994,2017-06-09,송천,84,11
397977,43760,96000000,1998,2017-06-23,태광아파트,60,2
397978,43760,35000000,1994,2017-06-12,목도,59,3
397979,44790,75400000,1997,2017-07-18,세아,49,11
397980,44790,91000000,1997,2017-07-25,세아,59,13
397981,44790,55000000,2014,2017-07-26,필로스힐,16,1
397982,43760,30000000,1992,2017-12-27,월드,56,6
397983,43760,39000000,1994,2017-12-01,목도,59,3
397984,43760,29000000,1994,2017-12-14,목도,59,5
397985,42790,58000000,1999,2017-01-18,신아,37,2
397986,42790,148500000,2015,2017-01-12,대양고운채2차,59,2
397987,42790,170500000,2007,2017-01-11,대양,84,3
397988,43760,168000000,2014,2017-11-28,신성건설 미소지움 괴산,59,4
397989,43760,83000000,1998,2017-11-06,태광아파트,60,2
397990,42810,170000000,2013,2017-10-31,넥슨아파트,84,2
397991,42810,137000000,2004,2017-10-12,한백내린천아파트,84,11
397992,44790,185000000,2004,2017-10-09,디엠에이스빌,84,2
397993,44790,71500000,2002,2017-10-26,주공1단지,36,9
397994,42810,105000000,2002,2017-04-14,신아리버빌,59,1
397995,42810,81000000,1991,2017-04-18,미진원통아파트,84,4
397996,45740,53000000,1992,2017-05-04,성산빌라(가동),59,2
397997,45740,27500000,2000,2017-05-15,와남,48,1
397998,42800,190000000,2013,2017-10-22,서희스타힐스,74,15
397999,42800,65000000,1992,2017-10-17,양구보배,53,3
398000,45720,89500000,2000,2017-12-27,군상주공(2),59,4
398001,45720,36500000,1995,2017-12-13,대아월랑,39,6
398002,43760,85000000,1998,2017-03-14,태광아파트,60,15
398003,43760,70000000,1994,2017-03-28,송천,59,6
398004,45720,46000000,2000,2017-02-13,군상주공(2),49,1
398005,45720,175000000,2015,2017-02-17,수보,84,3
398006,42790,130000000,2007,2017-03-06,대양,59,15
398007,42790,43000000,1993,2017-03-23,로얄,59,4
