부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
281747,11110,910000000,2000,2017-12-19,청운현대,129,5
281748,11110,540000000,1973,2017-12-10,사직파크맨션,99,5
281749,11110,1400000000,2008,2017-12-02,광화문풍림스페이스본(101동~105동),158,12
281750,11110,899000000,2008,2017-12-07,광화문풍림스페이스본(101동~105동),121,2
281751,11110,1110000000,2008,2017-12-08,광화문풍림스페이스본(101동~105동),158,1
281752,11110,950000000,2008,2017-12-15,광화문풍림스페이스본(101동~105동),108,6
281753,11110,870000000,2008,2017-12-20,광화문풍림스페이스본(101동~105동),97,3
281754,11110,885000000,2008,2017-12-21,광화문풍림스페이스본(101동~105동),94,7
281755,11110,1152000000,2008,2017-12-29,광화문풍림스페이스본(106동),153,4
281756,11110,1070000000,2008,2017-12-30,광화문풍림스페이스본(101동~105동),151,2
281757,11110,735000000,1994,2017-12-08,세종로대우,109,10
281758,11110,1235000000,2004,2017-12-29,킹스매너,218,2
281759,11110,510000000,1981,2017-12-13,신문로맨션,91,10
281760,11110,189000000,2014,2017-12-25,이화에수풀,16,10
281761,11110,465000000,2003,2017-12-16,송림아마레스아파트,75,5
281762,11110,707000000,1995,2017-12-09,아남1,84,13
281763,11110,720000000,1995,2017-12-21,아남1,84,18
281764,11110,368000000,1993,2017-12-01,창신쌍용2,64,4
281765,11110,428000000,1993,2017-12-04,창신쌍용2,79,10
281766,11110,238000000,2002,2017-12-05,MID그린(4동),59,7
281767,11110,392000000,1993,2017-12-08,창신쌍용2,64,11
281768,11110,449500000,1992,2017-12-09,창신쌍용1,79,2
281769,11110,388000000,1992,2017-12-14,창신쌍용1,54,13
281770,11110,468000000,1992,2017-12-17,창신쌍용1,79,10
281771,11110,463000000,1992,2017-12-21,창신쌍용1,79,3
281772,11110,370000000,1993,2017-12-23,창신쌍용2,64,6
281773,11110,235000000,2002,2017-12-23,MID그린(2동),54,4
281774,11110,430000000,1993,2017-12-23,창신쌍용2,79,12
281775,11110,344000000,1993,2017-12-26,창신쌍용2,54,10
281776,11110,348000000,1993,2017-12-27,창신쌍용2,54,7
281777,11110,430000000,1993,2017-12-28,창신쌍용2,79,4
281778,11110,370000000,1993,2017-12-30,창신쌍용2,64,8
281779,11110,125000000,2014,2017-12-05,숭인한양LEEPS,12,6
281780,11110,480000000,2008,2017-12-08,종로센트레빌,59,1
281781,11110,130000000,2013,2017-12-12,버넷하임1,17,15
281782,11110,515000000,2008,2017-12-16,종로센트레빌,59,6
281783,11110,515000000,2008,2017-12-17,종로센트레빌,59,11
281784,11110,136000000,2014,2017-12-19,삼전솔하임4차,15,12
281785,11110,550000000,2009,2017-12-20,종로청계힐스테이트,59,9
281786,11110,519500000,2008,2017-12-22,종로센트레빌,59,3
281787,11110,137000000,2013,2017-12-23,종로중흥S클래스,17,10
281788,11110,137000000,2014,2017-12-23,삼전솔하임4차,15,15
281789,11110,520000000,2008,2017-12-26,종로센트레빌,59,12
281790,11110,138000000,2014,2017-12-26,삼전솔하임4차,15,12
281791,11110,520000000,2008,2017-12-28,종로센트레빌,59,4
281792,11110,965000000,2017,2017-12-17,경희궁자이(2단지),59,15
281793,11110,565000000,1995,2017-12-14,동아,84,5
281794,11110,310000000,1971,2017-12-27,대성아파트,94,3
281795,11110,1050000000,2004,2017-12-11,벽산블루밍평창힐스,186,4
281796,11110,400000000,1998,2017-12-13,삼성,84,3
281797,11110,835000000,2004,2017-12-16,벽산블루밍평창힐스,150,1
281798,11110,885000000,2004,2017-12-19,벽산블루밍평창힐스,150,4
281799,11110,1720000000,2009,2017-12-27,롯데캐슬 로잔,219,2
281800,11110,695000000,2001,2017-12-28,롯데낙천대,110,8
281801,11110,280000000,2002,2017-12-12,구암하이빌,59,5
281802,11110,494900000,2000,2017-12-01,현대,60,9
281803,11110,755000000,2008,2017-12-02,인왕산아이파크,84,7
281804,11110,695000000,2015,2017-12-02,인왕산2차아이파크,84,11
281805,11110,680000000,2015,2017-12-05,인왕산2차아이파크,84,6
281806,11110,694900000,2000,2017-12-07,현대,84,17
281807,11110,710000000,2015,2017-12-09,인왕산2차아이파크,84,7
281808,11110,674900000,2000,2017-12-12,현대,84,23
281809,11110,539900000,2000,2017-12-19,현대,60,7
281810,11110,790000000,2008,2017-12-23,인왕산아이파크,84,6
281811,11110,644900000,2000,2017-12-25,현대,84,6
281812,11110,700000000,2008,2017-12-26,인왕산아이파크,84,1
281813,11110,885000000,2008,2017-12-27,인왕산아이파크,114,4
281814,11110,675000000,2008,2017-12-30,인왕산아이파크,84,3
281815,11110,725000000,2015,2017-12-30,인왕산2차아이파크,84,14
281816,27200,277000000,2002,2017-11-02,이천주공2단지,84,4
281817,27200,310000000,1987,2017-11-03,보성상아맨션,130,2
281818,27200,206000000,1999,2017-11-06,대구이천주공1,59,7
281819,27200,316500000,2006,2017-11-06,희망교대성유니드,84,21
281820,27200,210000000,2002,2017-11-06,이천주공2단지,59,1
281821,27200,189000000,1994,2017-11-07,강변타운,59,11
281822,27200,329000000,2006,2017-11-07,희망교대성유니드,84,18
281823,27200,240000000,1987,2017-11-07,보성상아맨션,84,13
281824,27200,173000000,1994,2017-11-08,강변타운,52,6
281825,27200,438400000,1987,2017-11-08,보성상아맨션,197,12
281826,27200,285000000,2006,2017-11-09,희망교대성유니드,84,1
281827,27200,300000000,2006,2017-11-09,이천뜨란채4단지,84,2
281828,27200,205000000,1999,2017-11-11,대구이천주공1,59,11
281829,27200,171000000,1994,2017-11-15,강변타운,52,4
281830,27200,320000000,2006,2017-11-15,희망교대성유니드,84,7
281831,27200,243000000,2006,2017-11-15,희망교대성유니드,68,3
281832,27200,405000000,2006,2017-11-15,희망교대성유니드,124,7
281833,27200,300000000,2006,2017-11-20,희망교대성유니드,84,15
281834,27200,187000000,1994,2017-11-25,강변타운,52,9
281835,27200,225000000,1987,2017-11-26,보성상아맨션,84,7
281836,27200,325000000,1987,2017-11-26,보성상아맨션,147,5
281837,27200,240000000,2006,2017-11-30,이천뜨란채3단지,59,11
281838,27200,171000000,1982,2017-11-01,미리내,84,9
281839,27200,460000000,1989,2017-11-01,효성타운2차,167,8
281840,27200,328000000,1988,2017-11-02,효성타운1차,108,1
281841,27200,280000000,1988,2017-11-02,효성타운1차,84,13
281842,27200,205000000,1982,2017-11-03,미리내,84,3
281843,27200,350000000,2008,2017-11-06,강변코오롱하늘채,84,14
281844,27200,279000000,1988,2017-11-08,효성타운1차,84,1
281845,27200,358000000,2008,2017-11-08,강변코오롱하늘채,84,8
281846,27200,460000000,2008,2017-11-08,앞산힐스테이트,125,11
281847,27200,572000000,2012,2017-11-09,강변효성백년가약,140,17
281848,27200,279000000,1988,2017-11-10,효성타운1차,84,8
281849,27200,300000000,1989,2017-11-10,효성타운2차,130,5
281850,27200,305000000,1988,2017-11-13,효성타운1차,108,5
281851,27200,169000000,1984,2017-11-14,앞산보성,76,1
281852,27200,200000000,1982,2017-11-15,미리내,84,5
281853,27200,254000000,1982,2017-11-16,미리내,107,8
281854,27200,60000000,1979,2017-11-16,봉덕맨션,66,5
281855,27200,257500000,1982,2017-11-20,미리내,107,2
281856,27200,282000000,1988,2017-11-21,효성타운1차,108,2
281857,27200,304000000,1990,2017-11-22,대덕1차,132,3
281858,27200,98000000,1979,2017-11-22,봉덕맨션,66,4
281859,27200,200000000,1990,2017-11-22,대덕1차,84,10
281860,27200,303000000,1988,2017-11-23,효성타운1차,108,11
281861,27200,384000000,2008,2017-11-24,강변코오롱하늘채,84,16
281862,27200,320000000,1991,2017-11-25,대덕2차,134,6
281863,27200,420000000,2008,2017-11-27,앞산힐스테이트,99,13
281864,27200,245000000,1990,2017-11-28,대덕1차,84,10
281865,27200,174000000,1984,2017-11-28,앞산보성,76,5
281866,27200,253000000,1982,2017-11-30,미리내,107,1
281867,27200,538500000,2010,2017-11-30,래미안웰리스트,109,7
281868,27200,125500000,1980,2017-11-03,파크맨션,56,9
281869,27200,260000000,2017,2017-11-03,더테라스,81,7
281870,27200,140000000,1979,2017-11-08,동신점보,63,7
281871,27200,220000000,1979,2017-11-09,정우맨션,109,3
281872,27200,171000000,1980,2017-11-13,개나리맨션,59,8
281873,27200,130000000,1983,2017-11-15,대명가든맨션,69,3
281874,27200,131600000,1980,2017-11-16,파크맨션,56,10
281875,27200,155000000,1980,2017-11-20,파크맨션,58,3
281876,27200,152000000,1980,2017-11-22,개나리맨션,59,3
281877,27200,267000000,1979,2017-11-23,용마맨션,104,9
281878,27200,187000000,1979,2017-11-24,동신점보,84,2
281879,27200,315000000,1988,2017-11-25,백작맨션,131,8
281880,27200,227000000,1998,2017-11-25,보성청록타운,84,7
281881,27200,100000000,1980,2017-11-28,삼두,42,1
281882,27200,178000000,1983,2017-11-28,비취맨션,78,1
281883,27200,139000000,1983,2017-11-29,경북,74,3
281884,27200,154500000,1980,2017-11-30,개나리맨션,59,2
281885,27200,129000000,1980,2017-11-30,세종아파트,57,2
281886,28140,164000000,2002,2017-02-13,만석비치타운 주공아파트,59,13
281887,28140,255290000,2014,2017-02-15,만석 웰카운티,84,10
281888,28140,255290000,2014,2017-02-15,만석 웰카운티,84,15
281889,28140,167000000,2002,2017-02-18,만석비치타운 주공아파트,59,12
281890,28140,165000000,2002,2017-02-18,만석비치타운 주공아파트,59,3
281891,28140,172000000,2002,2017-02-20,만석비치타운 주공아파트,59,7
281892,28140,137000000,2002,2017-02-20,만석비치타운 주공아파트,52,13
281893,28140,168500000,2002,2017-02-22,만석비치타운 주공아파트,59,4
281894,28140,157000000,2002,2017-02-28,만석비치타운 주공아파트,59,3
281895,28140,166000000,2001,2017-02-06,화도진그린빌,59,19
281896,28140,72500000,1990,2017-02-12,미륭,35,1
281897,28140,69000000,1990,2017-02-17,미륭,35,5
281898,28140,73000000,1990,2017-02-25,미륭,35,2
281899,28140,255000000,2003,2017-02-01,송현주공솔빛마을(154),79,10
281900,28140,161000000,2003,2017-02-01,솔빛마을주공,46,25
281901,28140,193500000,2003,2017-02-02,송현주공솔빛마을(154),59,15
281902,28140,103500000,1990,2017-02-03,동부,40,5
281903,28140,96000000,1984,2017-02-03,삼두1차,42,8
281904,28140,210000000,2003,2017-02-04,솔빛마을주공2차,59,15
281905,28140,153000000,1990,2017-02-07,동부,56,8
281906,28140,210000000,1990,2017-02-08,동부,76,12
281907,28140,156000000,2003,2017-02-08,솔빛마을주공,46,4
281908,28140,168300000,2003,2017-02-10,솔빛마을주공,46,15
281909,28140,149500000,1990,2017-02-11,동부,56,14
281910,28140,190000000,2003,2017-02-11,솔빛마을주공,59,12
281911,28140,235000000,2003,2017-02-11,송현주공솔빛마을(154),79,4
281912,28140,144000000,1987,2017-02-11,삼두2,54,11
281913,28140,67750000,1984,2017-02-12,송현2,46,5
281914,28140,248000000,2003,2017-02-13,송현주공솔빛마을(154),79,7
281915,28140,200000000,2003,2017-02-14,송현주공솔빛마을(154),59,18
281916,28140,267000000,2003,2017-02-14,송현주공솔빛마을(154),79,15
281917,28140,218000000,2003,2017-02-15,솔빛마을주공2차,59,9
281918,28140,255000000,2003,2017-02-16,송현주공솔빛마을(154),79,25
281919,28140,106000000,1987,2017-02-18,삼두2,41,8
281920,28140,93000000,1993,2017-02-18,송현주공,41,6
281921,28140,92000000,1985,2017-02-20,삼부,62,5
281922,28140,180000000,1990,2017-02-24,동부,76,2
281923,28140,195000000,2003,2017-02-24,송현주공솔빛마을(154),63,1
281924,28140,223000000,2003,2017-02-24,송현주공솔빛마을(154),71,4
281925,28140,198000000,2003,2017-02-27,송현주공솔빛마을(154),59,18
281926,28140,119000000,1984,2017-02-28,삼두1차,54,4
281927,28140,275000000,2003,2017-02-28,주공2,84,17
281928,28140,143000000,1998,2017-02-01,송림주공,59,4
281929,28140,304500000,2009,2017-02-01,풍림아이원,114,18
281930,28140,265000000,2009,2017-02-02,풍림아이원,84,15
281931,28140,227000000,1999,2017-02-04,진로,84,16
281932,28140,165000000,1999,2017-02-05,진로,59,13
281933,28140,195000000,1999,2017-02-07,진로,84,9
281934,28140,255000000,2010,2017-02-07,동산휴먼시아2단지,84,16
281935,28140,267000000,2009,2017-02-07,풍림아이원,84,19
281936,28140,256500000,2009,2017-02-08,풍림아이원,84,11
281937,28140,217500000,2009,2017-02-09,풍림아이원,59,11
281938,28140,278000000,2010,2017-02-09,동산휴먼시아2단지,84,7
281939,28140,105000000,1979,2017-02-10,삼익,78,2
281940,28140,212000000,2009,2017-02-11,풍림아이원,59,5
281941,28140,250000000,2009,2017-02-11,풍림아이원,84,4
281942,28140,143000000,2009,2017-02-13,풍림아이원,40,15
281943,28140,177000000,2010,2017-02-13,동산휴먼시아1단지,46,11
281944,28140,305000000,2009,2017-02-13,송림휴먼시아1단지,114,6
281945,28140,265500000,2009,2017-02-14,송림휴먼시아1단지,84,19
281946,28140,219000000,2010,2017-02-15,동산휴먼시아2단지,59,4
281947,28140,246000000,2009,2017-02-16,풍림아이원,84,17
281948,28140,178000000,2010,2017-02-18,동산휴먼시아1단지,46,7
281949,28140,279000000,2010,2017-02-18,동산휴먼시아2단지,84,10
281950,28140,303000000,2009,2017-02-19,풍림아이원,114,14
281951,28140,301500000,2009,2017-02-19,풍림아이원,114,21
281952,28140,205000000,2009,2017-02-20,송림휴먼시아1단지,59,14
281953,28140,173000000,1999,2017-02-25,진로,59,21
281954,28140,255000000,2009,2017-02-25,풍림아이원,84,9
281955,28140,160000000,2004,2017-02-27,우정,74,2
281956,29110,140000000,2009,2017-05-19,고운하이츠(21-3),59,6
281957,29110,218000000,1983,2017-05-15,동명(166-1),164,4
281958,29110,190000000,1996,2017-05-02,금호,59,14
281959,29110,213000000,1998,2017-05-08,계림동금호2,84,20
281960,29110,178000000,1996,2017-05-20,금호,59,12
281961,29110,190000000,1996,2017-05-23,금호,84,13
281962,29110,252000000,2007,2017-05-24,두산위브,84,3
281963,29110,178000000,1996,2017-05-27,금호,59,10
281964,29110,167000000,1996,2017-05-28,금호,59,3
281965,29110,375000000,2007,2017-05-31,두산위브,113,13
281966,29110,188000000,1993,2017-05-02,금호두암타운,94,12
281967,29110,162000000,1989,2017-05-08,동산로얄,116,10
281968,29110,155000000,1995,2017-05-27,두암그린파크,84,5
281969,29110,160000000,1995,2017-05-29,두암그린파크,84,12
281970,29110,192500000,1995,2017-05-30,두암그린파크,84,3
281971,29110,263000000,2010,2017-05-02,지산휴먼시아,84,4
281972,29110,260000000,2010,2017-05-05,지산휴먼시아,84,10
281973,29110,74000000,1981,2017-05-12,동산,53,5
281974,29110,252000000,2010,2017-05-12,지산휴먼시아,84,2
281975,29110,180000000,1991,2017-05-23,삼성,84,15
281976,29110,96500000,2003,2017-05-25,제일맨션,65,4
281977,29110,171000000,1979,2017-05-11,수정맨션,107,2
281978,29110,194000000,2003,2017-05-22,모아미래도,72,8
281979,29110,75000000,1998,2017-05-22,진아하이빌1차,38,8
281980,29110,75000000,1998,2017-05-22,진아하이빌1차,38,1
281981,29110,200000000,2003,2017-05-23,모아미래도,84,5
281982,29110,85000000,1998,2017-05-24,진아하이빌1차,38,6
281983,29110,201000000,2003,2017-05-30,모아미래도,84,4
281984,29110,210000000,1992,2017-05-13,라인2차,84,10
281985,29110,240000000,1990,2017-05-19,무등파크맨션1차,84,12
281986,29110,200000000,1992,2017-05-26,라인2차,84,9
281987,29110,180000000,1990,2017-05-26,무등파크맨션1차,84,15
281988,29110,181000000,1991,2017-05-30,라인1차,84,9
281989,29110,388000000,2017,2017-05-01,무등산 아이파크,117,31
281990,29110,270000000,2011,2017-05-02,학2마을아파트,84,4
281991,29110,287000000,2011,2017-05-03,학2마을아파트,84,12
281992,29110,180000000,1989,2017-05-04,삼익세라믹,84,14
281993,29110,208000000,1998,2017-05-04,현대,84,6
281994,29110,377000000,2002,2017-05-06,금호베스트빌,145,20
281995,29110,159000000,1984,2017-05-12,평화맨션,84,6
281996,29110,290000000,2017,2017-05-12,무등산 아이파크,84,22
281997,29110,262000000,2011,2017-05-12,학2마을아파트,84,12
281998,29110,195000000,2007,2017-05-14,학1마을,59,4
281999,29110,120000000,1983,2017-05-15,삼성맨션,76,5
282000,29110,277000000,2011,2017-05-16,학2마을아파트,84,13
282001,29110,120000000,1994,2017-05-17,아남,84,5
282002,29110,284000000,2011,2017-05-17,학2마을아파트,84,19
282003,29110,205000000,1994,2017-05-19,금호빌라트,131,3
282004,29110,282500000,2017,2017-05-19,무등산 아이파크,84,20
282005,29110,160000000,1998,2017-05-19,현대,59,9
282006,29110,265000000,1994,2017-05-20,금호빌라트,131,9
282007,29110,178000000,1989,2017-05-22,삼익세라믹,84,4
282008,29110,115000000,1984,2017-05-23,평화맨션,84,2
282009,29110,176000000,1989,2017-05-25,삼익세라믹,76,4
282010,29110,270000000,1994,2017-05-27,아남,195,2
282011,29110,277000000,2011,2017-05-28,학2마을아파트,74,18
282012,29110,197500000,1983,2017-05-29,무등파크,126,8
