부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
343095,45130,66500000,1992,2017-03-28,동신,74,7
343096,45130,140000000,1990,2017-03-13,삼성,128,5
343097,45130,100000000,1990,2017-03-24,삼성,84,10
343098,45130,37000000,1979,2017-03-03,월명,76,1
343099,45130,25000000,1979,2017-03-07,월명,70,5
343100,45130,98000000,1992,2017-03-14,미도3차골든빌리지,114,2
343101,45130,32000000,1979,2017-03-15,월명,78,4
343102,45130,105000000,1992,2017-03-13,삼성,84,3
343103,45130,114000000,2002,2017-03-13,다우미빌,84,4
343104,45130,105000000,2002,2017-03-17,다우미빌,84,10
343105,45130,95000000,1992,2017-03-23,삼성,76,7
343106,45130,97000000,1992,2017-03-31,삼성,84,11
343107,45130,150000000,2011,2017-03-01,현대메트로타워,76,19
343108,45130,210500000,2016,2017-03-07,현대메트로타워2차,84,5
343109,45130,179000000,2011,2017-03-27,현대메트로타워,84,33
343110,45130,152000000,2011,2017-03-30,현대메트로타워,76,25
343111,45130,100000000,2002,2017-03-24,현대세솔(104동),59,2
343112,45130,167000000,2006,2017-03-02,동흥남주공,84,15
343113,45130,149000000,2006,2017-03-15,동흥남주공,84,12
343114,45130,36500000,1996,2017-03-06,부향하나로,39,16
343115,45130,72000000,2001,2017-03-08,현대한솔,66,15
343116,45130,77000000,1995,2017-03-13,동신개나리,59,11
343117,45130,120000000,1995,2017-03-15,현대,84,15
343118,45130,124000000,1995,2017-03-24,현대,84,2
343119,45130,120000000,1995,2017-03-29,현대,75,13
343120,45130,115000000,1992,2017-03-31,삼성,84,7
343121,45130,86000000,2004,2017-03-08,오르빌,59,4
343122,45130,88000000,2004,2017-03-30,오르빌,59,12
343123,45130,39000000,1988,2017-03-28,연일,73,5
343124,45130,61000000,1994,2017-03-03,현대,59,1
343125,45130,65000000,1994,2017-03-05,현대,59,13
343126,45130,105000000,1997,2017-03-07,세풍,84,10
343127,45130,95000000,1994,2017-03-10,현대,84,13
343128,45130,100000000,1994,2017-03-15,현대,84,4
343129,45130,67000000,1994,2017-03-23,현대,59,11
343130,45130,69000000,1994,2017-03-24,현대,59,9
343131,45130,64000000,1994,2017-03-31,현대,59,13
343132,45130,120000000,1996,2017-03-10,금호타운2차,84,13
343133,45130,135500000,2002,2017-03-02,제일,84,4
343134,45130,220000000,2010,2017-03-02,세영리첼,84,10
343135,45130,280000000,2008,2017-03-02,수송아이파크,100,13
343136,45130,145500000,1997,2017-03-03,현대,84,14
343137,45130,170000000,2011,2017-03-03,수송2차 오투그란데,59,7
343138,45130,258000000,2008,2017-03-03,한라비발디2단지,84,13
343139,45130,148000000,2002,2017-03-03,제일,84,14
343140,45130,160000000,2002,2017-03-03,제일,84,8
343141,45130,227000000,2010,2017-03-04,세영리첼,84,9
343142,45130,129000000,2011,2017-03-04,수송2차 오투그란데,49,5
343143,45130,139000000,2002,2017-03-06,제일,84,10
343144,45130,134000000,2011,2017-03-06,수송2차 오투그란데,49,9
343145,45130,195000000,2008,2017-03-06,제일오투그란데1단지,68,17
343146,45130,246000000,2008,2017-03-07,한라비발디2단지,84,15
343147,45130,240000000,2010,2017-03-07,세영리첼,84,12
343148,45130,215000000,2010,2017-03-07,세영리첼,84,16
