부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
208715,11215,419000000,1999,2017-06-03,에스케이,84,1
208716,11215,209000000,1976,2017-06-03,중곡1단지,48,4
208717,11215,510000000,1999,2017-06-03,에스케이,84,12
208718,11215,247000000,1976,2017-06-06,중곡2단지,55,1
208719,11215,250000000,1976,2017-06-06,중곡2단지,55,4
208720,11215,508000000,1999,2017-06-09,에스케이,113,20
208721,11215,203000000,1976,2017-06-13,중곡1단지,48,5
208722,11215,247500000,1976,2017-06-20,중곡2단지,55,5
208723,11215,393000000,2003,2017-06-24,삼보글로벌102동,66,3
208724,11215,255000000,1976,2017-06-28,중곡2단지,55,4
208725,11215,360000000,2002,2017-06-30,욱현,70,4
208726,11215,650000000,2002,2017-06-02,세양,84,3
208727,11215,635000000,1994,2017-06-03,구의현대6단지,84,5
208728,11215,545000000,1997,2017-06-03,현대프라임,59,13
208729,11215,550000000,2001,2017-06-05,성동강변파크빌101(강변타워),84,15
208730,11215,350000000,2009,2017-06-05,아차산한라아파트,60,6
208731,11215,400000000,2003,2017-06-05,성원쌍떼빌,79,5
208732,11215,700000000,1996,2017-06-06,구의현대2단지,84,17
208733,11215,730000000,1997,2017-06-06,현대프라임,84,13
208734,11215,837000000,2001,2017-06-06,삼성쉐르빌,141,16
208735,11215,578000000,1992,2017-06-07,구의강변우성아파트,84,6
208736,11215,310000000,2003,2017-06-07,성원쌍떼빌,76,2
208737,11215,1000000000,1997,2017-06-07,현대프라임,126,26
208738,11215,1010000000,1997,2017-06-07,현대프라임,126,6
208739,11215,600000000,1994,2017-06-07,구의현대6단지,84,8
208740,11215,600000000,1994,2017-06-07,구의현대6단지,84,25
208741,11215,780000000,1997,2017-06-08,현대프라임,84,16
208742,11215,490000000,1997,2017-06-08,현대프라임,59,1
208743,11215,620000000,1992,2017-06-09,구의강변우성아파트,84,11
208744,11215,750000000,1997,2017-06-09,현대프라임,84,21
208745,11215,450000000,1997,2017-06-09,구의현대7단지현대홈타운,59,3
208746,11215,705000000,1997,2017-06-10,현대프라임,84,24
208747,11215,660000000,1997,2017-06-10,현대프라임,84,4
208748,11215,560000000,1997,2017-06-12,현대프라임,59,6
208749,11215,693000000,2004,2017-06-12,강변현대하이엘,154,9
208750,11215,566500000,1997,2017-06-13,현대프라임,59,4
208751,11215,533000000,2001,2017-06-14,성동강변파크빌101(강변타워),84,12
208752,11215,854000000,2006,2017-06-16,현대13차폴라트리움,127,16
208753,11215,555000000,1992,2017-06-17,구의강변우성아파트,84,2
208754,11215,665000000,2004,2017-06-17,강변현대하이엘,130,7
208755,11215,570000000,1997,2017-06-17,현대프라임,59,13
208756,11215,700000000,1997,2017-06-17,현대프라임,84,2
208757,11215,660000000,1996,2017-06-17,구의현대2단지,84,6
208758,11215,650000000,1994,2017-06-19,구의현대6단지,84,11
208759,11215,775000000,2001,2017-06-22,삼성쉐르빌,132,8
208760,11215,750000000,2001,2017-06-23,삼성쉐르빌,156,7
208761,11215,732000000,1997,2017-06-24,현대프라임,84,23
208762,11215,348000000,2003,2017-06-26,우남위시빌,51,5
208763,11215,637000000,1996,2017-06-27,구의현대2단지,84,2
208764,11215,580000000,1997,2017-06-29,구의현대7단지현대홈타운,84,10
208765,11215,705000000,1997,2017-06-30,현대프라임,84,7
208766,11215,625000000,1990,2017-06-01,현대3,84,1
208767,11215,680000000,1989,2017-06-02,극동2,84,1
208768,11215,520000000,1996,2017-06-02,현대8(803동),59,7
208769,11215,525000000,1999,2017-06-03,광장현대9단지,59,2
208770,11215,650000000,2000,2017-06-03,현대파크빌,59,16
208771,11215,817500000,2000,2017-06-03,현대파크빌,84,18
208772,11215,480000000,1989,2017-06-03,현대5,59,1
208773,11215,535000000,1989,2017-06-03,현대5,59,6
208774,11215,455000000,1996,2017-06-03,청구,59,4
208775,11215,1250000000,1978,2017-06-03,워커힐,162,5
208776,11215,565000000,1989,2017-06-03,삼성광장2,69,9
208777,11215,760000000,1989,2017-06-03,극동2,84,7
208778,11215,870000000,1985,2017-06-03,극동1,84,12
208779,11215,560000000,1999,2017-06-05,광장현대9단지,59,6
208780,11215,815000000,2000,2017-06-05,현대파크빌,84,16
208781,11215,800000000,1989,2017-06-05,현대5,84,6
208782,11215,520000000,1989,2017-06-05,삼성광장2,69,1
208783,11215,600000000,2001,2017-06-05,금호베스트빌,84,16
208784,11215,685000000,1989,2017-06-05,극동2,75,14
208785,11215,680000000,1999,2017-06-06,광장현대9단지,84,22
208786,11215,658000000,1995,2017-06-06,"현대8(801동,802동)",84,2
208787,11215,600000000,1990,2017-06-06,현대3,74,16
208788,11215,499000000,1990,2017-06-06,현대3,59,11
208789,11215,490000000,1996,2017-06-06,청구,59,15
208790,11215,478000000,1989,2017-06-06,삼성광장2,58,14
208791,11215,515000000,2001,2017-06-06,금호베스트빌,59,12
208792,11215,780000000,1989,2017-06-06,극동2,84,9
208793,11215,508000000,1990,2017-06-07,현대3,59,7
208794,11215,475000000,1989,2017-06-07,현대5,59,1
208795,11215,740000000,1990,2017-06-07,현대3,84,7
208796,11215,690000000,1987,2017-06-08,삼성광장1,79,4
208797,11215,718000000,2007,2017-06-08,신동아파밀리에,84,7
208798,11215,570000000,1996,2017-06-09,광나루현대,84,15
208799,11215,820000000,2000,2017-06-09,현대파크빌,84,19
208800,11215,600000000,1989,2017-06-09,현대5,59,11
208801,11215,799000000,1990,2017-06-09,현대3,84,15
208802,11215,1370000000,1978,2017-06-09,워커힐,162,2
208803,11215,1100000000,1985,2017-06-10,극동1,126,12
208804,11215,1065000000,2012,2017-06-10,광장힐스테이트,84,21
208805,11215,1160000000,2012,2017-06-10,광장힐스테이트,130,2
208806,11215,1040000000,2011,2017-06-10,유진스웰,136,6
208807,11215,1150000000,2008,2017-06-10,광장자이,125,4
208808,11215,1220000000,2008,2017-06-10,광장자이,125,16
208809,11215,700000000,2007,2017-06-10,신동아파밀리에,84,7
208810,11215,520000000,1996,2017-06-10,현대8(803동),59,14
208811,11215,480000000,1990,2017-06-10,현대3,59,2
208812,11215,470000000,1996,2017-06-10,청구,59,4
208813,11215,429000000,1996,2017-06-10,청구,59,1
208814,11215,697000000,1989,2017-06-10,극동2,75,6
208815,11215,740000000,1989,2017-06-12,극동2,84,14
208816,11215,825000000,2000,2017-06-12,현대파크빌,84,10
208817,11215,663000000,1996,2017-06-12,청구,84,9
208818,11215,1570000000,1978,2017-06-12,워커힐,166,9
208819,11215,600000000,2001,2017-06-13,금호베스트빌,84,1
208820,11215,1030000000,2012,2017-06-13,광장힐스테이트,84,14
208821,11215,620000000,2001,2017-06-13,금호베스트빌,84,2
208822,11215,1150000000,1989,2017-06-14,극동2,156,3
208823,11215,1090000000,1985,2017-06-15,극동1,126,5
208824,11215,720000000,2007,2017-06-15,신동아파밀리에,84,5
208825,11215,620000000,1996,2017-06-15,청구,84,7
208826,11215,1370000000,1978,2017-06-15,워커힐,226,4
208827,11215,735000000,1989,2017-06-15,극동2,84,2
208828,11215,690000000,1999,2017-06-16,광장현대9단지,84,17
208829,11215,715000000,2007,2017-06-16,신동아파밀리에,84,8
208830,11215,705000000,1990,2017-06-16,현대3,84,8
208831,11215,785000000,1985,2017-06-16,극동1,84,1
208832,11215,540000000,1999,2017-06-16,광장현대9단지,59,4
208833,11215,530000000,1989,2017-06-17,삼성광장2,69,3
208834,11215,1020000000,2012,2017-06-17,광장힐스테이트,84,5
208835,11215,500000000,1990,2017-06-17,현대3,59,6
208836,11215,595000000,2000,2017-06-19,현대파크빌,59,2
208837,11215,753000000,1989,2017-06-20,극동2,84,14
208838,11215,763000000,1987,2017-06-20,워커힐푸르지오,92,8
208839,11215,700000000,2007,2017-06-20,신동아파밀리에,84,9
208840,11215,645000000,1995,2017-06-20,"현대8(801동,802동)",84,5
208841,11215,730000000,1997,2017-06-21,연세리버빌6차,174,8
208842,11215,650000000,2007,2017-06-21,신동아파밀리에,84,4
208843,11215,554000000,1989,2017-06-21,현대5,59,8
208844,11215,425000000,1990,2017-06-22,현대3,59,1
208845,11215,730000000,1995,2017-06-23,"현대8(801동,802동)",84,13
208846,11215,1020000000,2012,2017-06-23,광장힐스테이트,84,8
208847,11215,715000000,2007,2017-06-24,신동아파밀리에,84,6
208848,11215,575000000,2016,2017-06-24,한강현대아파트,72,4
208849,11215,522000000,1987,2017-06-26,워커힐푸르지오,69,9
208850,11215,565000000,1999,2017-06-27,광장현대9단지,59,5
208851,11215,333000000,2016,2017-06-27,한강현대아파트,46,8
208852,11215,714500000,1989,2017-06-27,극동2,75,7
208853,11215,758000000,1989,2017-06-28,극동2,84,4
208854,11215,630000000,2001,2017-06-28,금호베스트빌,84,10
208855,11215,700000000,1999,2017-06-29,광장현대9단지,84,16
208856,11215,430000000,1996,2017-06-30,청구,59,1
208857,11215,595000000,1990,2017-06-30,현대3,59,16
208858,11215,770000000,1989,2017-06-30,현대5,84,3
208859,11215,525000000,1999,2017-06-01,대동,84,8
208860,11215,630000000,2005,2017-06-01,와이엠프라젠스파,134,9
208861,11215,610000000,1996,2017-06-01,현대3,84,10
208862,11215,450000000,2002,2017-06-01,한솔리베르,61,22
208863,11215,570000000,1988,2017-06-01,우성1,79,11
208864,11215,595000000,1988,2017-06-01,우성1,79,10
208865,11215,560000000,1993,2017-06-02,한강현대,83,17
208866,11215,815000000,2009,2017-06-02,이튼타워리버5차,84,4
208867,11215,600000000,1996,2017-06-02,현대3,84,22
208868,11215,1035000000,1983,2017-06-02,한양,157,3
208869,11215,550000000,1993,2017-06-02,자양동현대,83,8
208870,11215,480000000,1989,2017-06-02,우성2,64,3
208871,11215,420000000,1989,2017-06-02,우성2,51,3
208872,11215,820000000,1997,2017-06-02,신호빌라트,156,14
208873,11215,484000000,1999,2017-06-02,대동,59,18
208874,11215,460000000,1999,2017-06-02,대동,59,13
208875,11215,535000000,1993,2017-06-03,한강현대,83,6
208876,11215,700000000,2006,2017-06-03,이튼타워리버2차,84,16
208877,11215,363000000,2005,2017-06-03,구의역현대하이엘,46,11
208878,11215,680000000,2003,2017-06-03,우방리버파크,84,8
208879,11215,710000000,2003,2017-06-03,우방리버파크,84,8
208880,11215,445000000,2003,2017-06-03,대보아파트(798-4),79,4
208881,11215,678000000,1998,2017-06-03,자양우성7,84,6
208882,11215,500000000,1989,2017-06-03,우성2,64,6
208883,11215,570000000,1988,2017-06-03,우성1,79,15
208884,11215,600000000,1988,2017-06-03,우성1,79,14
208885,11215,535000000,1991,2017-06-04,현대강변,82,8
208886,11215,465000000,1999,2017-06-05,로얄동아,84,1
208887,11215,610000000,2005,2017-06-05,와이엠프라젠스파,134,3
208888,11215,536000000,1998,2017-06-05,자양우성7,59,17
208889,11215,610000000,1999,2017-06-05,자양삼성,84,6
208890,11215,422000000,1997,2017-06-05,경남아너스빌,59,15
208891,11215,600000000,1988,2017-06-05,우성1,79,13
208892,11215,480000000,1999,2017-06-06,대동,59,19
208893,11215,1100000000,2007,2017-06-06,더샵스타시티,135,24
208894,11215,555000000,2003,2017-06-06,우방리버파크,59,23
208895,11215,450000000,1996,2017-06-06,현대3,84,1
208896,11215,600000000,1996,2017-06-06,한라,84,8
208897,11215,535000000,1993,2017-06-06,자양동현대,83,5
208898,11215,770000000,1999,2017-06-06,자양삼성,114,15
208899,11215,358000000,1997,2017-06-06,경남아너스빌,59,2
208900,11215,510000000,1988,2017-06-06,우성1,79,1
208901,11215,565000000,1997,2017-06-07,한강성원,84,11
208902,11215,870000000,2007,2017-06-07,이튼타워리버3차,122,12
208903,11215,895000000,2007,2017-06-07,더샵스타시티,100,14
208904,11215,915000000,2007,2017-06-07,더샵스타시티,100,12
208905,11215,700000000,1998,2017-06-07,자양우성7,84,6
208906,11215,340000000,1981,2017-06-07,자양,50,3
208907,11215,640000000,1989,2017-06-07,우성3,84,1
208908,11215,468000000,1988,2017-06-08,우성1,59,5
208909,11215,888000000,2009,2017-06-08,이튼타워리버5차,84,10
208910,11215,504500000,1997,2017-06-08,경남아너스빌,84,15
208911,11215,420000000,1999,2017-06-09,경남,59,14
208912,11215,755000000,2007,2017-06-09,이튼타워리버3차,84,14
208913,11215,1100000000,2007,2017-06-09,더샵스타시티,127,46
208914,11215,522500000,2003,2017-06-09,우방리버파크,59,7
208915,11215,565000000,1998,2017-06-09,자양현대5,76,11
208916,11215,520000000,1993,2017-06-09,자양동현대,84,13
208917,11215,548000000,1998,2017-06-09,자양우성7,59,16
208918,11215,450000000,1999,2017-06-09,자양삼성,59,2
208919,11215,420000000,1989,2017-06-09,우성2,51,4
208920,11215,519000000,1999,2017-06-10,로얄동아,84,3
208921,11215,800000000,2009,2017-06-10,이튼타워리버5차,84,2
208922,11215,630000000,2005,2017-06-10,와이엠프라젠스파,134,7
208923,11215,495000000,2003,2017-06-10,우방리버파크,59,2
208924,11215,730000000,2002,2017-06-10,자양10차현대홈타운,111,1
208925,11215,465000000,2001,2017-06-10,자양7차현대홈타운,59,1
208926,11215,570000000,2002,2017-06-10,한솔리베르,83,24
208927,11215,700000000,1998,2017-06-10,자양우성7,84,3
208928,11215,460000000,1989,2017-06-10,우성2,64,1
208929,11215,530000000,1999,2017-06-11,로얄동아,84,25
208930,11215,525000000,2001,2017-06-11,자양7차현대홈타운,59,7
208931,11215,365000000,1999,2017-06-12,경남,59,2
208932,11215,450000000,2004,2017-06-12,청정(B),83,3
208933,11215,520000000,1996,2017-06-12,현대3,84,2
208934,11215,500000000,1988,2017-06-12,우성1,59,8
208935,11215,585000000,1988,2017-06-13,우성1,79,8
208936,11215,1020000000,2007,2017-06-13,더샵스타시티,119,39
208937,11215,537000000,1989,2017-06-13,우성2,64,15
208938,11215,506000000,1999,2017-06-14,자양삼성,59,5
208939,11215,630000000,2002,2017-06-14,자양10차현대홈타운,84,1
208940,11215,613000000,1996,2017-06-14,현대3,84,14
208941,11215,420000000,1998,2017-06-14,자양현대5,59,10
208942,11215,530000000,1993,2017-06-14,자양동현대,84,6
208943,11215,654000000,1995,2017-06-14,자양2현대,84,13
208944,11215,480000000,1998,2017-06-14,자양우성7,59,1
208945,11215,450000000,1997,2017-06-15,한강성원,59,5
208946,11215,842000000,2007,2017-06-15,이튼타워리버3차,122,6
208947,11215,1680000000,2007,2017-06-15,더샵스타시티,177,34
208948,11215,510000000,2002,2017-06-15,한솔리베르,83,4
208949,11215,478000000,1999,2017-06-16,대동,59,5
208950,11215,585000000,2005,2017-06-16,광진하나플러스,117,2
208951,11215,710000000,2002,2017-06-16,자양9차현대홈타운,83,17
208952,11215,560000000,1998,2017-06-16,자양현대5,76,8
208953,11215,580000000,1999,2017-06-16,자양삼성,84,3
208954,11215,420000000,1999,2017-06-16,로얄동아,59,8
208955,11215,558000000,1993,2017-06-17,한강현대,83,5
208956,11215,900000000,2007,2017-06-17,더샵스타시티,100,18
208957,11215,1060000000,2007,2017-06-17,더샵스타시티,127,57
208958,11215,600000000,1989,2017-06-17,우성4,84,11
208959,11215,432000000,1988,2017-06-17,우성1,51,7
208960,11215,580000000,1999,2017-06-17,로얄동아,84,22
208961,11215,450000000,1988,2017-06-19,우성1,59,2
208962,11215,600000000,2005,2017-06-19,와이엠프라젠스파,125,8
208963,11215,860000000,2002,2017-06-19,자양10차현대홈타운,111,7
208964,11215,500000000,1998,2017-06-19,자양우성7,59,1
208965,11215,570000000,1988,2017-06-20,우성1,79,3
208966,11215,510000000,1993,2017-06-20,자양동현대,84,9
208967,11215,560000000,1993,2017-06-22,한강우성,84,8
208968,11215,484000000,1999,2017-06-23,대동,59,14
208969,11215,440000000,2015,2017-06-23,한영해시안,65,5
208970,11215,400000000,2005,2017-06-23,태천해오름주상복합,77,3
208971,11215,520000000,1991,2017-06-23,현대강변,81,8
208972,11215,413000000,1988,2017-06-23,우성1,51,13
208973,11215,510000000,1998,2017-06-24,자양현대5,84,3
208974,11215,600000000,2006,2017-06-24,이튼타워리버1차,59,19
208975,11215,620000000,1996,2017-06-24,현대3,84,14
208976,11215,960000000,1983,2017-06-24,한양,124,11
208977,11215,500000000,1988,2017-06-26,우성1,59,9
208978,11215,720000000,2007,2017-06-26,이튼타워리버3차,84,5
208979,11215,795000000,2006,2017-06-26,한화꿈에그린,138,4
208980,11215,618000000,1996,2017-06-26,현대3,84,10
