부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
154040,27230,325000000,2012,2017-03-04,대구역 서희스타힐스,84,15
154041,27230,257000000,2012,2017-03-05,대구역 서희스타힐스,59,4
154042,27230,310000000,2012,2017-03-08,대구역 서희스타힐스,84,9
154043,27230,318570000,2012,2017-03-09,대구역 서희스타힐스,84,24
154044,27230,395000000,2005,2017-03-10,침산1차푸르지오(2-5),97,8
154045,27230,325000000,2012,2017-03-14,대구역 서희스타힐스,84,8
154046,27230,297000000,2012,2017-03-15,대구역 서희스타힐스,74,5
154047,27230,100000000,1982,2017-03-16,새동네,63,4
154048,27230,435000000,2012,2017-03-16,대구역 서희스타힐스,115,5
154049,27230,535000000,2005,2017-03-16,침산1차푸르지오(2-2),123,25
154050,27230,383000000,2014,2017-03-18,칠성동 코오롱하늘채,84,22
154051,27230,269000000,2012,2017-03-19,대구역 서희스타힐스,59,12
154052,27230,328000000,2012,2017-03-20,대구역 서희스타힐스,84,21
154053,27230,100000000,1981,2017-03-24,금성,42,1
154054,27230,220000000,2000,2017-03-24,우방플러스빌,84,5
154055,27230,325000000,2012,2017-03-25,대구역 서희스타힐스,84,8
154056,27230,327000000,2012,2017-03-26,대구역 서희스타힐스,84,17
154057,27230,327000000,2012,2017-03-27,대구역 서희스타힐스,84,13
154058,27230,325000000,2012,2017-03-29,대구역 서희스타힐스,84,13
154059,27230,397000000,2005,2017-03-30,침산1차푸르지오(2-5),96,29
154060,27230,156500000,1993,2017-03-01,고성,59,3
154061,27230,150000000,1993,2017-03-04,고성,59,4
154062,27230,144500000,1993,2017-03-04,고성,59,6
154063,27230,77000000,1993,2017-03-15,고성,40,1
154064,27230,155000000,1993,2017-03-30,고성,59,4
154065,27230,168000000,1982,2017-03-22,고성동광명,66,4
154066,27230,271000000,1999,2017-03-02,동아침산2무지개,84,19
154067,27230,278000000,2016,2017-03-02,갤러리아 수,84,8
154068,27230,116000000,1993,2017-03-02,제일,37,3
154069,27230,254000000,1999,2017-03-03,침산화성2,85,10
154070,27230,448000000,2006,2017-03-03,명성푸르지오,140,5
154071,27230,245000000,1999,2017-03-04,대한동아무지개,84,1
154072,27230,505000000,2006,2017-03-04,코오롱하늘채1단지,106,3
154073,27230,262000000,1999,2017-03-04,침산화성2,85,12
154074,27230,160000000,1996,2017-03-04,옥석타운,59,14
154075,27230,598000000,2006,2017-03-06,코오롱하늘채2단지,178,10
154076,27230,270000000,2013,2017-03-07,침산동2차쌍용예가,59,11
154077,27230,92000000,1991,2017-03-08,침산2지구,37,8
154078,27230,210000000,1999,2017-03-08,침산쌍용,59,14
154079,27230,292000000,2005,2017-03-09,삼정그린코아,84,10
154080,27230,214000000,1999,2017-03-11,대한동아무지개,59,13
154081,27230,328000000,2013,2017-03-11,침산동2차쌍용예가,84,3
154082,27230,172000000,1984,2017-03-11,한우새로운맨션,74,2
154083,27230,119000000,1979,2017-03-13,삼주,47,10
154084,27230,319000000,2013,2017-03-13,침산동2차쌍용예가,84,3
154085,27230,153500000,1996,2017-03-14,옥석타운,51,9
154086,27230,230000000,1999,2017-03-15,동아침산2무지개,59,12
154087,27230,225000000,1999,2017-03-15,동아침산2무지개,59,14
154088,27230,165000000,1996,2017-03-16,현대,59,7
154089,27230,172000000,1979,2017-03-17,삼주,77,10
154090,27230,340000000,2013,2017-03-18,침산동2차쌍용예가,84,4
154091,27230,209000000,1999,2017-03-19,대한동아무지개,59,6
154092,27230,161000000,1996,2017-03-20,옥석타운,59,12
154093,27230,309000000,2005,2017-03-21,롯데캐슬오페라,76,15
154094,27230,500000000,2006,2017-03-23,코오롱하늘채2단지,106,14
154095,27230,218000000,1999,2017-03-25,동아침산2무지개,59,12
154096,27230,500000000,2006,2017-03-25,코오롱하늘채2단지,106,22
154097,27230,360000000,2004,2017-03-29,침산3차푸르지오,84,9
154098,27230,268000000,2016,2017-03-29,갤러리아 수,84,2
154099,27230,131000000,1993,2017-03-30,제일,50,6
154100,27230,349000000,2013,2017-03-30,침산동2차쌍용예가,84,7
154101,27230,239000000,2017,2017-03-17,우진스카이,69,8
154102,27230,180000000,2001,2017-03-21,성경로얄센트로,84,6
154103,27230,200000000,1996,2017-03-28,대신,127,8
154104,27230,346000000,2008,2017-03-01,대현e-편한세상,84,9
154105,27230,312000000,2010,2017-03-02,대현휴먼시아2단지,84,4
154106,27230,247000000,2006,2017-03-03,대현뜨란채,75,1
154107,27230,355000000,2006,2017-03-11,대현뜨란채,108,17
154108,27230,240000000,2006,2017-03-11,대현뜨란채,59,17
154109,27230,227000000,2006,2017-03-12,대현뜨란채,59,5
154110,27230,238000000,2006,2017-03-15,대현뜨란채,59,7
154111,27230,323000000,2006,2017-03-15,대현뜨란채,108,2
154112,27230,305000000,2010,2017-03-17,대현휴먼시아2단지,84,5
154113,27230,306000000,2008,2017-03-18,대현e-편한세상,76,12
154114,27230,242500000,2006,2017-03-20,대현뜨란채,59,15
154115,27230,358000000,2010,2017-03-20,대현휴먼시아2단지,114,12
154116,27230,445000000,2008,2017-03-20,대현e-편한세상,128,4
154117,27230,320000000,2010,2017-03-22,대현휴먼시아2단지,84,10
154118,27230,226000000,2006,2017-03-25,대현뜨란채,59,5
154119,27230,248000000,2006,2017-03-29,대현뜨란채,59,7
154120,27230,251000000,2010,2017-03-30,대현휴먼시아2단지,59,15
154121,27230,345000000,1999,2017-03-03,산격대우,114,4
154122,27230,101000000,1987,2017-03-06,산격에덴4,40,4
154123,27230,257500000,1999,2017-03-09,산격대우,84,20
154124,27230,160000000,1998,2017-03-11,산격거평,59,6
154125,27230,269000000,1999,2017-03-14,산격대우,84,1
154126,27230,100000000,1980,2017-03-15,산격보성,40,1
154127,27230,230000000,1999,2017-03-18,산격대우,59,6
154128,27230,163000000,1987,2017-03-18,산격에덴4,59,4
154129,27230,92000000,1989,2017-03-20,동성맨션,83,4
154130,27230,157000000,1999,2017-03-20,산격대우,43,16
154131,27230,234000000,1999,2017-03-27,산격대우,59,16
154132,27230,400000000,1999,2017-03-29,산격대우,134,19
154133,27230,300000000,2009,2017-03-31,산격양우내안애,84,8
154134,27230,170000000,1999,2017-03-01,복현화성,59,2
154135,27230,295000000,2016,2017-03-01,복현3차 서한이다음,84,11
154136,27230,220000000,1999,2017-03-01,복현화성,75,10
154137,27230,62000000,1981,2017-03-02,복현이오스,42,5
154138,27230,256000000,2016,2017-03-02,복현동 리더스타운 아파트,83,6
154139,27230,64500000,1981,2017-03-02,복현이오스,43,4
