부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
414336,48170,129500000,1997,2017-05-01,망경한보타운,59,17
414337,48170,64000000,1990,2017-05-02,동신,56,1
414338,48170,170000000,1997,2017-05-05,망경한보타운,84,18
414339,48170,160000000,1997,2017-05-06,망경한보타운,84,5
414340,48170,165000000,1997,2017-05-23,망경한보타운,84,14
414341,48170,135000000,1997,2017-05-30,망경한보타운,59,20
414342,48170,263000000,2000,2017-05-01,현대,84,10
414343,48170,186000000,2000,2017-05-06,현대,59,20
414344,48170,278000000,2002,2017-05-06,한보은빛마을,109,12
414345,48170,459000000,2009,2017-05-08,삼환 나우빌,129,21
414346,48170,270000000,2000,2017-05-15,현대,84,11
414347,48170,245000000,2002,2017-05-15,한보은빛마을,125,2
414348,48170,193000000,1990,2017-05-25,한주럭키타운,84,5
414349,48170,262000000,2002,2017-05-29,한보은빛마을,109,6
414350,48170,170000000,1997,2017-05-18,대경강남타운,68,11
414351,48170,82000000,1997,2017-05-31,대경강남타운,33,7
414352,48170,169000000,1985,2017-05-20,현대,82,7
414353,48170,159000000,2004,2017-05-28,칠암대덕,59,11
414354,48170,335000000,2008,2017-05-04,진주롯데인벤스,138,7
414355,48170,335000000,2008,2017-05-16,진주롯데인벤스,138,5
414356,48170,53000000,2002,2017-05-26,대산빌리지,46,6
414357,48170,120000000,1989,2017-05-04,화진그린맨션,74,4
414358,48170,77000000,1976,2017-05-08,상봉1,41,1
414359,48170,83000000,1976,2017-05-09,상봉1,40,2
414360,48170,121000000,1994,2017-05-11,화인,83,2
414361,48170,120000000,1994,2017-05-12,화인,83,3
414362,48170,97000000,1994,2017-05-16,화인,59,6
414363,48170,79000000,1976,2017-05-19,상봉1,40,3
414364,48170,76500000,1976,2017-05-19,상봉1,40,4
414365,48170,65000000,1976,2017-05-22,상봉1,41,1
414366,48170,74000000,1986,2017-05-22,상봉2,53,5
414367,48170,125000000,2000,2017-05-02,남강한주,59,15
414368,48170,160000000,1993,2017-05-31,대림,136,15
414369,48170,173000000,1990,2017-05-01,진주빌라맨션,124,3
414370,48170,250000000,2002,2017-05-09,상대한보타운,83,11
414371,48170,105000000,1999,2017-05-11,상대한주그린,59,2
414372,48170,83500000,1979,2017-05-12,대동,60,5
414373,48170,149000000,1991,2017-05-12,현대,84,14
414374,48170,124500000,2001,2017-05-17,남강카누빌2,83,7
414375,48170,153500000,1991,2017-05-18,현대,72,13
414376,48170,165000000,2002,2017-05-26,상대한보타운,59,6
414377,48170,63000000,1980,2017-05-05,상대주공,42,5
414378,48170,81000000,1982,2017-05-10,하대주공,44,3
414379,48170,125000000,1993,2017-05-12,한보(하대3차),58,10
414380,48170,66000000,1980,2017-05-13,상대주공,41,5
414381,48170,151000000,1991,2017-05-14,대림,72,13
414382,48170,193000000,1996,2017-05-14,현대,84,7
414383,48170,85000000,1982,2017-05-16,하대주공,44,1
414384,48170,200000000,1996,2017-05-17,현대,84,23
414385,48170,70500000,1980,2017-05-18,상대주공,42,1
414386,48170,167000000,1991,2017-05-19,대림,84,3
414387,48170,56000000,1980,2017-05-19,상대주공,40,5
414388,48170,69500000,1987,2017-05-20,건일,51,4
414389,48170,165000000,1993,2017-05-22,한보(하대3차),84,16
414390,48170,122000000,1992,2017-05-23,대영,65,10
414391,48170,150000000,1996,2017-05-23,현대,59,24
414392,48170,124700000,1990,2017-05-24,삼호맨션,81,4
414393,48170,214000000,1996,2017-05-24,현대,123,20
414394,48170,230000000,1996,2017-05-24,현대,101,8
414395,48170,74000000,1980,2017-05-24,상대주공,41,3
414396,48170,90000000,1992,2017-05-25,한보힐타워,55,7
414397,48170,105000000,1992,2017-05-29,한보힐타워,59,11
414398,48170,108000000,1992,2017-05-30,대경,59,13
414399,48170,244000000,1996,2017-05-30,현대,134,5
414400,48170,65000000,1980,2017-05-30,상대주공,41,5
414401,48170,68500000,1980,2017-05-31,상대주공,41,4
414402,48170,80000000,1982,2017-05-31,하대주공,44,4
414403,48170,111000000,1992,2017-05-31,한보타워(하대1차),53,14
414404,48170,87000000,1992,2017-05-08,동국강변타워2,59,12
414405,48170,70000000,1984,2017-05-10,진주조합주택,61,1
414406,48170,410000000,2013,2017-05-10,진주센트럴자이,100,6
414407,48170,90000000,1990,2017-05-11,국민3차,59,1
414408,48170,230000000,2008,2017-05-11,동일스위트,84,5
414409,48170,237000000,2008,2017-05-11,동일스위트,84,17
414410,48170,112000000,1980,2017-05-19,촉석맨션,66,1
414411,48170,228000000,2008,2017-05-22,동일스위트,84,8
414412,48170,350000000,2013,2017-05-22,진주센트럴자이,84,12
414413,48170,79000000,1980,2017-05-24,촉석맨션,52,2
