부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
189138,26260,186000000,1988,2017-06-01,아림파크맨션,72,1
189139,26260,195000000,1985,2017-06-06,안락시영(충렬),44,2
189140,26260,185000000,1985,2017-06-06,안락시영(충렬),44,4
189141,26260,105000000,1982,2017-06-07,동양맨션,47,5
189142,26260,130000000,1986,2017-06-08,삼보(290-2),52,1
189143,26260,331000000,2004,2017-06-08,명장유림노르웨이숲,84,16
189144,26260,196000000,1985,2017-06-08,안락시영(충렬),44,5
189145,26260,190000000,1985,2017-06-08,안락시영(충렬),44,5
189146,26260,113000000,1988,2017-06-08,아림파크맨션,58,6
189147,26260,290000000,1996,2017-06-09,삼성타운,84,19
189148,26260,187000000,1986,2017-06-09,협진태양,64,5
189149,26260,191000000,1983,2017-06-09,조양,57,4
189150,26260,185000000,1983,2017-06-09,조양,54,5
189151,26260,195000000,1985,2017-06-09,안락시영(충렬),44,1
189152,26260,122000000,1986,2017-06-10,삼보(290-2),46,1
189153,26260,195000000,1985,2017-06-10,안락시영(충렬),44,1
189154,26260,197500000,1985,2017-06-10,안락시영(충렬),44,4
189155,26260,199000000,1985,2017-06-10,안락시영(충렬),44,3
189156,26260,190000000,1985,2017-06-10,안락시영(충렬),44,3
189157,26260,194000000,1985,2017-06-10,안락시영(충렬),44,2
189158,26260,298000000,1992,2017-06-12,명장경동,84,11
189159,26260,142000000,1982,2017-06-12,동양맨션,58,2
189160,26260,137000000,1982,2017-06-13,동양맨션,58,4
189161,26260,119000000,1982,2017-06-15,동양맨션,47,1
189162,26260,235000000,1996,2017-06-16,삼성타운,59,16
189163,26260,263000000,1996,2017-06-20,국제파크,84,1
189164,26260,118000000,1983,2017-06-20,동남파크나,71,5
189165,26260,200000000,1985,2017-06-20,안락시영(충렬),44,2
189166,26260,123000000,1982,2017-06-20,동양맨션,47,2
189167,26260,200000000,1985,2017-06-23,안락시영(충렬),44,2
189168,26260,195500000,1985,2017-06-23,안락시영(충렬),44,2
189169,26260,296500000,1996,2017-06-26,삼성타운,84,11
189170,26260,251000000,2004,2017-06-27,명장유림노르웨이숲,59,13
189171,26260,134000000,1982,2017-06-28,동양맨션,58,4
189172,26260,118000000,1988,2017-06-28,한신,61,4
189173,26260,193000000,1985,2017-06-30,안락시영(충렬),44,1
189174,26260,463000000,1999,2017-06-01,안락SKVIEW,115,18
189175,26260,370000000,2005,2017-06-01,안락뜨란채2단지,74,16
189176,26260,217000000,1985,2017-06-03,충렬,63,5
189177,26260,347000000,2006,2017-06-03,강변뜨란채,59,15
189178,26260,190000000,1985,2017-06-05,충렬,50,1
189179,26260,280000000,2003,2017-06-05,동부산아이존빌,59,7
189180,26260,295000000,2001,2017-06-06,안락현대,84,1
189181,26260,420000000,2005,2017-06-07,안락뜨란채2단지,84,15
189182,26260,345000000,2006,2017-06-07,강변뜨란채,59,12
