부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
384229,44800,82000000,1997,2017-06-08,현대,59,15
384230,44800,150000000,2006,2017-06-10,세광엔리치타워,84,6
384231,44800,155000000,2006,2017-06-21,세광엔리치타워,84,2
384232,44800,110000000,1997,2017-06-28,경성큰마을,84,9
384233,44800,155000000,2006,2017-06-29,세광엔리치타워,84,10
384234,44800,72000000,2003,2017-06-09,부영1차,49,5
384235,44800,90000000,2004,2017-06-09,부영2차(851-0),59,13
384236,44800,130000000,2003,2017-06-10,부영1차,80,13
384237,44800,133000000,2004,2017-06-13,부영2차(851-0),80,4
384238,44800,120000000,2003,2017-06-14,부영1차,80,8
384239,44800,92000000,2004,2017-06-16,부영2차(851-0),59,5
384240,44800,130000000,2003,2017-06-17,부영1차,80,5
384241,44800,76000000,2003,2017-06-19,부영1차,49,13
384242,44800,92000000,2004,2017-06-20,부영2차(851-0),59,9
384243,44800,90000000,2004,2017-06-25,부영2차(851-0),59,10
384244,44800,90000000,2004,2017-06-25,부영2차(851-0),59,13
384245,44800,125000000,2003,2017-06-27,부영1차,80,9
384246,44800,70000000,2003,2017-06-29,부영1차,49,2
384247,44800,169000000,2006,2017-06-02,홍성옥암하늘채,84,10
384248,44800,150000000,2006,2017-06-10,홍성옥암하늘채,84,14
384249,44800,125000000,2006,2017-06-17,홍성옥암하늘채,72,1
384250,44800,158000000,2006,2017-06-18,홍성옥암하늘채,84,8
384251,44800,160000000,2006,2017-06-19,홍성옥암하늘채,84,11
384252,44800,160000000,2006,2017-06-19,홍성옥암하늘채,84,3
384253,44800,128130000,2006,2017-06-22,홍성옥암하늘채,84,1
384254,44800,80000000,2001,2017-06-01,주공아파트1차,46,10
384255,44800,132000000,2001,2017-06-02,주공아파트1차,59,6
384256,44800,81000000,2001,2017-06-07,주공아파트1차,46,9
384257,44800,105000000,1995,2017-06-10,대우아파트,137,6
384258,44800,80000000,2001,2017-06-10,주공아파트1차,46,6
384259,44800,87000000,1995,2017-06-13,대우아파트,84,16
384260,44800,83000000,1995,2017-06-13,대우아파트,84,6
384261,44800,79000000,2001,2017-06-17,주공아파트1차,46,4
384262,44800,137000000,2001,2017-06-23,주공아파트1차,84,13
384263,44800,78000000,2001,2017-06-23,주공아파트1차,46,14
384264,44800,62000000,1991,2017-06-26,"미성아파트 (A,B동)",79,4
384265,44800,78000000,2001,2017-06-28,주공아파트1차,46,12
384266,44800,184000000,2009,2017-06-05,신동아파밀리에,84,15
384267,44800,225000000,2009,2017-06-06,신동아파밀리에,122,1
384268,44800,217000000,2009,2017-06-12,신동아파밀리에,111,10
384269,44800,180000000,2009,2017-06-19,신동아파밀리에,84,8
384270,44800,178000000,2009,2017-06-19,신동아파밀리에,84,13
384271,44800,185000000,2009,2017-06-23,신동아파밀리에,84,8
384272,44800,166000000,2009,2017-06-28,신동아파밀리에,84,2
384273,44800,225000000,2009,2017-06-29,신동아파밀리에,122,2
384274,44800,68000000,1997,2017-06-22,현광,84,6
384275,44800,43000000,1997,2017-06-26,현광,59,8
384276,44800,48000000,1997,2017-06-30,현광,59,8
384277,44800,80000000,1992,2017-06-09,거성2차,84,4
384278,44800,41000000,1998,2017-06-13,동진아파트,39,6
384279,44800,45000000,1998,2017-06-14,동진아파트,39,6
384280,44800,46000000,1998,2017-06-16,동진아파트,39,8
384281,44800,41000000,1998,2017-06-22,동진아파트,39,7
384282,44800,40000000,1998,2017-06-24,동진아파트,39,4
384283,44800,245000000,2014,2017-06-03,효성해링턴플레이스,84,20
384284,44800,195000000,2012,2017-06-05,롯데캐슬,70,10
384285,44800,175000000,2014,2017-06-05,효성해링턴플레이스,59,18
384286,44800,213000000,2014,2017-06-05,극동스타클래스센트럴,76,17
384287,44800,198000000,2014,2017-06-06,극동스타클래스센트럴,76,4
384288,44800,204000000,2015,2017-06-10,엘에이치스타힐스,84,10
384289,44800,247000000,2014,2017-06-11,효성해링턴플레이스,84,13
384290,44800,168500000,2014,2017-06-13,극동스타클래스센트럴,59,16
384291,44800,205000000,2012,2017-06-17,롯데캐슬,84,20
384292,44800,242000000,2016,2017-06-18,한울마을모아엘가아파트,84,16
384293,44800,245300000,2016,2017-06-20,한울마을모아엘가아파트,84,14
384294,44800,187000000,2014,2017-06-24,효성해링턴플레이스,67,19
384295,44800,235000000,2014,2017-06-24,효성해링턴플레이스,84,4
384296,44800,223500000,2012,2017-06-30,롯데캐슬,84,4
384297,44800,53000000,2012,2017-06-05,세청파크빌,43,2
384298,44150,59000000,1985,2017-02-04,한진,60,1
384299,44150,140000000,1999,2017-02-07,공주교동대우,84,9
384300,44150,84000000,1993,2017-02-02,배원청실,59,3
384301,44150,53000000,1991,2017-02-08,시영,39,4
384302,44150,50500000,1990,2017-02-09,경일,52,5
384303,44150,168000000,1993,2017-02-17,배원청실,119,7
384304,44150,80000000,1993,2017-02-22,배원청실,59,1
384305,44150,64000000,1986,2017-02-06,대웅맨션,68,3
384306,44150,78000000,1986,2017-02-10,대웅맨션,68,2
384307,44150,80000000,1994,2017-02-10,주공2,51,2
384308,44150,99000000,1992,2017-02-14,금강,79,3
384309,44150,93000000,1994,2017-02-15,주공2,59,13
384310,44150,90000000,1994,2017-02-15,주공2,58,7
384311,44150,60500000,1994,2017-02-16,주공2,41,13
384312,44150,89000000,1994,2017-02-20,주공2,58,7
384313,44150,57000000,1994,2017-02-25,주공2,41,10
384314,44150,192000000,2008,2017-02-03,금학e-편한세상,84,2
384315,44150,205000000,2008,2017-02-10,금학e-편한세상,84,12
384316,44150,320000000,2008,2017-02-13,금학e-편한세상,150,1
384317,44150,202000000,2008,2017-02-13,금학e-편한세상,84,14
384318,44150,197000000,2008,2017-02-20,금학e-편한세상,84,3
384319,44150,184000000,2008,2017-02-22,금학e-편한세상,84,1
384320,44150,50000000,1990,2017-02-02,주공3,39,4
384321,44150,230000000,2006,2017-02-02,다숲2단지,84,13
384322,44150,115000000,1996,2017-02-02,새뜸현대,59,15
384323,44150,137000000,2005,2017-02-03,주공5차,51,10
384324,44150,67500000,1990,2017-02-04,주공3,39,3
384325,44150,290000000,2006,2017-02-04,현대힐스테이트5차,116,4
384326,44150,183500000,2006,2017-02-04,다숲1단지,71,12
384327,44150,160000000,2002,2017-02-04,대아아이투빌,84,12
384328,44150,75000000,1990,2017-02-04,주공3,47,4
