,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"12,300",1990,2017,영랑로4길,00010,00000,42210,01,0,4469164,영랑동,0157,0000,42210,10100,1,양우비치타워맨션,4,1,42210-4,59.985,157,42210,8,,,
1,"4,000",1988,2017,영랑로3길,00022,00000,42210,01,0,4469163,영랑동,0160,0001,42210,10100,1,송하,4,6,42210-3,40.44,160-1,42210,3,,,
2,"12,000",1989,2017,번영로129번길,00006,00000,42210,01,0,4469084,동명동,0514,0000,42210,10200,1,설악타워맨션,4,7,42210-6,64.2,514,42210,8,,,
3,"12,000",1993,2017,미시령로,03429,00000,42210,00,,3223023,금호동,0622,0066,42210,10400,1,서울대명2,4,14,42210-9,59.4,622-66,42210,12,,,
4,"37,800",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,4,15,42210-150,130.2456,630,42210,15,,,
5,"8,100",1992,2017,번영로67번길,00025,00000,42210,01,0,4469094,금호동,0625,0000,42210,10400,1,속초대명2,4,20,42210-10,59.895,625,42210,1,,,
6,"32,500",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,4,21,42210-150,130.2456,630,42210,6,,,
7,"9,100",1992,2017,번영로67번길,00025,00000,42210,01,0,4469094,금호동,0625,0000,42210,10400,1,속초대명2,4,25,42210-10,59.895,625,42210,9,,,
8,"34,900",2008,2017,영랑호반길,00115,00013,42210,03,0,4469180,금호동,0629,0000,42210,10400,1,보람레이크더하임,4,25,42210-145,156.76,629,42210,7,,,
9,"40,000",2006,2017,미시령로,03437,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,4,25,42210-137,120.724,627,42210,13,,,
10,"50,000",2008,2017,영랑호반길,00115,00013,42210,03,0,4469180,금호동,0629,0000,42210,10400,1,보람레이크더하임,4,29,42210-145,156.76,629,42210,15,,,
11,"9,500",1993,2017,먹거리길,00017,00000,42210,01,0,4469059,교동,0961,0001,42210,10600,1,주공3,4,1,42210-34,41.85,961-1,42210,13,,,
12,"25,500",1992,2017,미시령로3359번길,00004,00000,42210,02,0,4469065,교동,0781,0006,42210,10600,1,현대2,4,1,42210-37,123.27,781-6,42210,11,,,
13,"18,800",1998,2017,동해대로,04271,00000,42210,00,,2000023,교동,0961,0000,42210,10600,1,청초대우,4,1,42210-35,84.999,961,42210,2,,,
14,"17,500",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,4,3,42210-16,84.96,781-1,42210,10,,,
15,"19,500",1998,2017,미시령로3359번길,00005,00000,42210,00,,4469065,교동,0782,0000,42210,10600,1,현대3,4,3,42210-38,84.975,782,42210,12,,,
16,"14,500",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,4,5,42210-15,59.9584,783,42210,14,,,
17,"20,900",2005,2017,먹거리1길,00024,00000,42210,01,0,4469050,교동,0984,0000,42210,10600,1,석미모닝파크,4,5,42210-133,73.1,984,42210,5,,,
18,"14,500",1992,2017,미시령로,03409,00000,42210,03,0,3223023,교동,0620,0013,42210,10600,1,럭키설악2,4,6,42210-19,84.991,620-13,42210,6,,,
19,"12,000",1992,2017,미시령로3389번길,00010,00000,42210,01,0,4469066,교동,0619,0033,42210,10600,1,설악현대,4,6,42210-28,73.305,619-33,42210,11,,,
20,"17,000",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,4,10,42210-15,84.6036,783,42210,3,,,
