,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"14,900",1994,2017,부춘2로,00047,00000,44210,01,0,3254061,읍내동,0624,0001,44210,10100,1,대림동신,7,1,44210-11,101.88,624-1,44210,7,,,
1,"22,000",2000,2017,호수공원6로,00019,00000,44210,01,0,3254205,읍내동,0055,0000,44210,10100,1,서산읍내현대,7,5,44210-51,84.936,55,44210,13,,,
2,"16,500",2006,2017,안견로,00365,00010,44210,01,0,3254105,읍내동,0738,0006,44210,10100,1,롯데캐슬,7,5,44210-536,59.4006,738-6,44210,3,,,
3,"19,000",1994,2017,부춘2로,00047,00000,44210,01,0,3254061,읍내동,0624,0001,44210,10100,1,대림동신,7,7,44210-11,129.38,624-1,44210,11,,,
4,"8,100",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,9,44210-65,49.72,624-5,44210,5,,,
5,"8,300",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,10,44210-65,49.72,624-5,44210,9,,,
6,"8,600",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,10,44210-65,49.72,624-5,44210,10,,,
7,"8,100",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,10,44210-65,49.72,624-5,44210,10,,,
8,"16,800",2006,2017,안견로,00365,00010,44210,01,0,3254105,읍내동,0738,0006,44210,10100,1,롯데캐슬,7,11,44210-536,59.4006,738-6,44210,9,,,
9,"7,950",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,12,44210-65,49.72,624-5,44210,8,,,
10,"21,700",2006,2017,안견로,00365,00010,44210,01,0,3254105,읍내동,0738,0006,44210,10100,1,롯데캐슬,7,15,44210-536,84.7188,738-6,44210,14,,,
11,"14,650",1994,2017,문화로,00131,00000,44210,01,0,3254217,읍내동,0624,0006,44210,10100,1,동신,7,17,44210-12,84.51,624-6,44210,10,,,
12,"8,000",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,17,44210-65,49.72,624-5,44210,11,,,
13,"21,000",2000,2017,호수공원6로,00019,00000,44210,01,0,3254205,읍내동,0055,0000,44210,10100,1,서산읍내현대,7,18,44210-51,84.936,55,44210,1,,,
14,"7,200",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,18,44210-65,49.72,624-5,44210,2,,,
15,"8,070",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,20,44210-65,49.72,624-5,44210,12,,,
16,"8,800",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,20,44210-65,49.72,624-5,44210,8,,,
17,"10,900",1994,2017,문화로,00131,00000,44210,01,0,3254217,읍내동,0624,0006,44210,10100,1,동신,7,22,44210-12,61.56,624-6,44210,4,,,
18,"8,400",1996,2017,부춘1로,00019,00000,44210,01,0,3254060,읍내동,0624,0005,44210,10100,1,부영,7,25,44210-65,49.72,624-5,44210,9,,,
19,"11,850",1994,2017,문화로,00131,00000,44210,01,0,3254217,읍내동,0624,0006,44210,10100,1,동신,7,29,44210-12,61.56,624-6,44210,8,,,
20,"15,000",2006,2017,안견로,00365,00010,44210,01,0,3254105,읍내동,0738,0006,44210,10100,1,롯데캐슬,7,31,44210-536,59.4006,738-6,44210,1,,,
21,"11,600",1991,2017,서령로,00137,00000,44210,01,0,3254072,동문동,0538,0002,44210,10200,1,삼성,7,3,44210-67,73.4536,538-2,44210,8,,,
22,"10,800",1991,2017,서령로,00137,00000,44210,01,0,3254072,동문동,0538,0002,44210,10200,1,삼성,7,8,44210-67,73.4536,538-2,44210,1,,,
23,"12,000",2001,2017,서령로,00042,00000,44210,01,0,3254072,동문동,0857,0000,44210,10200,1,보령훼미리,7,10,44210-19,58.55,857,44210,6,,,
24,"19,000",2007,2017,향교4로,00008,00013,44210,01,0,3254193,동문동,1257,0000,44210,10200,1,현진에버빌,7,10,44210-545,84.97,1257,44210,1,,,
25,"9,600",1991,2017,서령로,00137,00000,44210,01,0,3254072,동문동,0538,0002,44210,10200,1,삼성,7,17,44210-67,70.5812,538-2,44210,10,,,
26,"19,750",2007,2017,고운로,00275,00014,44210,02,0,3254008,동문동,0071,0001,44210,10200,1,동문동코아루,7,21,44210-544,59.962,71-1,44210,11,,,
27,"20,200",2007,2017,고운로,00275,00014,44210,02,0,3254008,동문동,0071,0001,44210,10200,1,동문동코아루,7,22,44210-544,59.962,71-1,44210,7,,,
28,"19,500",2007,2017,고운로,00275,00014,44210,02,0,3254008,동문동,0071,0001,44210,10200,1,동문동코아루,7,22,44210-544,59.962,71-1,44210,13,,,
29,"25,000",2007,2017,고운로,00275,00014,44210,02,0,3254008,동문동,0071,0001,44210,10200,1,동문동코아루,7,25,44210-544,84.98,71-1,44210,7,,,
30,"26,000",2006,2017,고운로,00276,00000,44210,02,0,3254008,동문동,1259,0000,44210,10200,1,서산동문동한라비발디,7,26,44210-538,84.95,1259,44210,7,,,
31,"12,950",1990,2017,향교1로,00012,00000,44210,01,0,3254192,동문동,0639,0001,44210,10200,1,대림,7,31,44210-18,84.58,639-1,44210,5,,,
32,"23,000",2007,2017,향교4로,00008,00013,44210,01,0,3254193,동문동,1257,0000,44210,10200,1,현진에버빌,7,31,44210-545,83.66,1257,44210,3,,,
33,"7,000",1986,2017,대사동12로,00019,00000,44210,01,0,3254024,동문동,0449,0003,44210,10200,1,평화맨션,7,31,44210-28,71.01,449-3,44210,5,,,
34,"10,900",2002,2017,갓고개길,00014,00000,44210,01,0,4562039,갈산동,0192,0000,44210,10300,1,세창리베하우스,7,10,44210-63,84.7766,192,44210,3,,,
35,"24,000",2006,2017,석림1로,00020,00000,44210,01,0,3254078,석림동,0416,0001,44210,10700,1,석림중앙하이츠빌,7,3,44210-540,121.1887,416-1,44210,3,,,
36,"24,200",2007,2017,동서2로,00015,00000,44210,01,0,3254038,석림동,0590,0001,44210,10700,1,석림한성필하우스,7,9,44210-549,75.5336,590-1,44210,12,,,
37,"5,550",2013,2017,한마음4로,00024,00000,44210,02,0,3254183,석림동,0697,0007,44210,10700,1,스마트702,7,11,44210-630,18.8969,697-7,44210,4,,,
38,"5,550",2013,2017,한마음4로,00024,00000,44210,02,0,3254183,석림동,0697,0007,44210,10700,1,스마트702,7,11,44210-630,18.8969,697-7,44210,4,,,
39,"7,700",1995,2017,석림4로,00083,00000,44210,01,0,3254080,석림동,0463,0001,44210,10700,1,석림주공2단지,7,24,44210-36,37.67,463-1,44210,3,,,
40,"12,000",1995,2017,석림4로,00083,00000,44210,01,0,3254080,석림동,0463,0001,44210,10700,1,석림주공2단지,7,31,44210-36,58.14,463-1,44210,9,,,
41,"9,000",1993,2017,석남1로,00012,00000,44210,01,0,3254075,석남동,0035,0024,44210,10800,1,영진크로바,7,1,44210-30,59.4,35-24,44210,19,,,
