,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"11,950",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,3,42820-2,59.68,111,42820,6,,,
1,"5,300",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,3,42820-2,39.36,111,42820,5,,,
2,"10,000",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,8,42820-2,59.68,111,42820,12,,,
3,"11,000",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,10,42820-2,84.92,111,42820,9,,,
4,"12,000",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,16,42820-2,59.68,111,42820,13,,,
5,"9,500",1998,2017,남천마루2길,00006,00000,42820,01,0,4502079,간성읍 신안리,0111,0000,42820,25022,1,고성삼익레스타운,3,16,42820-2,59.68,111,42820,5,,,
6,"3,800",1989,2017,간성로39번길,00023,00000,42820,01,0,4502010,간성읍 신안리,0183,0000,42820,25022,1,동해1,3,17,42820-3,59.29,183,42820,5,,,
7,"17,500",2009,2017,거평로,00074,00000,42820,01,0,3234004,거진읍 거진리,0492,0000,42820,25321,1,뉴빌리지,3,13,42820-21,84.9812,492,42820,10,,,
8,"5,800",1989,2017,거탄진로,00021,00000,42820,00,,3234003,거진읍 거진리,0428,0005,42820,25321,1,동진,3,20,42820-1,56.04,428-5,42820,3,,,
9,"4,000",1989,2017,거탄진로,00021,00000,42820,00,,3234003,거진읍 거진리,0428,0005,42820,25321,1,동진,3,23,42820-1,56.04,428-5,42820,5,,,
10,"16,500",2006,2017,해오름해변길,00070,00000,42820,01,0,4502343,거진읍 송포리,0165,0000,42820,25333,1,거진오션상떼빌,3,14,42820-20,70.64,165,42820,9,,,
11,"20,000",2006,2017,해오름해변길,00070,00000,42820,01,0,4502343,거진읍 송포리,0165,0000,42820,25333,1,거진오션상떼빌,3,21,42820-20,84.73,165,42820,2,,,
12,"9,500",2006,2017,아야진해변길,00001,00000,42820,01,0,4502471,토성면 청간리,0217,0000,42820,33022,1,유진클래시움,3,1,42820-19,59.52,217,42820,4,,,
13,"9,500",2006,2017,아야진해변길,00001,00000,42820,01,0,4502471,토성면 청간리,0217,0000,42820,33022,1,유진클래시움,3,8,42820-19,37.65,217,42820,14,,,
14,"6,000",2006,2017,아야진해변길,00001,00000,42820,01,0,4502471,토성면 청간리,0217,0000,42820,33022,1,유진클래시움,3,10,42820-19,37.65,217,42820,1,,,
15,"9,800",2006,2017,아야진해변길,00001,00000,42820,01,0,4502471,토성면 청간리,0217,0000,42820,33022,1,유진클래시움,3,31,42820-19,49.8,217,42820,3,,,
