,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"23,750",1997,2017,용호2로,00011,00000,41410,01,0,3200022,당동,0874,0000,41410,10100,1,주공2단지(874),4,1,41410-124,49.59,874,41410,10,,,
1,"34,500",2003,2017,용호1로46번길,00003,00000,41410,01,0,4400303,당동,0960,0004,41410,10100,1,용호마을동문 301동,4,5,41410-26,84.1226,960-4,41410,12,,,
2,"13,500",1988,2017,금당로54번길,00013,00000,41410,01,0,4400093,당동,0759,0015,41410,10100,1,진우,4,6,41410-17,55.47,759-15,41410,3,,,
3,"39,400",2005,2017,용호1로21번길,00015,00000,41410,01,0,4400299,당동,0979,0001,41410,10100,1,용호마을e-편한세상,4,6,41410-1225,84.969,979-1,41410,9,,,
4,"23,400",1997,2017,용호2로,00011,00000,41410,01,0,3200022,당동,0874,0000,41410,10100,1,주공2단지(874),4,6,41410-124,49.59,874,41410,13,,,
5,"33,500",2003,2017,용호1로,00055,00000,41410,01,0,3200021,당동,0957,0002,41410,10100,1,용호마을엘지,4,6,41410-25,84.914,957-2,41410,1,,,
6,"50,700",2003,2017,용호1로,00055,00000,41410,01,0,3200021,당동,0957,0002,41410,10100,1,용호마을엘지,4,6,41410-25,125.9349,957-2,41410,4,,,
7,"11,200",1987,2017,금당로22번길,00003,00013,41410,01,0,4400092,당동,0790,0000,41410,10100,1,건국,4,10,41410-1,34.91,790,41410,4,,,
8,"31,000",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,10,41410-103,59.6,954,41410,3,,,
9,"27,700",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,10,41410-16,59.99,885,41410,3,,,
10,"30,200",1993,2017,군포로490번길,00022,00000,41410,01,0,4400038,당동,0900,0000,41410,10100,1,동아(900),4,11,41410-3,84.55,900,41410,5,,,
11,"27,500",2004,2017,당동로21번길,00061,00000,41410,01,0,4400130,당동,0795,0000,41410,10100,1,무지개마을마빌르,4,11,41410-123,59.512,795,41410,11,,,
12,"31,000",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,11,41410-103,59.6,954,41410,2,,,
13,"28,100",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,11,41410-16,59.99,885,41410,20,,,
14,"14,000",1986,2017,산본로198번길,00018,00000,41410,01,0,4400225,당동,0746,0022,41410,10100,1,은성(746-22),4,11,41410-11,45.64,746-22,41410,2,,,
15,"31,400",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,12,41410-103,59.6,954,41410,12,,,
16,"35,800",2006,2017,당동로21번길,00052,00000,41410,01,0,4400130,당동,0796,0000,41410,10100,1,무지개마을케이씨씨,4,13,41410-1237,84.8414,796,41410,18,,,
17,"29,500",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,14,41410-16,59.99,885,41410,9,,,
18,"34,750",1997,2017,용호2로54번길,00011,00000,41410,01,0,4400307,당동,0886,0000,41410,10100,1,주공3(886),4,15,41410-15,84.79,886,41410,5,,,
19,"37,000",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,15,41410-103,84.87,954,41410,12,,,
20,"28,500",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,15,41410-16,59.99,885,41410,20,,,
21,"29,500",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,15,41410-16,59.99,885,41410,18,,,
22,"28,500",1997,2017,용호2로,00036,00000,41410,01,0,3200022,당동,0885,0000,41410,10100,1,주공4(885),4,17,41410-16,59.99,885,41410,10,,,
23,"28,500",1992,2017,군포로464번길,00019,00000,41410,01,0,4400033,당동,0907,0000,41410,10100,1,두산,4,18,41410-4,84.72,907,41410,5,,,
24,"36,500",2006,2017,당동로21번길,00052,00000,41410,01,0,4400130,당동,0796,0000,41410,10100,1,무지개마을케이씨씨,4,18,41410-1237,84.8414,796,41410,14,,,
25,"36,800",2005,2017,용호1로21번길,00015,00000,41410,01,0,4400299,당동,0979,0001,41410,10100,1,용호마을e-편한세상,4,18,41410-1225,84.969,979-1,41410,1,,,
26,"28,000",2004,2017,금당로,00065,00008,41410,01,0,3200024,당동,0946,0004,41410,10100,1,베이102동,4,18,41410-135,77.81,946-4,41410,9,,,
27,"36,200",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,18,41410-103,84.87,954,41410,7,,,
28,"37,100",1997,2017,용호2로54번길,00011,00000,41410,01,0,4400307,당동,0886,0000,41410,10100,1,주공3(886),4,18,41410-15,84.79,886,41410,5,,,
29,"27,150",1993,2017,군포로490번길,00022,00000,41410,01,0,4400038,당동,0900,0000,41410,10100,1,동아(900),4,21,41410-3,75.54,900,41410,2,,,
30,"29,000",1997,2017,용호2로,00011,00000,41410,01,0,3200022,당동,0874,0000,41410,10100,1,주공2단지(874),4,21,41410-124,59.99,874,41410,13,,,
31,"23,450",1997,2017,용호2로,00011,00000,41410,01,0,3200022,당동,0874,0000,41410,10100,1,주공2단지(874),4,21,41410-124,49.59,874,41410,14,,,
32,"29,450",2004,2017,당동로21번길,00061,00000,41410,01,0,4400130,당동,0795,0000,41410,10100,1,무지개마을마빌르,4,21,41410-123,84.795,795,41410,14,,,
33,"34,500",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,21,41410-103,84.87,954,41410,3,,,
34,"35,700",2003,2017,용호1로,00055,00000,41410,01,0,3200021,당동,0957,0002,41410,10100,1,용호마을엘지,4,21,41410-25,84.914,957-2,41410,2,,,
35,"34,500",1997,2017,용호2로54번길,00011,00000,41410,01,0,4400307,당동,0886,0000,41410,10100,1,주공3(886),4,22,41410-15,84.79,886,41410,2,,,
36,"29,500",2006,2017,군포로510번길,00025,00000,41410,01,0,4400040,당동,0780,0002,41410,10100,1,당동누리에뜰해밀,4,22,41410-1246,98.205,780-2,41410,10,,,
37,"21,700",2003,2017,당산로,00066,00003,41410,01,0,3200010,당동,0734,0000,41410,10100,1,동막마을군포제일,4,24,41410-109,66.84,734,41410,10,,,
38,"23,600",1997,2017,용호2로,00011,00000,41410,01,0,3200022,당동,0874,0000,41410,10100,1,주공2단지(874),4,24,41410-124,49.59,874,41410,11,,,
39,"36,000",2003,2017,금당로17번길,00009,00000,41410,01,0,4400090,당동,0954,0000,41410,10100,1,무지개마을대림,4,25,41410-103,84.87,954,41410,9,,,
