,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"17,000",1991,2017,향교로107번길,00012,00000,41500,01,0,4421876,창전동,0044,0001,41500,10100,1,산호2,3,2,41500-7,84.945,44-1,41500,8,,,
1,"10,200",1985,2017,애련정로136번길,00033,00009,41500,01,0,4421498,창전동,0049,0001,41500,10100,1,현대1,3,3,41500-15,52.88,49-1,41500,1,,,
2,"25,300",2014,2017,애련정로95번길,00012,00000,41500,01,0,4421504,창전동,0466,0007,41500,10100,1,한솔파크빌,3,4,41500-840,84.737,466-7,41500,10,,,
3,"14,600",1985,2017,애련정로136번길,00033,00009,41500,01,0,4421498,창전동,0049,0001,41500,10100,1,현대1,3,15,41500-15,66.47,49-1,41500,13,,,
4,"17,200",1991,2017,향교로107번길,00012,00000,41500,01,0,4421876,창전동,0044,0001,41500,10100,1,산호2,3,21,41500-7,84.945,44-1,41500,5,,,
5,"11,890",2014,2017,영창로227번길,00005,00000,41500,01,0,4421533,창전동,0457,0019,41500,10100,1,(457-19),3,21,41500-860,44.99,457-19,41500,7,,,
6,"17,400",2012,2017,향교로28번길,00009,00000,41500,01,0,4421883,창전동,0419,0000,41500,10100,1,타미나홈스,3,21,41500-784,56.393,419,41500,5,,,
7,"9,500",1989,2017,향교로,00124,00000,41500,01,0,3207076,창전동,0048,0006,41500,10100,1,조명,3,30,41500-11,52.92,48-6,41500,5,,,
8,"12,000",1991,2017,이섭대천로1291번길,00002,00000,41500,01,0,4421591,창전동,0440,0004,41500,10100,1,대원4,3,31,41500-3,58.59,440-4,41500,9,,,
9,"20,000",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,3,7,41500-18,75.9,185-12,41500,19,,,
10,"14,500",1991,2017,경충대로2716번길,00019,00000,41500,01,0,4421058,관고동,0226,0008,41500,10200,1,산호1,3,9,41500-20,71.01,226-8,41500,5,,,
11,"8,900",1993,2017,경충대로2684번길,00006,00000,41500,01,0,4421053,관고동,0503,0006,41500,10200,1,은하,3,24,41500-22,68.01,503-6,41500,3,,,
12,"23,000",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,3,31,41500-18,84.9,185-12,41500,10,,,
13,"30,000",2009,2017,중리천로,00076,00000,41500,03,0,3207052,중리동,0213,0000,41500,10300,1,이천 라온팰리스,3,16,41500-739,84.8363,213,41500,7,,,
14,"12,000",1992,2017,경충대로2652번길,00010,00018,41500,01,0,4421050,중리동,0446,0018,41500,10300,1,고려중리,3,24,41500-24,59.76,446-18,41500,1,,,
15,"26,300",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,3,2,41500-677,84.95,82-7,41500,4,,,
16,"37,500",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,3,6,41500-677,114.79,82-7,41500,12,,,
17,"26,700",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,3,16,41500-677,84.95,82-7,41500,15,,,
18,"14,100",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,14,41500-28,49.77,469,41500,5,,,
19,"12,420",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,17,41500-28,39.69,469,41500,9,,,
20,"16,800",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,18,41500-28,59.71,469,41500,8,,,
21,"16,000",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,20,41500-28,59.71,469,41500,15,,,
22,"16,200",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,27,41500-28,59.71,469,41500,7,,,
23,"11,900",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,29,41500-28,39.69,469,41500,15,,,
24,"16,000",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,3,30,41500-28,59.71,469,41500,13,,,
25,"17,450",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,3,7,41500-78,59.779,777,41500,7,,,
26,"33,500",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,3,7,41500-723,84.96,782,41500,9,,,
27,"16,400",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,3,8,41500-78,59.779,777,41500,3,,,
28,"30,800",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,3,8,41500-723,84.96,782,41500,1,,,
29,"32,500",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,3,10,41500-723,84.96,782,41500,7,,,
30,"14,300",1997,2017,갈산로87번길,00010,00003,41500,01,0,4421011,갈산동,0468,0001,41500,10800,1,우성,3,16,41500-31,59.9,468-1,41500,13,,,
31,"34,800",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,3,18,41500-723,115.61,782,41500,4,,,
32,"13,400",1997,2017,갈산로87번길,00010,00003,41500,01,0,4421011,갈산동,0468,0001,41500,10800,1,우성,3,19,41500-31,59.84,468-1,41500,13,,,
33,"20,800",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,3,20,41500-78,84.841,777,41500,5,,,
34,"32,800",2008,2017,향교로,00159,00000,41500,02,0,3207076,갈산동,0783,0000,41500,10800,1,설봉1차푸르지오,3,20,41500-725,84.9202,783,41500,5,,,
35,"20,450",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,3,23,41500-78,84.841,777,41500,13,,,
36,"14,000",2000,2017,갈산로133번길,00022,00015,41500,01,0,4421008,갈산동,0222,0000,41500,10800,1,큰산,3,27,41500-85,84.838,222,41500,1,,,
37,"17,280",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,4,41500-34,59.988,244-3,41500,6,,,
38,"18,200",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,4,41500-41,84.97,94-3,41500,3,,,
39,"20,900",1997,2017,이섭대천로,01395,00000,41500,06,0,3207044,증포동,0190,0002,41500,10900,1,선경2,3,7,41500-40,84.9,190-2,41500,10,,,
40,"19,100",2002,2017,이섭대천로1407번길,00020,00000,41500,01,0,4421594,증포동,0474,0000,41500,10900,1,대림휴먼빌,3,8,41500-42,75.55,474,41500,2,,,
41,"13,000",1993,2017,아리역로38번길,00010,00018,41500,01,0,4421489,증포동,0351,0005,41500,10900,1,대호3,3,10,41500-37,74.76,351-5,41500,11,,,
42,"20,500",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,10,41500-41,84.97,94-3,41500,5,,,
43,"11,200",1996,2017,이섭대천로1439번길,00015,00000,41500,01,0,4421597,증포동,0218,0007,41500,10900,1,대원,3,11,41500-36,51.75,218-7,41500,10,,,
44,"21,500",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,13,41500-34,84.984,244-3,41500,15,,,
45,"11,100",1996,2017,이섭대천로1439번길,00015,00000,41500,01,0,4421597,증포동,0218,0007,41500,10900,1,대원,3,13,41500-36,51.75,218-7,41500,9,,,
46,"17,600",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,15,41500-34,59.988,244-3,41500,8,,,
47,"26,000",2016,2017,이섭대천로,01325,00000,41500,06,0,3207044,증포동,0485,0000,41500,10900,1,이천설봉KCC스위첸아파트,3,15,41500-1037,59.7043,485,41500,9,,,
48,"16,700",1997,2017,이섭대천로,01397,00000,41500,06,0,3207044,증포동,0191,0007,41500,10900,1,선경1,3,15,41500-39,59.5,191-7,41500,5,,,
49,"30,500",2016,2017,이섭대천로,01325,00000,41500,00,0,3207044,증포동,0485,0000,41500,10900,1,이천설봉KCC스위첸아파트,3,16,41500-1037,84.9182,485,41500,1,,,
50,"20,500",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,17,41500-41,84.97,94-3,41500,14,,,
51,"23,000",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,18,41500-34,84.984,244-3,41500,14,,,
52,"16,100",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,18,41500-41,59.92,94-3,41500,17,,,
53,"26,300",2000,2017,이섭대천로1407번길,00035,00000,41500,01,0,4421594,증포동,0200,0009,41500,10900,1,대우3,3,19,41500-35,107.612,200-9,41500,13,,,
54,"17,000",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,20,41500-41,59.92,94-3,41500,4,,,
55,"26,000",2006,2017,이섭대천로1419번길,00035,00000,41500,01,0,4421596,증포동,0475,0000,41500,10900,1,증포동한솔솔파크,3,20,41500-700,84.83,475,41500,4,,,
56,"16,000",2002,2017,이섭대천로1407번길,00020,00000,41500,01,0,4421594,증포동,0474,0000,41500,10900,1,대림휴먼빌,3,20,41500-42,60.14,474,41500,10,,,
57,"16,450",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,22,41500-34,59.998,244-3,41500,7,,,
58,"15,500",1997,2017,이섭대천로,01397,00000,41500,06,0,3207044,증포동,0191,0007,41500,10900,1,선경1,3,22,41500-39,59.5,191-7,41500,1,,,
59,"26,800",2010,2017,이섭대천로,01451,00000,41500,06,0,3207044,증포동,0479,0000,41500,10900,1,증포동 한솔솔파크3,3,23,41500-744,84.9202,479,41500,2,,,
60,"17,200",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,27,41500-41,59.92,94-3,41500,17,,,
61,"21,500",1998,2017,이섭대천로1407번길,00038,00000,41500,01,0,4421594,증포동,0244,0003,41500,10900,1,대우2,3,28,41500-34,84.984,244-3,41500,15,,,
62,"10,300",1994,2017,증신로156번길,00024,00000,41500,01,0,4421759,증포동,0151,0006,41500,10900,1,부악,3,29,41500-38,59.985,151-6,41500,15,,,
63,"17,100",1997,2017,갈산로,00042,00000,41500,02,0,3207059,증포동,0094,0003,41500,10900,1,신한,3,31,41500-41,59.92,94-3,41500,3,,,
64,"11,500",2001,2017,증신로291번길,00155,00000,41500,01,0,4421766,송정동,0306,0000,41500,11000,1,신일1차,3,1,41500-86,39.831,306,41500,11,,,
65,"12,000",1997,2017,증신로,00278,00000,41500,04,0,3207053,송정동,0107,0048,41500,11000,1,풍산,3,2,41500-44,59.5,107-48,41500,17,,,
66,"18,800",2001,2017,증신로291번길,00155,00000,41500,01,0,4421766,송정동,0306,0000,41500,11000,1,신일1차,3,2,41500-86,84.844,306,41500,1,,,
67,"16,300",2001,2017,증신로291번길,00149,00000,41500,01,0,4421766,송정동,0311,0001,41500,11000,1,신일2차,3,3,41500-87,59.933,311-1,41500,2,,,
68,"23,950",2002,2017,증신로291번길,00105,00000,41500,01,0,4421766,송정동,0428,0000,41500,11000,1,수림1차 아파트,3,5,41500-88,84.92,428,41500,6,,,
69,"18,500",2002,2017,증신로291번길,00105,00000,41500,01,0,4421766,송정동,0428,0000,41500,11000,1,수림1차 아파트,3,7,41500-88,72.72,428,41500,9,,,
70,"16,000",2000,2017,증신로,00309,00000,41500,04,0,3207053,송정동,0322,0000,41500,11000,1,동양,3,11,41500-43,59.97,322,41500,15,,,
71,"25,200",2005,2017,아리역로,00037,00000,41500,03,0,3207034,송정동,0445,0000,41500,11000,1,현진에버빌1차,3,11,41500-678,84.999,445,41500,11,,,
72,"21,900",2001,2017,증신로291번길,00155,00000,41500,01,0,4421766,송정동,0306,0000,41500,11000,1,신일1차,3,11,41500-86,84.844,306,41500,14,,,
73,"14,000",1997,2017,증신로,00278,00000,41500,04,0,3207053,송정동,0107,0048,41500,11000,1,풍산,3,13,41500-44,59.5,107-48,41500,12,,,
74,"17,900",2000,2017,증신로,00309,00000,41500,04,0,3207053,송정동,0322,0000,41500,11000,1,동양,3,14,41500-43,59.97,322,41500,18,,,
75,"12,600",1997,2017,증신로,00278,00000,41500,04,0,3207053,송정동,0107,0048,41500,11000,1,풍산,3,15,41500-44,59.5,107-48,41500,2,,,
76,"16,500",2001,2017,증신로291번길,00149,00000,41500,01,0,4421766,송정동,0311,0001,41500,11000,1,신일2차,3,21,41500-87,59.933,311-1,41500,6,,,
77,"17,200",2001,2017,증신로291번길,00155,00000,41500,01,0,4421766,송정동,0306,0000,41500,11000,1,신일1차,3,22,41500-86,59.933,306,41500,13,,,
