,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"16,400",1991,2017,향교로107번길,00012,00000,41500,01,0,4421876,창전동,0044,0001,41500,10100,1,산호2,6,1,41500-7,84.945,44-1,41500,10,,,
1,"8,200",1989,2017,설봉로,00118,00000,41500,01,0,3207026,창전동,0412,0000,41500,10100,1,중앙,6,1,41500-12,51.66,412,41500,2,,,
2,"8,000",1989,2017,설봉로,00118,00000,41500,01,0,3207026,창전동,0412,0000,41500,10100,1,중앙,6,7,41500-12,51.66,412,41500,5,,,
3,"7,800",1989,2017,설봉로,00118,00000,41500,01,0,3207026,창전동,0412,0000,41500,10100,1,중앙,6,9,41500-12,51.66,412,41500,2,,,
4,"11,400",1991,2017,애련정로95번길,00024,00000,41500,01,0,4421504,창전동,0466,0017,41500,10100,1,일심,6,10,41500-10,62.55,466-17,41500,4,,,
5,"26,000",2014,2017,애련정로95번길,00012,00000,41500,01,0,4421504,창전동,0466,0007,41500,10100,1,한솔파크빌,6,13,41500-840,84.737,466-7,41500,3,,,
6,"14,000",1992,2017,향교로,00014,00000,41500,01,0,3207076,창전동,0410,0000,41500,10100,1,한신,6,20,41500-14,67.65,410,41500,4,,,
7,"11,600",1991,2017,애련정로95번길,00024,00000,41500,01,0,4421504,창전동,0466,0017,41500,10100,1,일심,6,22,41500-10,62.55,466-17,41500,3,,,
8,"26,500",2003,2017,중리천로113번길,00013,00005,41500,01,0,4421705,창전동,0470,0016,41500,10100,1,한솔스파빌(101),6,23,41500-76,143.34,470-16,41500,1,,,
9,"25,700",2014,2017,애련정로95번길,00012,00000,41500,01,0,4421504,창전동,0466,0007,41500,10100,1,한솔파크빌,6,27,41500-840,84.737,466-7,41500,8,,,
10,"12,000",1991,2017,이섭대천로1291번길,00002,00000,41500,01,0,4421591,창전동,0440,0004,41500,10100,1,대원4,6,29,41500-3,59.4,440-4,41500,2,,,
11,"9,000",1991,2017,설봉로,00084,00000,41500,01,0,3207026,창전동,0410,0010,41500,10100,1,대호1,6,30,41500-4,54.27,410-10,41500,1,,,
12,"14,500",1991,2017,경충대로2716번길,00019,00000,41500,01,0,4421058,관고동,0226,0008,41500,10200,1,산호1,6,1,41500-20,71.01,226-8,41500,5,,,
13,"17,500",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,6,14,41500-18,59.97,185-12,41500,9,,,
14,"10,800",1986,2017,경충대로2720번길,00016,00000,41500,01,0,4421059,관고동,0226,0003,41500,10200,1,설봉,6,26,41500-21,51.82,226-3,41500,3,,,
15,"31,100",2010,2017,영창로,00108,00000,41500,02,0,3207041,관고동,0514,0000,41500,10200,1,벽산블루밍,6,26,41500-751,84.98,514,41500,16,,,
16,"21,500",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,6,29,41500-18,84.9,185-12,41500,4,,,
17,"31,000",2010,2017,영창로,00108,00000,41500,02,0,3207041,관고동,0514,0000,41500,10200,1,벽산블루밍,6,29,41500-751,84.98,514,41500,5,,,
18,"25,700",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,6,23,41500-677,84.95,82-7,41500,15,,,
19,"27,700",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,6,25,41500-677,84.95,82-7,41500,9,,,
20,"26,500",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,6,28,41500-677,84.95,82-7,41500,12,,,
21,"15,600",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,6,5,41500-28,59.71,469,41500,15,,,
22,"15,300",1997,2017,애련정로,00039,00000,41500,00,0,3207036,안흥동,0300,0001,41500,10700,1,일성,6,7,41500-29,59.94,300-1,41500,8,,,
23,"14,100",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,6,14,41500-28,49.77,469,41500,12,,,
