,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"20,000",2005,2017,강변로,00160,00000,41250,01,0,3189030,송내동,0664,0004,41250,10100,1,아이파크,11,1,41250-492,101.6795,664-4,41250,1,,,
1,"22,000",2005,2017,강변로,00160,00000,41250,01,0,3189030,송내동,0664,0004,41250,10100,1,아이파크,11,4,41250-492,101.6795,664-4,41250,13,,,
2,"17,500",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,7,41250-20,84.03,696-3,41250,14,,,
3,"17,000",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,8,41250-20,84.8,696-3,41250,4,,,
4,"20,900",2005,2017,강변로,00160,00000,41250,01,0,3189030,송내동,0664,0004,41250,10100,1,아이파크,11,11,41250-492,101.6795,664-4,41250,3,,,
5,"17,000",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,13,41250-20,84.8,696-3,41250,14,,,
6,"11,800",2003,2017,동두천로,00063,00000,41250,01,0,3189005,송내동,0665,0003,41250,10100,1,송내주공4단지,11,13,41250-56,45.32,665-3,41250,17,,,
7,"16,500",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,17,41250-20,84.8,696-3,41250,5,,,
8,"19,650",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,20,41250-20,84.03,696-3,41250,7,,,
9,"17,000",2003,2017,동두천로,00027,00000,41250,01,0,3189005,송내동,0696,0003,41250,10100,1,송내주공5단지,11,25,41250-20,84.99,696-3,41250,5,,,
10,"14,800",2003,2017,동두천로,00063,00000,41250,01,0,3189005,송내동,0665,0003,41250,10100,1,송내주공4단지,11,27,41250-56,59.92,665-3,41250,10,,,
11,"10,650",2000,2017,삼육사로1002번길,00093,00000,41250,01,0,4367054,지행동,0270,0004,41250,10200,1,지행주공1단지,11,2,41250-22,49.62,270-4,41250,1,,,
12,"18,500",2004,2017,동두천로,00139,00000,41250,02,0,3189005,지행동,0692,0006,41250,10200,1,부영아파트(9단지),11,2,41250-29,84.9842,692-6,41250,2,,,
13,"4,400",1990,2017,지행로,00111,00000,41250,01,0,3189026,지행동,0292,0010,41250,10200,1,하이텍아파트,11,2,41250-23,38.01,292-10,41250,4,,,
14,"14,350",2004,2017,동두천로,00149,00000,41250,02,0,3189005,지행동,0692,0003,41250,10200,1,대방노블랜드(8단지),11,3,41250-28,50.3,692-3,41250,7,,,
15,"16,500",2003,2017,생연로,00028,00000,41250,01,0,3189012,지행동,0691,0000,41250,10200,1,부영아파트(3단지),11,4,41250-26,84.9868,691,41250,12,,,
16,"22,300",2009,2017,이담로,00089,00000,41250,02,0,3189023,지행동,0354,0000,41250,10200,1,동원베네스트,11,4,41250-548,84.781,354,41250,7,,,
17,"11,000",2000,2017,삼육사로1002번길,00093,00000,41250,01,0,4367054,지행동,0270,0004,41250,10200,1,지행주공1단지,11,6,41250-22,49.62,270-4,41250,2,,,
18,"17,700",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,9,41250-30,75.79,717-2,41250,8,,,
19,"13,800",2004,2017,거북마루로,00064,00000,41250,01,0,3189002,지행동,0692,0001,41250,10200,1,대방노블랜드(7단지),11,10,41250-27,50.3,692-1,41250,7,,,
20,"15,000",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,10,41250-30,59.56,717-2,41250,1,,,
21,"18,700",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,11,41250-30,84.87,717-2,41250,15,,,
22,"14,800",2004,2017,동두천로,00089,00000,41250,02,0,3189005,지행동,0722,0005,41250,10200,1,송내주공2단지,11,11,41250-31,51.88,722-5,41250,13,,,
23,"16,000",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,13,41250-30,59.56,717-2,41250,14,,,
24,"12,400",2004,2017,동두천로,00089,00000,41250,02,0,3189005,지행동,0722,0005,41250,10200,1,송내주공2단지,11,13,41250-31,51.88,722-5,41250,2,,,
25,"16,000",2004,2017,동두천로,00149,00000,41250,02,0,3189005,지행동,0692,0003,41250,10200,1,대방노블랜드(8단지),11,15,41250-28,59.24,692-3,41250,19,,,
26,"16,400",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,16,41250-30,84.87,717-2,41250,1,,,
27,"15,000",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,18,41250-30,59.56,717-2,41250,11,,,
28,"14,800",2004,2017,동두천로,00089,00000,41250,02,0,3189005,지행동,0722,0005,41250,10200,1,송내주공2단지,11,19,41250-31,51.88,722-5,41250,14,,,
29,"19,000",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,20,41250-30,84.88,717-2,41250,15,,,
30,"13,800",2004,2017,동두천로,00089,00000,41250,02,0,3189005,지행동,0722,0005,41250,10200,1,송내주공2단지,11,21,41250-31,51.88,722-5,41250,5,,,
31,"15,750",2004,2017,거북마루로,00064,00000,41250,01,0,3189002,지행동,0692,0001,41250,10200,1,대방노블랜드(7단지),11,22,41250-27,58.7,692-1,41250,13,,,
32,"15,700",2004,2017,지행로,00016,00000,41250,01,0,3189026,지행동,0717,0002,41250,10200,1,송내주공1단지,11,22,41250-30,59.56,717-2,41250,9,,,
33,"22,000",2005,2017,생연로,00010,00000,41250,01,0,3189012,지행동,0691,0003,41250,10200,1,현진에버빌,11,23,41250-63,101.7,691-3,41250,1,,,
34,"23,400",2009,2017,이담로,00089,00000,41250,02,0,3189023,지행동,0354,0000,41250,10200,1,동원베네스트,11,29,41250-548,84.781,354,41250,9,,,
35,"11,800",1999,2017,평화로,02316,00020,41250,02,0,3189033,지행동,0282,0005,41250,10200,1,지행현대1차아파트,11,30,41250-15,59.84,282-5,41250,3,,,
36,"11,000",2004,2017,동두천로,00089,00000,41250,02,0,3189005,지행동,0722,0005,41250,10200,1,송내주공2단지,11,30,41250-31,51.88,722-5,41250,8,,,
37,"13,800",2004,2017,거북마루로,00064,00000,41250,01,0,3189002,지행동,0692,0001,41250,10200,1,대방노블랜드(7단지),11,30,41250-27,50.3,692-1,41250,13,,,
38,"13,500",2004,2017,거북마루로,00064,00000,41250,01,0,3189002,지행동,0692,0001,41250,10200,1,대방노블랜드(7단지),11,30,41250-27,50.3,692-1,41250,4,,,
39,"8,660",1995,2017,강변로296번길,00019,00000,41250,00,,4367003,생연동,0787,0002,41250,10300,1,건영아파트,11,1,41250-1,59.4,787-2,41250,9,,,
40,"17,700",2004,2017,생연로,00072,00000,41250,00,,3189012,생연동,0714,0002,41250,10300,1,부영아파트(1단지),11,3,41250-45,84.9842,714-2,41250,8,,,
41,"12,000",2003,2017,동두천로,00171,00000,41250,03,0,3189005,생연동,0715,0007,41250,10300,1,부영아파트(6단지),11,4,41250-47,49.847,715-7,41250,7,,,
42,"10,800",1995,2017,강변로296번길,00019,00000,41250,02,0,4367003,생연동,0787,0002,41250,10300,1,건영아파트,11,6,41250-1,84.96,787-2,41250,1,,,
43,"7,000",2012,2017,평화로,02418,00000,41250,03,0,3189033,생연동,0442,0001,41250,10300,1,명품하우스,11,6,41250-597,32.89,442-1,41250,8,,,
44,"7,000",1996,2017,중앙로,00424,00000,41250,03,0,3189031,생연동,0163,0000,41250,10300,1,생연주공아파트(1단지),11,6,41250-4,37.67,163,41250,5,,,
45,"7,750",1991,2017,삼육사로,01057,00000,41250,01,0,3012028,생연동,0296,0001,41250,10300,1,상우아파트,11,9,41250-3,66.84,296-1,41250,7,,,
46,"5,400",1990,2017,평화로2452번길,00015,00000,41250,01,0,4367168,생연동,0473,0009,41250,10300,1,화성아파트2차,11,10,41250-39,59.64,473-9,41250,2,,,
