,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"15,000",1991,2017,영랑로7길,00013,00000,42210,01,0,4469167,영랑동,0200,0000,42210,10100,1,동현,7,21,42210-1,84.96,200,42210,5,,,
1,"19,000",2004,2017,영랑로,00023,00000,42210,01,0,3223010,영랑동,0180,0001,42210,10100,1,대명드림빌,7,27,42210-61,84.3789,180-1,42210,4,,,
2,"12,300",1997,2017,영랑호반길,00103,00000,42210,02,0,4469180,동명동,0512,0000,42210,10200,1,대명영랑호,7,5,42210-5,59.93,512,42210,2,,,
3,"13,000",1997,2017,영랑호반길,00103,00000,42210,02,0,4469180,동명동,0512,0000,42210,10200,1,대명영랑호,7,6,42210-5,59.93,512,42210,4,,,
4,"16,400",1997,2017,영랑호반길,00103,00000,42210,02,0,4469180,동명동,0512,0000,42210,10200,1,대명영랑호,7,26,42210-5,84.9,512,42210,4,,,
5,"26,000",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,7,7,42210-150,84.9925,630,42210,6,,,
6,"22,000",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,7,10,42210-137,84.975,627,42210,1,,,
7,"38,500",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,7,17,42210-150,130.2456,630,42210,14,,,
8,"25,500",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,7,19,42210-137,84.975,627,42210,7,,,
9,"26,000",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,7,19,42210-150,130.2456,630,42210,1,,,
10,"25,500",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,7,22,42210-137,84.975,627,42210,5,,,
11,"10,200",1992,2017,번영로67번길,00025,00000,42210,01,0,4469094,금호동,0625,0000,42210,10400,1,속초대명2,7,28,42210-10,59.895,625,42210,5,,,
12,"24,850",2011,2017,수복로,00174,00000,42210,03,0,3223007,금호동,0630,0000,42210,10400,1,생모리츠,7,31,42210-150,65.9236,630,42210,8,,,
13,"7,800",1983,2017,번영로,00040,00000,42210,05,0,3223024,청학동,0632,0030,42210,10500,1,금강,7,10,42210-12,59.675,632-30,42210,2,,,
14,"7,200",1983,2017,번영로,00040,00000,42210,05,0,3223024,청학동,0632,0030,42210,10500,1,금강,7,26,42210-12,59.675,632-30,42210,2,,,
15,"18,000",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,7,1,42210-15,84.6036,783,42210,14,,,
16,"12,500",1992,2017,미시령로3389번길,00010,00000,42210,01,0,4469066,교동,0619,0033,42210,10600,1,설악현대,7,1,42210-28,73.305,619-33,42210,2,,,
17,"16,000",1991,2017,미시령로3359번길,00009,00000,42210,02,0,4469065,교동,0618,0010,42210,10600,1,현대1,7,2,42210-36,84.99,618-10,42210,4,,,
