,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"7,100",2002,2017,예산로,00118,00010,44810,01,0,3263028,예산읍 예산리,0725,0000,44810,25021,1,평화2차,2,14,44810-3,59.62,725,44810,18,,,
1,"11,000",1993,2017,아리랑로144번길,00019,00000,44810,01,0,4589350,예산읍 예산리,0012,0000,44810,25021,1,능금마을신성,2,24,44810-1,84.945,12,44810,5,,,
2,"10,000",1997,2017,아리랑로,00043,00000,44810,01,0,3263022,예산읍 주교리,0179,0001,44810,25024,1,"석탑,까치마을",2,3,44810-173,59.6,179-1,44810,10,,,
3,"10,500",1997,2017,아리랑로,00043,00000,44810,01,0,3263022,예산읍 주교리,0179,0001,44810,25024,1,"석탑,까치마을",2,4,44810-173,59.6,179-1,44810,18,,,
4,"9,000",1997,2017,아리랑로,00043,00000,44810,01,0,3263022,예산읍 주교리,0179,0001,44810,25024,1,"석탑,까치마을",2,14,44810-173,59.6,179-1,44810,10,,,
5,"12,000",1997,2017,아리랑로,00043,00000,44810,01,0,3263022,예산읍 주교리,0179,0001,44810,25024,1,"석탑,까치마을",2,15,44810-173,84.77,179-1,44810,3,,,
6,"14,800",1997,2017,아리랑로,00043,00000,44810,01,0,3263022,예산읍 주교리,0179,0001,44810,25024,1,"석탑,까치마을",2,16,44810-173,115.58,179-1,44810,17,,,
7,"7,800",2000,2017,아리랑로,00077,00006,44810,01,0,3263022,예산읍 산성리,0103,0001,44810,25025,1,주공,2,2,44810-21,49.85,103-1,44810,3,,,
8,"9,500",1992,2017,역전로,00150,00013,44810,01,0,3263024,예산읍 산성리,0711,0000,44810,25025,1,서오2차,2,3,44810-7,84.99,711,44810,5,,,
9,"8,700",1991,2017,역전로,00150,00006,44810,01,0,3263024,예산읍 산성리,0705,0000,44810,25025,1,서오1차,2,10,44810-6,66.42,705,44810,10,,,
10,"16,900",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,10,44810-168,84.9595,95-1,44810,13,,,
11,"7,400",1992,2017,역전로,00150,00013,44810,01,0,3263024,예산읍 산성리,0711,0000,44810,25025,1,서오2차,2,10,44810-7,71.56,711,44810,7,,,
12,"18,000",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,11,44810-168,84.9595,95-1,44810,11,,,
13,"16,300",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,12,44810-168,84.9595,95-1,44810,15,,,
14,"19,500",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,15,44810-168,109.617,95-1,44810,10,,,
15,"17,000",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,18,44810-168,84.9595,95-1,44810,15,,,
16,"12,950",1996,2017,역전로160번길,00016,00000,44810,01,0,4589366,예산읍 산성리,0710,0000,44810,25025,1,한신,2,24,44810-8,84.91,710,44810,5,,,
17,"18,850",2006,2017,아리랑로,00093,00010,44810,01,0,3263022,예산읍 산성리,0095,0001,44810,25025,1,예산1차세광엔리치타워,2,25,44810-168,84.9595,95-1,44810,8,,,
18,"28,000",2008,2017,벚꽃로155번길,00050,00000,44810,01,0,4589175,예산읍 발연리,0253,0001,44810,25026,1,예산발연계룡리슈빌,2,1,44810-175,149.12,253-1,44810,4,,,
19,"22,800",2009,2017,벚꽃로,00175,00017,44810,00,,3263012,예산읍 발연리,0090,0001,44810,25026,1,예산우방유쉘,2,20,44810-180,104.77,90-1,44810,7,,,
20,"8,800",1994,2017,창신로,00055,00000,44810,01,0,3263043,예산읍 신례원리,0582,0000,44810,25030,1,신례원현대,2,7,44810-12,59.98,582,44810,14,,,
21,"3,700",1992,2017,창신로,00051,00034,44810,01,0,3263043,예산읍 신례원리,0264,0003,44810,25030,1,성문,2,9,44810-11,51.95,264-3,44810,1,,,
22,"2,800",2002,2017,청신로,00292,00000,44810,01,0,3261024,신양면 대덕리,0813,0003,44810,32035,1,예당마을이엔씨,2,20,44810-25,35.575,813-3,44810,3,,,
23,"19,000",2008,2017,덕산온천로,00413,00026,44810,01,0,3263010,덕산면 읍내리,0200,0001,44810,36021,1,이테크써니밸리,2,4,44810-178,113.6459,200-1,44810,4,,,
24,"19,000",2008,2017,덕산온천로,00413,00026,44810,01,0,3263010,덕산면 읍내리,0200,0001,44810,36021,1,이테크써니밸리,2,9,44810-178,113.6459,200-1,44810,2,,,
25,"4,700",1998,2017,가야산로,00043,00000,44810,00,,3263003,덕산면 옥계리,0028,0001,44810,36023,1,태산,2,11,44810-27,37.44,28-1,44810,3,,,
26,"7,350",1998,2017,가야산로,00043,00000,44810,00,,3263003,덕산면 옥계리,0028,0001,44810,36023,1,태산,2,18,44810-27,58.345,28-1,44810,5,,,
27,"5,500",2000,2017,덕산온천로,00021,00011,44810,00,,3263010,덕산면 시량리,0468,0001,44810,36027,1,아람파크빌,2,19,44810-28,40.32,468-1,44810,6,,,
28,"10,000",2000,2017,덕산온천로,00021,00011,44810,00,,3263010,덕산면 시량리,0468,0001,44810,36027,1,아람파크빌,2,21,44810-28,84.96,468-1,44810,7,,,
