,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"8,500",1991,2017,한양길,00061,00030,44825,01,0,4592286,태안읍 동문리,0413,0001,44825,25021,1,대림,11,6,44825-4,81.27,413-1,44825,1,,,
1,"8,500",2000,2017,동문7길,00020,00000,44825,01,0,4592086,태안읍 동문리,0092,0001,44825,25021,1,주공,11,8,44825-8,39.51,92-1,44825,8,,,
2,"10,000",2000,2017,동문7길,00020,00000,44825,01,0,4592086,태안읍 동문리,0092,0001,44825,25021,1,주공,11,12,44825-8,49.85,92-1,44825,15,,,
3,"23,112",2017,2017,다락미2길,00003,00000,44825,00,0,4592063,태안읍 동문리,0935,0000,44825,25021,1,동문센텀파크아파트,11,21,,84.611,935,44825,2,,,
4,"8,100",2000,2017,동문7길,00020,00000,44825,01,0,4592086,태안읍 동문리,0092,0001,44825,25021,1,주공,11,26,44825-8,39.51,92-1,44825,7,,,
5,"9,000",1996,2017,백화로,00136,00000,44825,01,0,3264017,태안읍 동문리,0386,0002,44825,25021,1,한주,11,27,44825-10,59.99,386-2,44825,5,,,
6,"8,000",2000,2017,동문7길,00020,00000,44825,01,0,4592086,태안읍 동문리,0092,0001,44825,25021,1,주공,11,28,44825-8,49.85,92-1,44825,7,,,
7,"25,000",2014,2017,후곡로,00016,00000,44825,01,0,3264039,태안읍 남문리,0787,0000,44825,25022,1,태안남문코아루,11,6,44825-259,84.866,787,44825,9,,,
8,"17,400",2014,2017,후곡로,00016,00000,44825,01,0,3264039,태안읍 남문리,0787,0000,44825,25022,1,태안남문코아루,11,12,44825-259,59.905,787,44825,14,,,
9,"17,700",2014,2017,후곡로,00016,00000,44825,01,0,3264039,태안읍 남문리,0787,0000,44825,25022,1,태안남문코아루,11,17,44825-259,59.899,787,44825,7,,,
10,"17,600",2014,2017,후곡로,00016,00000,44825,01,0,3264039,태안읍 남문리,0787,0000,44825,25022,1,태안남문코아루,11,17,44825-259,59.577,787,44825,11,,,
11,"17,500",2014,2017,후곡로,00016,00000,44825,01,0,3264039,태안읍 남문리,0787,0000,44825,25022,1,태안남문코아루,11,26,44825-259,59.905,787,44825,8,,,
12,"4,900",1999,2017,근흥로,00064,00000,44825,01,0,3264002,태안읍 장산리,0646,0003,44825,25023,1,장산혜성,11,13,44825-19,52.38,646-3,44825,1,,,
13,"2,000",1999,2017,근흥로,00064,00000,44825,01,0,3264002,태안읍 장산리,0646,0003,44825,25023,1,장산혜성,11,13,44825-19,28.44,646-3,44825,2,,,
14,"4,600",1997,2017,평촌길,00015,00032,44825,01,0,4592281,태안읍 평천리,0601,0000,44825,25027,1,평천혜성,11,9,44825-14,55.14,601,44825,9,,,
15,"3,200",1999,2017,원이로,00302,00000,44825,01,0,3264031,태안읍 삭선리,0281,0025,44825,25033,1,해송마을1차,11,2,44825-22,39.96,281-25,44825,6,,,
16,"5,500",1998,2017,백교길,00053,00004,44825,01,0,4592116,태안읍 삭선리,0765,0002,44825,25033,1,삼호(765-2),11,10,44825-13,59.96,765-2,44825,5,,,
17,"3,000",1999,2017,원이로,00302,00000,44825,01,0,3264031,태안읍 삭선리,0281,0025,44825,25033,1,해송마을1차,11,13,44825-22,39.96,281-25,44825,6,,,
18,"7,300",1996,2017,진벌로,00034,00003,44825,01,0,3015089,태안읍 삭선리,0420,0004,44825,25033,1,태안신동아,11,15,44825-12,59.98,420-4,44825,11,,,
19,"4,750",1999,2017,원이로,00302,00000,44825,01,0,3264031,태안읍 삭선리,0281,0025,44825,25033,1,해송마을1차,11,15,44825-22,59.91,281-25,44825,2,,,
20,"3,550",1998,2017,백교길,00053,00004,44825,01,0,4592116,태안읍 삭선리,0765,0002,44825,25033,1,삼호(765-2),11,23,44825-13,47.36,765-2,44825,2,,,
21,"3,200",1999,2017,원이로,00302,00000,44825,01,0,3264031,태안읍 삭선리,0281,0025,44825,25033,1,해송마을1차,11,24,44825-22,39.96,281-25,44825,2,,,
22,"3,500",1998,2017,백교길,00053,00004,44825,01,0,4592116,태안읍 삭선리,0765,0002,44825,25033,1,삼호(765-2),11,28,44825-13,47.36,765-2,44825,5,,,
23,"14,800",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,15,44825-207,84.98,2262-3,44825,2,,,
24,"14,700",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,22,44825-207,84.98,2262-3,44825,9,,,
25,"14,700",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,22,44825-207,84.98,2262-3,44825,7,,,
26,"14,700",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,22,44825-207,84.98,2262-3,44825,10,,,
27,"14,700",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,22,44825-207,84.98,2262-3,44825,9,,,
28,"14,700",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,23,44825-207,84.98,2262-3,44825,10,,,
29,"13,300",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,10,,,
30,"13,300",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,5,,,
31,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,3,,,
32,"14,120",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,3,,,
33,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,9,,,
34,"13,300",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,9,,,
35,"13,300",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,8,,,
36,"13,350",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,8,,,
37,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,6,,,
38,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,6,,,
39,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,24,44825-207,84.98,2262-3,44825,6,,,
40,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,29,44825-207,84.98,2262-3,44825,6,,,
41,"12,000",2008,2017,갈음이길,00077,00000,44825,01,0,4592005,근흥면 정죽리,2262,0003,44825,33027,1,카밀리아하우스,11,29,44825-207,84.98,2262-3,44825,7,,,
