,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"30,800",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,11,1,42150-459,84.9914,1037,42150,15,,,
1,"27,200",2015,2017,토성로,00056,00000,42150,01,,3220046,홍제동,1055,0000,42150,10100,1,홍제한신휴플러스,11,15,42150-452,84.59,1055,42150,2,,,
2,"29,500",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,11,17,42150-459,78.4089,1037,42150,13,,,
3,"28,000",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,11,20,42150-423,129.689,1007,42150,7,,,
4,"23,000",2015,2017,토성로,00056,00000,42150,01,,3220046,홍제동,1055,0000,42150,10100,1,홍제한신휴플러스,11,22,42150-452,59.96,1055,42150,15,,,
5,"12,000",1997,2017,토성로,00051,00000,42150,01,0,3220046,홍제동,0122,0000,42150,10100,1,우산,11,27,42150-3,82.67,122,42150,2,,,
6,"22,000",2015,2017,토성로,00056,00000,42150,01,,3220046,홍제동,1055,0000,42150,10100,1,홍제한신휴플러스,11,27,42150-452,59.96,1055,42150,10,,,
7,"23,300",2015,2017,토성로,00056,00000,42150,01,,3220046,홍제동,1055,0000,42150,10100,1,홍제한신휴플러스,11,28,42150-452,59.96,1055,42150,11,,,
8,"29,800",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,11,30,42150-459,78.4089,1037,42150,15,,,
9,"10,600",1990,2017,화부산로119번길,00015,00000,42150,01,0,4461056,교동,0707,0053,42150,11000,1,삼정,11,1,42150-19,84.82,707-53,42150,1,,,
10,"29,800",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,11,1,42150-417,123.7566,357,42150,4,,,
11,"28,300",1999,2017,원대로128번길,00014,00000,42150,01,0,4460753,교동,1759,0000,42150,11000,1,현대하이빌,11,1,42150-29,122.74,1759,42150,7,,,
12,"18,300",2003,2017,정원로,00053,00009,42150,01,0,3220038,교동,1775,0000,42150,11000,1,부영6,11,2,42150-168,59.987,1775,42150,2,,,
13,"20,000",2001,2017,하슬라로,00124,00000,42150,02,0,3220048,교동,1780,0000,42150,11000,1,부영3차,11,2,42150-169,84.93,1780,42150,6,,,
14,"18,400",2002,2017,교동광장로,00138,00012,42150,01,0,3220005,교동,1766,0000,42150,11000,1,교동3주공,11,3,42150-166,59.86,1766,42150,10,,,
15,"24,700",1999,2017,원대로128번길,00014,00000,42150,01,0,4460753,교동,1759,0000,42150,11000,1,현대하이빌,11,4,42150-29,122.74,1759,42150,1,,,
16,"20,000",2001,2017,하슬라로,00124,00000,42150,02,0,3220048,교동,1780,0000,42150,11000,1,부영3차,11,4,42150-169,84.93,1780,42150,11,,,
17,"18,000",2002,2017,교동광장로,00138,00012,42150,01,0,3220005,교동,1766,0000,42150,11000,1,교동3주공,11,4,42150-166,59.86,1766,42150,9,,,
18,"4,100",1987,2017,수리골길17번길,00035,00000,42150,01,0,4460589,교동,0348,0006,42150,11000,1,서일2,11,7,42150-20,27.75,348-6,42150,1,,,
19,"15,300",1997,2017,수리골길17번길,00021,00000,42150,01,0,4460589,교동,0018,0016,42150,11000,1,교동대림,11,9,42150-15,84.98,18-16,42150,9,,,
20,"8,200",1979,2017,율곡로2874번길,00005,00000,42150,01,0,4460808,교동,0175,0001,42150,11000,1,오뚜기,11,10,42150-30,60.43,175-1,42150,1,,,
21,"18,100",2002,2017,교동광장로,00138,00012,42150,01,0,3220005,교동,1766,0000,42150,11000,1,교동3주공,11,11,42150-166,59.74,1766,42150,11,,,
22,"36,150",2009,2017,화부산로99번길,00012,00000,42150,01,0,4461068,교동,1982,0000,42150,11000,1,강릉교동롯데캐슬1단지,11,11,42150-431,164.0098,1982,42150,3,,,
23,"31,700",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,11,14,42150-417,123.7566,357,42150,12,,,
24,"26,500",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,11,14,42150-417,84.7155,357,42150,20,,,
25,"20,500",2001,2017,하슬라로,00124,00000,42150,02,0,3220048,교동,1780,0000,42150,11000,1,부영3차,11,15,42150-169,84.93,1780,42150,10,,,
26,"22,500",1999,2017,교동광장로,00138,00015,42150,01,0,3220005,교동,1767,0000,42150,11000,1,교동2현대,11,17,42150-14,84.97,1767,42150,9,,,
27,"13,000",1992,2017,강릉대로171번길,00039,00000,42150,01,0,4460021,교동,0853,0014,42150,11000,1,현대그린,11,20,42150-32,84.86,853-14,42150,3,,,
28,"6,000",1988,2017,옛강일길,00028,00000,42150,01,0,4460676,교동,0834,0000,42150,11000,1,덕진,11,21,42150-17,40.86,834,42150,3,,,
29,"13,500",1992,2017,옛강일길,00041,00000,42150,01,0,4460676,교동,0828,0019,42150,11000,1,현대,11,23,42150-28,84.945,828-19,42150,4,,,
30,"18,050",2002,2017,교동광장로,00138,00012,42150,01,0,3220005,교동,1766,0000,42150,11000,1,교동3주공,11,24,42150-166,59.74,1766,42150,10,,,
31,"18,350",2002,2017,교동광장로,00138,00012,42150,01,0,3220005,교동,1766,0000,42150,11000,1,교동3주공,11,29,42150-166,59.74,1766,42150,9,,,
32,"22,400",2001,2017,하슬라로,00124,00000,42150,02,0,3220048,교동,1780,0000,42150,11000,1,부영3차,11,29,42150-169,84.93,1780,42150,7,,,
33,"17,000",1994,2017,하평길,00041,00000,42150,00,0,4461002,포남동,1293,0002,42150,11100,1,청송,11,3,42150-68,84.42,1293-2,42150,11,,,
34,"3,100",1986,2017,강릉대로359번길,00011,00017,42150,01,0,4460040,포남동,1110,0009,42150,11100,1,서일임대,11,6,42150-60,23.76,1110-9,42150,3,,,
35,"10,000",1995,2017,하평3길,00037,00000,42150,01,0,4460998,포남동,1293,0001,42150,11100,1,일송,11,6,42150-63,59.135,1293-1,42150,2,,,
36,"13,500",1995,2017,하평3길,00037,00000,42150,01,0,4460998,포남동,1293,0001,42150,11100,1,일송,11,6,42150-63,58.87,1293-1,42150,13,,,
37,"13,000",1995,2017,하평3길,00037,00000,42150,01,0,4460998,포남동,1293,0001,42150,11100,1,일송,11,6,42150-63,59.135,1293-1,42150,3,,,
38,"12,000",1990,2017,강릉대로,00422,00012,42150,05,0,2220001,포남동,1241,0006,42150,11100,1,미진맨션2,11,7,42150-55,82.5,1241-6,42150,6,,,
39,"6,300",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,7,42150-70,42.55,1065,42150,4,,,
40,"9,000",1988,2017,강릉대로359번길,00011,00008,42150,01,0,4460040,포남동,1108,0000,42150,11100,1,강릉5,11,9,42150-38,59.8,1108,42150,2,,,
41,"12,000",1993,2017,강릉대로469번길,00022,00000,42150,01,0,4460045,포남동,0436,0001,42150,11100,1,정아새솔,11,9,42150-64,84.73,436-1,42150,4,,,
42,"8,400",1985,2017,성덕포남로213번길,00004,00000,42150,01,0,4460562,포남동,1104,0006,42150,11100,1,대일,11,11,42150-49,59.4,1104-6,42150,5,,,
43,"6,300",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,11,42150-70,41.98,1065,42150,2,,,
44,"6,000",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,12,42150-70,41.98,1065,42150,2,,,
45,"9,000",1993,2017,강릉대로469번길,00022,00000,42150,01,0,4460045,포남동,0436,0001,42150,11100,1,정아새솔,11,13,42150-64,59.84,436-1,42150,5,,,
46,"6,300",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,13,42150-70,42.55,1065,42150,5,,,
47,"10,400",1989,2017,보래미하길,00068,00000,42150,01,0,4460444,포남동,1056,0000,42150,11100,1,미진1,11,14,42150-54,81.78,1056,42150,1,,,
48,"6,300",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,14,42150-70,41.98,1065,42150,4,,,
49,"15,500",1994,2017,하평길,00041,00000,42150,00,0,4461002,포남동,1293,0002,42150,11100,1,청송,11,14,42150-68,84.42,1293-2,42150,2,,,
50,"7,650",1986,2017,경강로2234번길,00015,00000,42150,01,0,4460116,포남동,1005,0253,42150,11100,1,동남2,11,16,42150-51,54.945,1005-253,42150,1,,,
51,"6,300",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,16,42150-70,42.55,1065,42150,5,,,
52,"6,700",1989,2017,산양큰길,00037,00000,42150,01,0,4460495,포남동,1200,0000,42150,11100,1,포남2주공,11,21,42150-69,39.3,1200,42150,4,,,
53,"6,100",1981,2017,보래미상길,00065,00000,42150,01,0,4460443,포남동,1065,0000,42150,11100,1,포남1주공,11,24,42150-70,42.54,1065,42150,1,,,
